Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Dual,Price,,Triple,Stand-by,Talk time,Features_1,Protection,_1,_1_1,Models,Build,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Dual_1,Music play,Infrared port,Keyboard,Browser
b'blu',b'BLU Life One M',b'https://fdn2.gsmarena.com/vv/bigpic/blu-life-one-m.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100 - L131L',,b'HSPA 42.2/11.5 Mbps',"b'2014, January. Released 2014, January'",b'Discontinued',b'144 x 74 x 9 mm (5.67 x 2.91 x 0.35 in)',b'144 g (5.08 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589T (28 nm)',b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR SGX544MP2',b'microSDXC (dedicated slot)',b'4GB 1GB RAM',"b'12 MP, AF'","b'LED flash, panorama, HDR'",b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2000 mAh, removable'",,"b'Blue, White'",,b'About 140 EUR',b'HSDPA 850 / 1900  / 1700  - L131U',,b'Up to 750 h (2G) / Up to 675 h (3G)',b'Up to 18 h (2G) / Up to 12 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Life Play X',b'https://fdn2.gsmarena.com/vv/bigpic/blu-life-play-x.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - L102a',,b'HSPA 42.2/5.76 Mbps',"b'2013, December. Released 2014, January'",b'Discontinued',b'137 x 68.4 x 7.9 mm (5.39 x 2.69 x 0.31 in)',b'125 g (4.41 oz)',"b'Dual SIM (Mini-SIM and Micro-SIM, dual stand-by)'",b'LED-backlit IPS LCD',"b'4.7 inches, 60.9 cm2 (~65.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589T (28 nm)',b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR SGX544MP2',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',"b'8 MP, AF'","b'LED flash, HDR'",b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 1800 mAh, removable'",,b'Black',,b'About 200 EUR',b'HSDPA 850 / 2100 - L102i',,b'Up to 780 h (2G) / Up to 700 h (3G)',b'Up to 18 h (2G) / Up to 16 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Life Pure',b'https://fdn2.gsmarena.com/vv/bigpic/blu-life-pure.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 - L240a',,b'HSPA 42.2/11.5 Mbps',"b'2013, December. Released 2013, December'",b'Discontinued',b'142 x 69.4 x 7.7 mm (5.59 x 2.73 x 0.30 in)',b'128 g (4.52 oz)',b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~69.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589T (28 nm)',b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR SGX544MP2',b'No',b'32GB 2GB RAM',"b'13 MP, AF'","b'LED flash, panorama, HDR'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2020 mAh, non-removable'",,"b'Black, White'",,b'About 240 EUR',b'HSDPA 850 / 2100 - L240i',,b'Up to 750 h (2G) / Up to 675 h (3G)',b'Up to 24 h (2G) / Up to 12 h (3G)',,,b'Air gestures Motion controls',,,,,,,,,,,,,,,
b'blu',b'BLU Studio 5.0 II',b'https://fdn2.gsmarena.com/vv/bigpic/blu-studio-50-ii.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900  / 1700 - D532u',,b'HSPA 21.1/5.76 Mbps',"b'2013, December. Released 2013, December'",b'Discontinued',b'146 x 73 x 9.7 mm (5.75 x 2.87 x 0.38 in)',b'155 g (5.47 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',"b'5 MP, AF'",b'LED flash',b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White'",,b'About 90 EUR',b'HSDPA 900 / 1900 / 2100  - D532v',,b'Up to 900 h (2G) / Up to 750 h (3G)',b'Up to 24 h (2G) / Up to 10 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Advance 4.0',b'https://fdn2.gsmarena.com/vv/bigpic/blu-advance-4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900  / 1700 - A270a',,b'HSPA 21.1/5.76 Mbps',"b'2013, December. Released 2013, December'",b'Discontinued',b'125 x 65 x 12.4 mm (4.92 x 2.56 x 0.49 in)',b'124 g (4.37 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'5 MP',b'LED flash',b'720@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1600 mAh, removable'",,"b'Black, White'",,b'About 80 EUR',,,b'Up to 600 h (2G) / Up to 400 h (3G)',b'Up to 15 h (2G) / Up to 9 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Life Pro',b'https://fdn2.gsmarena.com/vv/bigpic/blu-life-pro.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 - L210a',,b'HSPA 42.2/11.5 Mbps',"b'2013, November. Released 2013, November'",b'Discontinued',b'147 x 72.1 x 6.9 mm (5.79 x 2.84 x 0.27 in)',b'158 g (5.57 oz)',b'Mini-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589T (28 nm)',b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR SGX544MP2',b'No',b'16GB 1GB RAM',"b'12 MP, AF'","b'LED flash, panorama, HDR'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 2500 mAh, removable'",,b'Black',,b'About 210 EUR',b'HSDPA 850 / 2100 - L210i',,b'Up to 900 h (2G) / Up to 600 h (3G)',b'Up to 17 h (2G) / Up to 15 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio 5.5',b'https://fdn2.gsmarena.com/vv/bigpic/blu-studio-55.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D610a',,b'HSPA 21.1/11.5 Mbps',"b'2013, September. Released 2013, October'",b'Discontinued',b'157 x 79.5 x 9.5 mm (6.18 x 3.13 x 0.37 in)',b'184 g (6.49 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'5.5 inches, 83.4 cm2 (~66.8% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~178 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'5 MP, AF'","b'LED flash, panorama, HDR'",b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2250 mAh, removable'",,"b'Blue, Pink, Grey, White, Yellow'",,b'About 120 EUR',b'HSDPA 850 / 2100 - D610i',,b'Up to 960 h (2G) / Up to 820 h (3G)',b'Up to 26 h (2G) / Up to 14 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Samba W',b'https://fdn2.gsmarena.com/vv/bigpic/blu-samba-w.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'107.8 x 59.8 x 14 mm (4.24 x 2.35 x 0.55 in)',b'80 g (2.82 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.0 inches, 12.6 cm2 (~19.5% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSDHC (dedicated slot)',"b'128MB ROM, 64MB RAM'",b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'3.0',b'No',b'No',b'FM radio',b'microUSB',b'',"b'Li-Ion 820 mAh, removable'",,"b'Blue, Silver, Pink Grey'",,b'About 20 EUR',b'GSM 850 / 900 / 1800 / 1900 - SIM 2 (Q170W only)',,b'Up to 600 h',b'Up to 11 h',,,b'No',b'SNS apps Analog TV MP3/AAC+/WMA/WAV player MP4/H.264 player Predictive text input',,,b'Class 12',b'Class 12',b'Yes',b'Yes',"b'SMS, MMS, IM'",b'Downloadable',b'No',,,,b'QWERTY',
b'blu',b'BLU Samba TV',b'https://fdn2.gsmarena.com/vv/bigpic/blu-samba-tv.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2013, May. Released 2013, May'",b'Discontinued',b'107.8 x 59.8 x 14 mm (4.24 x 2.35 x 0.55 in)',b'80 g (2.82 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.0 inches, 12.6 cm2 (~19.5% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSDHC (dedicated slot)',"b'32MB ROM, 32MB RAM'",b'VGA',,b'Yes',,,b'Yes',b'Yes',b'No',b'3.0',b'No',b'No',b'FM radio',b'microUSB',b'',"b'Li-Ion 820 mAh, removable'",,"b'Red, Blue, White/Pink, White/Blue'",,b'About 20 EUR',b'GSM 850 / 900 / 1800 / 1900 - SIM 2 (Q170T only)',,b'Up to 700 h',b'Up to 15 h',,,b'No',b'SNS apps Analog TV MP3/AAC+/WMA/WAV player MP4/H.264 player Predictive text input',,,b'Class 12',b'No',b'Yes',b'Yes',"b'SMS, IM'",b'Downloadable',b'No',,,,b'QWERTY',
b'blu',b'BLU Jenny TV 2.8',b'https://fdn2.gsmarena.com/vv/bigpic/blu-jenny-tv-28.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2013, August. Released 2013, September'",b'Discontinued',b'128 x 55.7 x 12.5 mm (5.04 x 2.19 x 0.49 in)',b'90 g (3.17 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.8 inches, 24.3 cm2 (~34.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,b'microSDHC (dedicated slot)',"b'32MB ROM, 24MB RAM'",b'1.3 MP',,b'Yes',,,b'Yes',b'Yes',b'No',b'3.0',b'No',b'No',b'FM radio',b'microUSB',b'',"b'Li-Ion 820 mAh, removable'",,"b'Blue, Red, Yellow, White/Pink, Whtie/Blue, White/Green'",,b'About 20 EUR',b'GSM 850 / 900 / 1800 / 1900 - SIM 2 (T176T only)',,b'Up to 600 h',b'Up to 12 h',,,b'Flashlight',b'SNS apps Analog TV MP3/AAC+/WMA/WAV player MP4/H.264/WMV player Predictive text input',,,b'Class 12',b'No',b'Yes',b'Yes',b'SMS',b'Downloadable',b'No',,,,,
b'blu',b'BLU Zoey',b'https://fdn2.gsmarena.com/vv/bigpic/blu-zoey.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'110 x 45.7 x 13 mm (4.33 x 1.80 x 0.51 in)',b'65 g (2.29 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~20.3% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',"b'32MB ROM, 24MB RAM'",b'VGA',,b'Yes',,,b'Yes',b'Yes',b'No',b'3.0',b'No',b'No',b'FM radio; built-in antenna',b'microUSB',b'',"b'Li-Ion 820 mAh, removable'",,"b'Red, Blue, Yellow, White/Pink, White/Blue, White/Green'",,b'About 20 EUR',b'GSM 850 / 900 / 1800 / 1900 - SIM 2 (T176 only)',,b'Up to 750 h',b'Up to 14 h',,,b'Flashlight',b'SNS apps Analog TV MP3/AAC+/WMA/WAV player MP4/H.264 player Predictive text input',,,b'Class 12',b'No',b'Yes',b'Yes',"b'SMS, IM'",b'Downloadable',b'No',,,,,
b'blu',b'BLU Dash 5.0',b'https://fdn2.gsmarena.com/vv/bigpic/blu-d50.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D410a',,b'HSPA 21.1/5.76 Mbps',"b'2013, August. Released 2013, September'",b'Discontinued',b'146 x 70.6 x 9.4 mm (5.75 x 2.78 x 0.37 in)',b'128 g (4.52 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'5.0 inches, 68.9 cm2 (~66.8% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'5 MP',b'LED flash',b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White, Blue, Silver, Pink, Yellow'",,b'About 100 EUR',b'HSDPA 850 / 2100 - D410i',,b'Up to 900 h (2G) / Up to 500 h (3G)',b'Up to 24 h (2G) / Up to 12 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Dash Music 4.0',b'https://fdn2.gsmarena.com/vv/bigpic/blu-d-m.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D272a',,b'HSPA 21.1/5.76 Mbps',"b'2013, August. Released 2013, September'",b'Discontinued',b'124 x 64 x 11.7 mm (4.88 x 2.52 x 0.46 in)',b'128 g (4.52 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'4.0 inches, 45.5 cm2 (~57.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'3.15 MP',,b'720p@30fps',,,"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 1500 mAh, removable'",,"b'Black, White, Blue, Silver, Pink, Yellow'",,b'About 80 EUR',b'HSDPA 850 / 2100 - D272i',,b'Up to 700 h (2G) / Up to 500 h (3G)',b'Up to 15 h (2G) / Up to 10 h (3G)',,,b'No',,,,,,,,,,,,,,,
b'blu',b'BLU Dash JR',b'https://fdn2.gsmarena.com/vv/bigpic/blu-d-jr.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2013, August. Released 2013, September'",b'Discontinued',b'116.5 x 62 x 12 mm (4.59 x 2.44 x 0.47 in)',b'105 g (3.70 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~50.5% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3 (Gingerbread)',,b'1.0 GHz Cortex-A5',b'Mali-400',b'microSDHC (dedicated slot)',b'512MB 256MB RAM',b'2 MP',,b'480p@30fps',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'2.1',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1000 mAh, removable'",,"b'Black, White, Blue, Silver, Pink, Yellow'",,b'About 40 EUR',b'No',,b'Up to 600 h',b'Up to 12 h',,,,,,,b'Class 12',b'Class 12',,,,,,,,,,
b'blu',b'BLU Dash 4.5',b'https://fdn2.gsmarena.com/vv/bigpic/blu-dash-45.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D310a',,b'HSPA 42.2/5.76 Mbps',"b'2013, July. Released 2013, July'",b'Discontinued',b'133 x 65 x 12 mm (5.24 x 2.56 x 0.47 in)',b'144 g (5.08 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'4.5 inches, 55.8 cm2 (~64.5% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589M (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'5 MP',b'LED flash',b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2000 mAh, removable'",,b'Black',,b'About 100 EUR',b'HSDPA 850 / 2100 - D310i',,b'Up to 900 h (2G) / Up to 750 h (3G)',b'Up to 24 h (2G) / Up to 10 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Amour',b'https://fdn2.gsmarena.com/vv/bigpic/blu-amour.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D290a',,b'HSPA 7.2/5.76 Mbps',"b'2013, May. Released 2013, May'",b'Discontinued',b'128 x 65.5 x 11.6 mm (5.04 x 2.58 x 0.46 in)',b'137 g (4.83 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'4.0 inches, 45.5 cm2 (~54.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDXC (dedicated slot)',b'4GB 512MB RAM',b'5 MP',b'LED flash',b'480p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, compass'","b'Li-Ion 1600 mAh, removable'",,b'White',,b'About 100 EUR',b'HSDPA 850 / 2100 - D290i',,b'Up to 600 h (2G) / Up to 500 h (3G)',b'Up to 18 h (2G) / Up to 12 h (3G)',,,b'Made with Swarovski Zirconia.',,,,,,,,,,,,,,,
b'blu',b'BLU Studio 5.3 S',b'https://fdn2.gsmarena.com/vv/bigpic/blu-studio-53s.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D590a',,b'HSPA 7.2/5.76 Mbps',"b'2013, April. Released 2013, May'",b'Discontinued',b'153 x 78 x 9.2 mm (6.02 x 3.07 x 0.36 in)',b'190 g (6.70 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'LED-backlit IPS LCD',"b'5.3 inches, 77.4 cm2 (~64.9% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~208 ppi density)'",b'Android 4.1.2 (Jelly Bean)',b'Qualcomm MSM8225Q Snapdragon S4 Play',b'Quad-core 1.2 GHz Cortex-A5',b'Adreno 203',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'8 MP, AF'",b'Dual-LED flash',b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2800 mAh, removable'",,"b'Black, White'",,b'About 130 EUR',b'HSDPA 850 / 2100 - D590i',,b'Up to 990 h (2G) / Up to 940 h (3G)',b'Up to 33 h (2G) / Up to 26 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio 5.0 S',b'https://fdn2.gsmarena.com/vv/bigpic/blu-studio-5s.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D570a',,b'HSPA 7.2/5.76 Mbps',"b'2013, April. Released 2013, May'",b'Discontinued',b'143 x 72 x 8.9 mm (5.63 x 2.83 x 0.35 in)',b'170 g (6.00 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'LED-backlit IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'Android 4.1.2 (Jelly Bean)',b'Qualcomm MSM8225Q Snapdragon S4 Play',b'Quad-core 1.2 GHz Cortex-A5',b'Adreno 203',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'8 MP, AF'",b'Dual-LED flash',b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White'",,b'About 130 EUR',b'HSDPA 850 / 2100 - D570i',,b'Up to 900 h (2G) / Up to 750 h (3G)',b'Up to 24 h (2G) / Up to 10 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio 5.0',b'https://fdn2.gsmarena.com/vv/bigpic/blu-studio-5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 7.2/5.76 Mbps',"b'2013, April. Released 2013, May'",b'Discontinued',b'144 x 74 x 10.7 mm (5.67 x 2.91 x 0.42 in)',b'170 g (6.00 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'LCD',"b'5.0 inches, 71.2 cm2 (~66.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~187 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',"b'5 MP, AF'",b'LED flash',b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White'",,b'About 100 EUR',,,b'Up to 900 h (2G) / Up to 750 h (3G)',b'Up to 24 h (2G) / Up to 10 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Dash Music',b'https://fdn2.gsmarena.com/vv/bigpic/blu-dash-music.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - D172a',,b'HSPA 7.2/5.76 Mbps',"b'2013, April. Released 2013, May'",b'Discontinued',b'124 x 63 x 13.4 mm (4.88 x 2.48 x 0.53 in)',b'120 g (4.23 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'3.5 inches, 36.5 cm2 (~46.7% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3 (Gingerbread)',b'Qualcomm MSM7225A Snapdragon S1',b'1.0 GHz Cortex-A5',b'Adreno 200',b'microSDHC (dedicated slot)',b'512MB 256MB RAM',b'2 MP',b'LED flash',b'480p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',"b'Stereo FM radio, RDS; built-in antenna'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 1500 mAh, removable'",,b'Black',,b'About 80 EUR',b'HSDPA 850 / 2100 - D172i',,b'Up to 700 h (2G) / Up to 500 h (3G)',b'Up to 15 h (2G) / Up to 10 h (3G)',,,,,,,,,,,,,,,,,,
