Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,SAR,Price,Dual,Features_1,Single_1,Build,Talk time,Stand-by,Infrared port,Music play,SAR EU,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,_1,_1_1,Keyboard,Browser
b'micromax',b'Micromax Canvas A1 AQ4502',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-a1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 2100',,b'HSPA',"b'2015, June. Released 2015, June'",b'Discontinued',b'132 x 67 x 9 mm (5.20 x 2.64 x 0.35 in)',b'136 g (4.80 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~63.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",,"b'Android 5.1 (Lollipop), Android One'",b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,,"b'LED flash, panorama'",b'720p',"b'5 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1700 mAh, removable'",,b'Black',b'AQ4502',,b'About 90 EUR',,,b'2 MP',,b'Up to 6 h',b'Up to 160 h',,,b'0.24 W/kg (head) \xc2\xa0 \xc2\xa0 0.93 W/kg (body)',,,,,,,,,,,
b'micromax',b'Micromax Q391 Canvas Doodle 4',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-q391-canvas-doodle-4.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, May. Released 2015, May'",b'Discontinued',b'165.5 x 85.3 x 8.5 mm (6.52 x 3.36 x 0.33 in)',b'-',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'6.0 inches, 99.2 cm2 (~70.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~184 ppi density)'",b'Corning Gorilla Glass 3',b'Android 5.0 (Lollipop)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,,b'LED flash',b'1080p@30fps',"b'8 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 3000 mAh, non-removable'",,"b'Black, White'",b'Q391',,b'About 140 EUR',,,b'2 MP',,b'Up to 10 h',b'Up to 300 h',,,b'0.20 W/kg (head) \xc2\xa0 \xc2\xa0 0.57 W/kg (body)',,,,,,,,,,,
b'micromax',b'Micromax Canvas Nitro 2 E311',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-nitro2-e311.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, May. Released 2015, May'",b'Discontinued',b'143.5 x 72.1 x 7.5 mm (5.65 x 2.84 x 0.30 in)',b'143 g (5.04 oz)',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Corning Gorilla Glass 3',b'Android 4.4.2 (KitKat)',b'Mediatek MT6592 (28 nm)',b'Octa-core 1.4 GHz Cortex-A7',b'Mali-450MP4',b'microSDHC',b'16GB 2GB RAM',,,b'LED flash',b'720p@30fps',"b'13 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2400 mAh, non-removable'",,"b'Black, White'",b'E311',b'0.24 W/kg (head) \xc2\xa0 \xc2\xa0 0.55 W/kg (body)',b'About 150 EUR',,,b'5 MP',,b'Up to 9 h (3G)',b'Up to 250 h (3G)',,,,,,,,,,,,,,
b'micromax',b'Micromax Q372 Unite 3',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-unite-3-q372.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, May. Released 2015, May'",b'Discontinued',b'-',b'-',b'Dual SIM',b'IPS LCD',"b'4.7 inches, 62.9 cm2'","b'480 x 800 pixels, 5:3 ratio (~199 ppi density)'",b'Corning Gorilla Glass (unspecified version)',b'Android 5.0 (Lollipop)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,,b'LED flash',b'720p',"b'8 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,b'Black',b'Q372',b'0.20 W/kg (head) \xc2\xa0 \xc2\xa0 0.40 W/kg (body)',b'About 110 EUR',,,b'2 MP',,b'Up to 8 h',b'Up to 220 h',,,,,,,,,,,,,,
b'micromax',b'Micromax Canvas Play Q355',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-play-q355.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2015, April. Released 2015, May'",b'Discontinued',b'-',b'-',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'","b'TFT, 256K colors'","b'5.5 inches, 83.4 cm2 (~68.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~178 ppi density)'",,b'Android 5.0 (Lollipop)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,,b'LED flash',b'720p',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2820 mAh, removable'",,"b'Dark blue, White'",b'Q355',b'0.15 W/kg (head) \xc2\xa0 \xc2\xa0 0.40 W/kg (body)',b'About 110 EUR',,,b'VGA',,b'Up to 10 h (3G)',b'Up to 273 h (3G)',,,,,,,,,,,,,,
b'micromax',b'Micromax Canvas Spark Q380',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-spark-Q380.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2015, April. Released 2015, April'",b'Discontinued',b'8.5 mm thickness',b'134 g (4.73 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.7 inches, 60.9 cm2'","b'540 x 960 pixels, 16:9 ratio (~234 ppi density)'",b'Corning Gorilla Glass 3',b'Android 5.0 (Lollipop)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,,b'LED flash',b'720p',"b'8 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, non-removable'",,"b'White/Gold, Grey/Silver'",b'Q380',b'0.29 W/kg (head) \xc2\xa0 \xc2\xa0 0.42 W/kg (body)',b'About 70 EUR',,,b'2 MP',,b'Up to 7 h (3G)',b'Up to 335 h (3G)',,,,,,,,,,,,,,
b'micromax',b'Micromax Bolt S300',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-s300.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2015, March. Released 2015, March'",b'Discontinued',b'124 x 65.8 x 11.2 mm (4.88 x 2.59 x 0.44 in)',b'123 g (4.34 oz)',b'Dual SIM',"b'TFT, 256K colors'","b'4.0 inches, 45.5 cm2 (~55.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.4.3 (KitKat)',b'Spreadtrum 7715',b'1.0 GHz',,b'microSDHC',b'4GB 512MB RAM',,,b'LED flash',b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',b'A-GPS only',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1200 mAh, removable'",,b'Black',,b'0.53 W/kg (head) \xc2\xa0 \xc2\xa0 0.67 W/kg (body)',b'About 60 EUR',,,b'VGA',,b'Up to 4 h 30 min',b'Up to 155 h',,,,,,,,,,,,,,
b'micromax',b'Micromax Bolt D320',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-d320.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, March. Released 2015, April'",b'Discontinued',b'135 x 66.5 x 10.2 mm (5.31 x 2.62 x 0.40 in)',b'128 g (4.52 oz)',b'Dual SIM',"b'TFT, 256K colors'","b'4.5 inches, 55.8 cm2 (~62.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.2 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,,b'LED flash',b'Yes',b'3.15 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'A-GPS only',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1600 mAh, removable'",,b'Black',,,,,,b'VGA',,,,,,,,,,,,,,,,,
b'micromax',b'Micromax Bolt D321',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-d321.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, February. Released 2015, February'",b'Discontinued',b'-',b'-',b'Dual SIM',"b'TFT, 256K colors'","b'5.0 inches, 68.9 cm2'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,,b'LED flash',b'Yes',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1800 mAh, removable'",,"b'Black, White'",,b'0.51 W/kg (head) \xc2\xa0 \xc2\xa0 0.84 W/kg (body)',,,,b'2 MP',,b'Up to 7 h (3G)',b'Up to 300 h (3G)',,,,,,,,,,,,,,
b'micromax',b'Micromax Canvas Juice 2 AQ5001',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-aq5001.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2015, March. Released 2015, March'",b'Discontinued',b'144 x 72.7 x 9.7 mm (5.67 x 2.86 x 0.38 in)',b'170 g (6.00 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Corning Gorilla Glass 3',b'Android 5.0 (Lollipop)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'8GB 2GB RAM',,,b'LED flash',b'720p@15fps',"b'8 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 3000 mAh, non-removable'",,b'Gray',b'AQ5001',b'0.22 W/kg (head) \xc2\xa0 \xc2\xa0 0.45 W/kg (body)',b'About 130 EUR',,,b'2 MP',,b'Up to 9 h (3G)',b'Up to 435 h (3G)',,,,,,,,,,,,,,
b'micromax',b'Micromax Bolt Q324',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-q324.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2015, March. Released 2015, March'",b'Discontinued',b'124 x 64.5 x 11.2 mm (4.88 x 2.54 x 0.44 in)',b'-',b'Dual SIM',"b'TFT, 256K colors'","b'4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Spreadtrum 7731',b'Quad-core 1.2 GHz',,b'microSDHC',b'4GB 512MB RAM',,,b'LED flash',b'Yes',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',b'A-GPS only',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1450 mAh, removable'",,"b'Black, Blue, White'",,b'0.97 W/kg (head) \xc2\xa0 \xc2\xa0 0.67 W/kg (body)',b'About 60 EUR',,,b'VGA',,b'Up to 5 h',b'Up to 279 h',,,,,,,,,,,,,,
b'micromax',b'Micromax Bolt A82',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-a82.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, February. Released 2015, February'",b'Discontinued',b'-',b'-',b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,,b'LED flash',b'480p',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.0, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1800 mAh, removable'",,"b'Black, Blue, White'",,b'0.23 W/kg (head) \xc2\xa0 \xc2\xa0 0.57 W/kg (body)',b'About 80 EUR',,,b'VGA',,b'Up to 5 h',b'Up to 200 h',,,,,,,,,,,,,,
b'micromax',b'Micromax Canvas Pep Q371',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-q371.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, February. Released 2015, February'",b'Discontinued',b'133.5 x 66.5 x 9.8 mm (5.26 x 2.62 x 0.39 in)',b'-',b'Dual SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~62.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,,b'LED flash',b'720p',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1700 mAh, removable'",,"b'Pristine White, Mystic Blue'",,b'0.58 W/kg (head) \xc2\xa0 \xc2\xa0 0.65 W/kg (body)',b'About 90 EUR',,,b'VGA',,b'Up to 6 h (3G)',b'Up to 210 h (3G)',,,,,,,,,,,,,,
b'micromax',b'Micromax Bolt A067',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-a067.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2014, December. Released 2014, December'",b'Discontinued',b'-',b'-',b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Mediatek MT6571 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,,b'LED flash',b'480p',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1300 mAh, removable'",,"b'Mint Green, Pure White, Electric Red, Mystic Grey'",,b'0.36 W/kg (head) \xc2\xa0 \xc2\xa0 0.42 W/kg (body)',b'About 60 EUR',,,b'VGA',,b'Up to 5 h',b'Up to 150 h',,,,b'Yes',b'Yes',,,,,,,,,
b'micromax',b'Micromax Canvas 4 Plus A315',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-4-plus.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2014, September. Released 2014, September'",b'Discontinued',b'7 mm thickness',b'-',b'Dual SIM',b'AMOLED',"b'5.0 inches, 68.9 cm2'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Mediatek MT6592 (28 nm)',b'Octa-core 1.7 GHz Cortex-A7',b'Mali-450MP4',b'microSDHC',b'16GB 1GB RAM',,,"b'LED flash, panorama'",b'1080p@30fps',"b'13 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, non-removable'",,"b'White/Gold, Black'",,b'0.68 W/kg (head) \xc2\xa0 \xc2\xa0 0.61 W/kg (body)',,,,b'5 MP',,b'Up to 7 h (3G)',b'Up to 205 h (3G)',,,,,,,,,,,,,,
b'micromax',b'Micromax A109 Canvas XL2',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-a109.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2014, August. Released 2014, August'",b'Discontinued',b'',b'-',b'Dual SIM',b'IPS LCD',"b'5.5 inches, 83.4 cm2'","b'540 x 960, 16:9 ratio (~200 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Mediatek MT6589M (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC',b'4GB 1GB RAM',,,b'LED flash',b'720p@15fps',"b'5 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2500 mAh, removable'",,b'White',,,,,,b'VGA',,b'Up to 8 h 30 min (3G)',b'Up to 255 h (3G)',,,,,,,,,,,,,,
b'micromax',b'Micromax Canvas Fire 4 A107',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-fire-a107.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, March. Released 2015, March'",b'Discontinued',b'136 x 67 x 8.8 mm (5.35 x 2.64 x 0.35 in)',b'138 g (4.87 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~61.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Corning Gorilla Glass 3',b'Android 5.0 (Lollipop)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',b'Backlight alerts (Micromax logo)',,b'LED flash',b'720p',"b'8 MP, AF'",b'',"b'Yes, dual speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, non-removable'",,"b'Black, Silver'",b'A107',,b'About 100 EUR',,,b'2 MP',,b'Up to 7 h',b'Up to 300 h',,,,,,,,,,,,,,
b'micromax',b'Micromax Canvas Tab P666',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-666.jpg',b'GSM / HSPA',b'GSM 900 / 1800',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, January. Released 2015, January'",b'Discontinued',b'213.9 x 124.7 x 7.9 mm (8.42 x 4.91 x 0.31 in)',b'310.5 g (10.97 oz)',b'Micro-SIM',b'IPS LCD',"b'8.0 inches, 185.6 cm2 (~69.6% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~189 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Intel Atom',b'Dual-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,,,b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 4400 mAh, non-removable'",,"b'Magnetic Black, Puritan White'",,,b'About 150 EUR',,,b'2 MP',,b'Up to 15 h',b'Up to 325 h',,,,,,,,,,,,,,
b'micromax',b'Micromax Canvas Tab P470',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-p470.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, January. Released 2015, January'",b'Discontinued',b'192 x 113 x 10.4 mm (7.56 x 4.45 x 0.41 in)',b'306 g (10.79 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'7.0 inches, 137.9 cm2 (~63.6% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Mediatek MT8312 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'8GB 1GB RAM',,,b'LED flash',b'720p',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',b'Yes',b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Ion 3200 mAh, non-removable'",,"b'Classy Silver, Mystic Grey'",,,b'About 90 EUR',,,b'VGA',,b'Up to 11 h',b'Up to 158 h',,,,,,,,,,,,,,
b'micromax',b'Micromax Canvas Selfie A255',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-selfie.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, December. Released 2015, February'",b'Discontinued',b'146.3 x 67.3 x 9.7 mm (5.76 x 2.65 x 0.38 in)',b'138 g (4.87 oz)',"b'Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~61.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Corning Gorilla Glass 3',b'Android 4.4.2 (KitKat)',b'Mediatek MT6592 (28 nm)',b'Octa-core 1.7 GHz Cortex-A7',b'Mali-450MP4',b'microSDHC',b'16GB 2GB RAM',,,b'Dual-LED flash',b'1080p@30fps',"b'13 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2300 mAh, non-removable'",,"b'Angelic White, Mystic Blue'",,b'0.82 W/kg (head) \xc2\xa0 \xc2\xa0 0.75 W/kg (body)',b'About 240 EUR',,b'LED flash',b'13 MP',,b'Up to 8 h 30 min (3G)',b'Up to 198 h (3G)',,,,,,,,,,,,,,
b'micromax',b'Micromax Bolt A066',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-a066.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2014, May. Released 2014, May'",b'Discontinued',b'-',b'-',b'Dual SIM',b'IPS LCD',"b'3.5 inches, 36.5 cm2'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Mediatek MT6571 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,,,b'480p',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'4.0, A2DP'",b'No',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1300 mAh, removable'",,"b'Tranquil Green, Pristine White, Raging Red, Smokey Grey'",,,,,,b'VGA',,b'Up to 6 h',b'Up to 160 h',,,b'0.37 W/kg (head) \xc2\xa0 \xc2\xa0 0.41 W/kg (body)',b'Yes',b'Yes',,,,,,,,,
