Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Dual,Price,,Triple,Stand-by,Talk time,Features_1,Protection,_1,_1_1,Models,Build,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Dual_1,Music play,Infrared port,Keyboard,Browser,Alert types,Clock,Alarm,SAR EU,SAR,Stand-by_1,Talk time_1,128GB 6GB RAM,Languages,Quad,5G bands,Camera,Loudspeaker_1,Audio quality
b'gigabyte',b'Gigabyte GSmart Essence 4',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-essence4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, October. Released 2015, November'",b'Discontinued',b'124 x 62 x 9.6 mm (4.88 x 2.44 x 0.38 in)',b'105 g (3.70 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'4.0 inches, 45.5 cm2 (~59.2% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4 (KitKat)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'2 MP',,b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1300 mAh, removable'",,b'Black',,b'About 60 EUR',,,b'Up to 300 h',b'Up to 12 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Classic Lite',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-classic-lite.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, October. Released 2015, November'",b'Discontinued',b'143 x 73 x 9.2 mm (5.63 x 2.87 x 0.36 in)',b'145 g (5.11 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.4 (KitKat)',b'Spreadtrum SC7731',b'Quad-core 1.2 GHz',b'Mali-400',b'microSDHC (dedicated slot)',b'8GB 512MB RAM',b'5 MP',b'LED flash',b'Yes',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2100 mAh, removable'",,b'Black',,b'About 80 EUR',,,b'Up to 250 h',b'Up to 12 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Essence',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-essence.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, October. Released 2015, October'",b'Discontinued',b'134 x 67 x 8.8 mm (5.28 x 2.64 x 0.35 in)',b'125 g (4.41 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~62.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4 (KitKat)',b'Spreadtrum SC7731',b'Quad-core 1.2 GHz',b'Mali-400',b'microSDHC (dedicated slot)',b'8GB 512MB RAM',b'5 MP',b'LED flash',b'Yes',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1600 mAh, removable'",,"b'Black, White'",,b'About 70 EUR',,,b'Up to 240 h',b'Up to 12 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Classic',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-classic.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, October. Released 2015, October'",b'Discontinued',b'145 x 73 x 8.6 mm (5.71 x 2.87 x 0.34 in)',b'150 g (5.29 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 5.1 (Lollipop)',b'Spreadtrum SC7731',b'Quad-core 1.2 GHz',b'Mali-400',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',"b'8 MP, AF'",b'LED flash',b'Yes',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, Gray'",,b'About 100 EUR',,,b'Up to 230 h',b'Up to 10 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Guru GX',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-guru-gx.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'3, 7, 20'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2015, January. Released 2015, April'",b'Discontinued',b'139 x 69 x 7 mm (5.47 x 2.72 x 0.28 in)',b'115 g (4.06 oz)',b'Dual SIM (Nano-SIM/ Micro-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~71.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 4.4 (KitKat)',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',b'microSDXC (dedicated slot)',b'32GB 2GB RAM',"b'13 MP, AF'",b'LED flash',b'Yes',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2300 mAh, non-removable'",,b'Black',,,b'eMMC 4.5',,b'Up to 200 h',b'Up to 14 h',,b'Corning Gorilla Glass 3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Mika MX',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-mika-mx.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'3, 7, 8'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2015, January. Released 2015, February'",b'Discontinued',b'143 x 72 x 9.8 mm (5.63 x 2.83 x 0.39 in)',b'165 g (5.82 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'Android 4.4 (KitKat)',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',"b'5 MP, AF'",,b'Yes',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 3000 mAh, removable'",,b'Black',,,b'eMMC 4.5',,b'Up to 320 h',b'Up to 20 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Roma RX',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-roma-rx.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, January. Released 2015, April'",b'Discontinued',b'142 x 73 x 9.5 mm (5.59 x 2.87 x 0.37 in)',b'155 g (5.47 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.4 (KitKat)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'5 MP',,b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,b'Black',,,,,b'Up to 400 h',b'Up to 20 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Akta A4',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-Akta-A4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, November. Released 2014, November'",b'Discontinued',b'147 x 73 x 9.6 mm (5.79 x 2.87 x 0.38 in)',b'158 g (5.57 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.2% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6592 (28 nm)',b'Octa-core 1.4 GHz Cortex-A7',b'Mali-450MP4',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',"b'13 MP, AF'",b'LED flash',b'Yes',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 1800 mAh, removable'",,b'Navy Blue',,,,,b'Up to 250 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Mika M3',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-Mika-M4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, October. Released 2014, November'",b'Discontinued',b'144 x 70.5 x 8.3 mm (5.67 x 2.78 x 0.33 in)',b'146 g (5.15 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',"b'13 MP, AF'",b'LED flash',b'Yes',b'8 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1900 mAh, removable'",,b'Navy Blue',,,,,b'Up to 150 h',b'Up to 4 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart GX2',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-arty-gx2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, August. Released 2014, September'",b'Discontinued',b'146.5 x 73.4 x 8.7 mm (5.77 x 2.89 x 0.34 in)',b'135 g (4.76 oz)',b'Dual SIM (Micro-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.1% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 4.4.2 (KitKat)',b'Qualcomm MSM8228 Snapdragon 400 (28 nm)',b'Quad-core 1.6 GHz Cortex-A7',b'Adreno 305',b'microSDXC (dedicated slot)',b'8GB 2GB RAM',"b'13 MP, AF'",b'LED flash',b'Yes',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2200 mAh, removable'",,b'Black',,,b'eMMC 4.5',,b'Up to 350 h',b'Up to 12 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Guru (White Edition)',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-guru-white.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 42.2/11.5 Mbps',"b'2014, August. Released 2014, August'",b'Discontinued',b'147 x 72.1 x 8.5 mm (5.79 x 2.84 x 0.33 in)',b'165 g (5.82 oz)',b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6589T (28 nm)',b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR SGX544',b'No',b'32GB 2GB RAM',"b'13 MP, AF'",b'LED flash',b'Yes',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 3000 mAh, removable'",,b'White',,,,,b'Up to 300 h',b'Up to 12 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart T4 (Lite Edition)',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-t4-lite.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, July. Released 2014, July'",b'Discontinued',b'124.5 x 64 x 10.3 mm (4.90 x 2.52 x 0.41 in)',b'115 g (4.06 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~57.2% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'5 MP',,b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1300 mAh, removable'",,b'Black',,,,,b'Up to 150 h',b'Up to 4 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Arty A3',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-arty-a3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, July. Released 2014, July'",b'Discontinued',b'145 x 73.2 x 9.4 mm (5.71 x 2.88 x 0.37 in)',b'165 g (5.82 oz)',b'Dual SIM (Mini-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'8 MP, AF'",b'LED flash',b'Yes',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,b'Black',,,,,b'Up to 300 h',b'Up to 8 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Mika M2',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-mika-m2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, June. Released 2014, June'",b'Discontinued',b'145 x 72.8 x 8.5 mm (5.71 x 2.87 x 0.33 in)',b'150 g (5.29 oz)',b'Dual SIM (Mini-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',"b'13 MP, AF'",b'LED flash',b'Yes',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,b'Black',,b'About 190 EUR',,,b'Up to 300 h',b'Up to 8 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart T4',b'https://fdn2.gsmarena.com/vv/bigpic/GSmart-T4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, April. Released 2014, April'",b'Discontinued',b'126 x 62 x 9.8 mm (4.96 x 2.44 x 0.39 in)',b'121 g (4.27 oz)',b'Dual SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',"b'8 MP, AF'",b'LED flash',b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1400 mAh, removable'",,"b'Black, White'",,b'About 100 EUR',,,b'Up to 150 h',b'Up to 4 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Saga S3',b'https://fdn2.gsmarena.com/vv/bigpic/GSmart-Saga-S3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, April. Released 2014, April'",b'Discontinued',b'168 x 83 x 8.5 mm (6.61 x 3.27 x 0.33 in)',b'190 g (6.70 oz)',b'Dual SIM',b'IPS LCD',"b'6.0 inches, 99.2 cm2 (~71.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',"b'8 MP, AF'",b'LED flash',b'Yes',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 3000 mAh, non-removable'",,b'Black',,,,,b'Up to 255 h',b'Up to 12 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Rey R3',b'https://fdn2.gsmarena.com/vv/bigpic/Gigabyte-GSmart-Rey-R3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, March. Released 2014, March'",b'Discontinued',b'136 x 66 x 10.5 mm (5.35 x 2.60 x 0.41 in)',b'138 g (4.87 oz)',b'Dual SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~62.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'8 MP, AF'",b'LED flash',b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1800 mAh, removable'",,b'Black',,,,,b'Up to 320 h',b'Up to 8 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Guru',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-guru.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2013, October. Released 2013, November'",b'Discontinued',b'-',b'-',b'Yes',b'IPS LCD',"b'5.0 inches, 68.9 cm2'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589T (28 nm)',b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR SGX544',b'No',b'32GB 2GB RAM',"b'13 MP, AF'",b'LED flash',b'Yes',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2500 mAh, removable'",,b'Black',,b'About 440 EUR',,,b'Up to 250 h',b'Up to 10 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Alto A2',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-alto-a2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2013, October. Released 2013, November'",b'Discontinued',b'-',b'-',b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',b'5 MP',b'LED flash',b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White'",,,,,b'Up to 150 h',b'Up to 3 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Roma R2',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-roma-r2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2013, October. Released 2013, October'",b'Discontinued',b'-',b'-',b'Dual SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',b'5 MP',b'LED flash',b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1400 mAh, removable'",,"b'Black, White, Blue, Red'",,b'About 140 EUR',,,b'Up to 220 h',b'Up to 3 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Aku A1',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-aku-a1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2013, July. Released 2013, July'",b'Discontinued',b'136 x 67 x 12.4 mm (5.35 x 2.64 x 0.49 in)',b'147.7 g (5.19 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'4.5 inches, 55.8 cm2 (~61.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'5 MP, AF'",b'LED flash',b'Yes',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White'",,b'About 150 EUR',,,b'Up to 333 h',b'Up to 5 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
