Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,128GB 6GB RAM,Build,,Dual,Single_1,256GB 6GB RAM,Triple,_1,Protection,Dual_1,_1_1,Models,Talk time,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Stand-by,SAR,SAR EU,Music play,GPRS,EDGE,Infrared port,Browser,Keyboard,Phonebook,Call records,Messaging,Games,Java,Alert types,Stand-by_1,Talk time_1
b'htc',b'HTC One V',b'https://fdn2.gsmarena.com/vv/bigpic/htc-one-v.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 2100',,,b'HSPA',"b'2012, February. Released 2012, April'",b'Discontinued',b'120.3 x 59.7 x 9.2 mm (4.74 x 2.35 x 0.36 in)',b'115 g (4.06 oz)',b'Mini-SIM',b'Super LCD2',"b'3.7 inches, 39.0 cm2 (~54.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~252 ppi density)'","b'Android 4.0.3 (Ice Cream Sandwich), not upgradable to 4.1 (Jelly Bean), Sense UI 4'",b'Qualcomm MSM8255 Snapdragon S2',b'1.0 GHz Scorpion',b'Adreno 205',b'microSDHC (dedicated slot)',"b'4GB (1GB user available), 512MB RAM'",,b'LED flash',b'720p',"b'5 MP, AF'",,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",b'Non-removable Li-Ion 1500 mAh battery',,"b'Black, Brown'",b'About 130 EUR',,,b'No',,,,,b'Beats Audio',,,b'DivX/XviD/MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player Document editor Voice memo/dial Predictive text input',,,,b'Contrast ratio: 1053:1 (nominal) / 1.685:1 (sunlight)',b'Photo / Video',b'Voice 66dB / Noise 65dB / Ring 67dB',b'Noise -81.7dB / Crosstalk -90.5dB',b'Endurance rating 31h',,b'0.87 W/kg (head) \xc2\xa0 \xc2\xa0 0.77 W/kg (body)',b'0.87 W/kg (head)',,,,,,,,,,,,,,
b'htc',b'HTC Velocity 4G Vodafone',b'https://fdn2.gsmarena.com/vv/bigpic/vodafone-velocity-4g-vodafone.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',"b'7, 20'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps'","b'2012, February. Released 2012, May'",b'Discontinued',b'128.8 x 67 x 11.3 mm (5.07 x 2.64 x 0.44 in)',b'163.8 g (5.75 oz)',b'Mini-SIM',b'S-LCD',"b'4.5 inches, 55.8 cm2 (~64.7% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'","b'Android 2.3, Sense UI 3.5'",b'Qualcomm MSM8260 Snapdragon S3',b'Dual-core 1.5 GHz Scorpion',b'Adreno 220',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,b'Dual-LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 1620 mAh battery',,"b'Black, White'",b'About 160 EUR',,,b'MP3/AAC+/WAV/WMA player MP4/H.264/WMV player Organizer Document viewer Voice memo/dial/commands Predictive text input',,b'1.3 MP',,,,,,,,b'Up to 7 h 40 min (2G) / Up to 5 h 10 min (3G)',,,,,,,b'Up to 293 h (2G) / Up to 248 h (3G)',,,,,,,,,,,,,,,,
b'htc',b'HTC Velocity 4G',b'https://fdn2.gsmarena.com/vv/bigpic/htc-velocity-4g-ofic.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 2100',b'3',,"b'HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps'","b'2012, January. Released 2012, January'",b'Discontinued',b'128.8 x 67 x 11.3 mm (5.07 x 2.64 x 0.44 in)',b'163.8 g (5.75 oz)',b'Mini-SIM',b'S-LCD',"b'4.5 inches, 55.8 cm2 (~64.7% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'","b'Android 2.3.7 (Gingerbread), upgradable to 4.0.4 (Ice Cream Sandwich), Sense UI 3.5'",b'Qualcomm MSM8260 Snapdragon S3',b'Dual-core 1.5 GHz Scorpion',b'Adreno 220',b'microSDHC (dedicated slot)',"b'16GB (13GB user available), 1GB RAM'",,b'Dual-LED flash',"b'1080p@60fps, 1080p@30fps'","b'8 MP, AF'",,b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 1620 mAh battery',,b'Black',b'About 200 EUR',,,b'HSDPA 900 / 2100',,b'1.3 MP',,,b'7',,,b'MP3/AAC+/WAV/WMA player MP4/H.264/WMV player Organizer Document viewer Voice memo/dial/commands Predictive text input',,b'Up to 7 h 40 min (2G) / Up to 5 h 10 min (3G)',,,,,,,b'Up to 293 h (2G) / Up to 248 h (3G)',,,,,,,,,,,,,,,,
b'htc',b'HTC Titan II',b'https://fdn2.gsmarena.com/vv/bigpic/htc-titan-ii-real.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',"b'4, 17 - AT&T'",,b'HSPA',"b'2012, January. Released 2012, April'",b'Discontinued',b'132 x 69 x 13 mm (5.20 x 2.72 x 0.51 in)',b'147 g (5.19 oz)',b'Mini-SIM',b'S-LCD',"b'4.7 inches, 62.9 cm2 (~69.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~199 ppi density)'",b'Microsoft Windows Phone 7.5 Mango',b'Qualcomm Snapdragon S2',b'1.5 GHz Scorpion',,b'No',b'16GB',,b'Dual-LED flash',b'720p@30fps',"b'16 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS; Bing Maps'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Non-removable Li-Ion 1730 mAh battery',,b'Black',b'About 200 EUR',,,b'HSDPA 850 / 2100  - HTC Titan 4G',,b'1.3 MP',,,b'9 - Australia',,,b'MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Document viewer/editor Voice memo/dial/commands Predictive text input',,b'Up to 4 h 20 min',,,,,,b'Endurance rating 23h',b'Up to 290 h',b'0.60 W/kg (head) \xc2\xa0 \xc2\xa0 1.36 W/kg (body)',,,,,,,,,,,,,,,
b'htc',b'HTC Rezound',b'https://fdn2.gsmarena.com/vv/bigpic/htc-rezound-new.jpg',b'CDMA / EVDO / LTE',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',b'13 - Verizon',,"b'EV-DO Rev.A 3.1 Mbps, LTE Class 13'","b'2011, November. Released 2011, November'",b'Discontinued',b'129 x 65.5 x 13.7 mm (5.08 x 2.58 x 0.54 in)',b'170.1 g (6.00 oz)',b'Mini-SIM',b'S-LCD',"b'4.3 inches, 51.0 cm2 (~60.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~342 ppi density)'","b'Android 2.3.4 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI 3'",b'Qualcomm MSM8660 Snapdragon S3',b'Dual-core 1.5 GHz Scorpion',b'Adreno 220',"b'microSDHC (dedicated slot), 16 GB included'",b'16GB 1GB RAM',,b'Dual-LED flash',"b'1080p@30fps, stereo sound rec.'","b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 1620 mAh battery',,b'Black',b'About 160 EUR',,,b'SRS WOW HD',,b'2 MP',,,b'MP3/AAC+/WAV/WMA player XviD/MP4/H.264/WMV player Organizer Document viewer Voice memo/dial/commands Predictive text input',,,,,b'Up to 6 h 24 min',,,,,,b'Endurance rating 32h',b'Up to 261 h',b'1.25 W/kg (head) \xc2\xa0 \xc2\xa0 1.12 W/kg (body)',b'1.40 W/kg (head)',,,,,,,,,,,,,,
b'htc',b'HTC Vivid',b'https://fdn2.gsmarena.com/vv/bigpic/htc-vivid.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',"b'4, 17'",,"b'HSPA, LTE'","b'2011, October. Released 2011, November'",b'Discontinued',b'128.8 x 67.1 x 11.2 mm (5.07 x 2.64 x 0.44 in)',b'176.9 g (6.21 oz)',b'Mini-SIM',"b'S-LCD, 256K colors'","b'4.5 inches, 55.8 cm2 (~64.6% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'","b'Android 2.3.4 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI'",b'Qualcomm APQ8060 Snapdragon S3',b'Dual-core 1.2 GHz Scorpion',b'Adreno 220',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,b'Dual-LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1620 mAh battery',,"b'Black, White'",b'About 160 EUR',,,b'MP3/AAC+/WAV/WMA player MP4/H.264/WMV player Organizer Document viewer Voice memo/dial/commands Predictive text input',,b'1.3 MP',,,,,,,,b'Up to 7 h 40 min',,,,,,b'Endurance rating 42h',b'Up to 288 h',b'1.28 W/kg (head) \xc2\xa0 \xc2\xa0 1.09 W/kg (body)',,,,,,,,,,,,,,,
b'htc',b'HTC EVO Design 4G',b'https://fdn2.gsmarena.com/vv/bigpic/htc-evo-design-4g.jpg',b'GSM / CDMA / HSPA / EVDO',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',,,"b'EV-DO Rev.A 3.1 Mbps, HSPA'","b'2011, October. Released 2011, October'",b'Discontinued',b'121.9 x 61 x 11.9 mm (4.80 x 2.40 x 0.47 in)',b'147.4 g (5.19 oz)',b'Mini-SIM',b'LCD',"b'4.0 inches, 44.1 cm2 (~59.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~275 ppi density)'","b'Android 2.3.4 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI 3'",b'Qualcomm MSM8655 Snapdragon S2',b'1.2 GHz Scorpion',b'Adreno 205',"b'microSDHC (dedicated slot), 8 GB included'",b'4GB 768MB RAM',,b'LED flash',b'720p',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, WiMAX 802.16 e, hotspot, DLNA'","b'3.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1520 mAh battery',,b'Black',b'About 140 EUR',,,b'GSM 850 / 900 / 1800 / 1900',,b'1.3 MP',,,b'HSDPA 2100',b'Corning Gorilla Glass',,b'MP3/AAC+/WAV player MP4/H.264 player Organizer Document viewer Voice memo/dial/commands Predictive text input',,b'Up to 6 h',,,,,,,,b'0.80 W/kg (head) \xc2\xa0 \xc2\xa0 1.36 W/kg (body)',,,,,,,,,,,,,,,
b'htc',b'HTC Sensation XL',b'https://fdn2.gsmarena.com/vv/bigpic/htc-runnymede.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, October. Released 2011, November'",b'Discontinued',b'132.5 x 70.7 x 9.9 mm (5.22 x 2.78 x 0.39 in)',b'162.5 g (5.75 oz)',b'Mini-SIM',b'S-LCD',"b'4.7 inches, 62.9 cm2 (~67.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~199 ppi density)'","b'Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI 3.5'",b'Qualcomm MSM8255 Snapdragon S2',b'1.5 GHz Scorpion',b'Adreno 205',b'No',b'16GB 768MB RAM',,"b'Dual-LED flash, HDR'",b'720p',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 1600 mAh battery',,b'White',b'About 170 EUR',,,b'Beats headset',,b'1.3 MP',,,b'MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player Document viewer/editor Voice memo/dial/commands Predictive text input',,,,,b'Up to 11 h 50 min (2G) / Up to 6 h 50 min (3G)',,b'Contrast ratio: 1085:1 (nominal)',b'Photo / Video',b'Voice 70dB / Noise 61dB / Ring 70dB',b'Noise -85.2dB / Crosstalk -75.1dB',b'Endurance rating 40h',b'Up to 360 h (2G) / Up to 460 h (3G)',,b'0.32 W/kg (head)',,,,,,,,,,,,,,
b'htc',b'HTC Explorer',b'https://fdn2.gsmarena.com/vv/bigpic/htc-explorer-ofic.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, September. Released 2011, October'",b'Discontinued',b'102.8 x 57.2 x 12.9 mm (4.05 x 2.25 x 0.51 in)',b'108 g (3.81 oz)',b'Mini-SIM',"b'TFT,  256K colors'","b'3.2 inches, 30.5 cm2 (~51.9% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'","b'Android 2.3 (Gingerbread), Sense UI 3.5'",b'Qualcomm MSM7225A Snapdragon S1',b'600 MHz Cortex A5',b'Adreno 200',b'microSDHC (dedicated slot)',b'512MB 512MB RAM',,,b'480p',b'3.15 MP',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",b'Removable Li-Ion 1230 mAh battery',,"b'Active Black, Active Navy, Metallic Black, Metallic Navy'",b'About 70 EUR',,,b'No',,,,,b'SRS surround',,,b'MP3/eAAC+/WAV/WMA player XviD/MP4/H.264/WMV player Organizer Voice memo Predictive text input',,b'Up to 7 h 40 min (2G) / Up to 7 h 33 min (3G)',,b'Contrast ratio: 755:1 (nominal)',b'Photo',b'Voice 66dB / Noise 66dB / Ring 79dB',b'Noise -82.4dB / Crosstalk -81.1dB',,b'Up to 485 h (2G) / Up to 445 h (3G)',b'1.56 W/kg (head) \xc2\xa0 \xc2\xa0 0.75 W/kg (body)',b'1.24 W/kg (head) \xc2\xa0 \xc2\xa0 0.72 W/kg (body)',,,,,,,,,,,,,,
b'htc',b'HTC Amaze 4G',b'https://fdn2.gsmarena.com/vv/bigpic/htc-amaze-4g-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 1700 / 2100 or HSDPA 1700 / 1900 / 2100',,,b'HSPA 42.2/5.76 Mbps',"b'2011, September. Released 2011, October'",b'Discontinued',b'130 x 65.6 x 11.8 mm (5.12 x 2.58 x 0.46 in)',b'172.9 g (6.07 oz)',b'Mini-SIM',b'S-LCD',"b'4.3 inches, 51.0 cm2 (~59.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'","b'Android 2.3.4 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI 3'",,b'Dual-core 1.5 GHz Scorpion',b'Adreno 220',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,b'Dual-LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",b'Yes',"b'Stereo FM radio, RDS'",b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1730 mAh battery',,"b'Black, White'",b'About 180 EUR',,,b'HSDPA 850 / 1900 / 2100',,b'2 MP',,,b'SRS audio',,,b'MP3/AAC+/WAV/WMA player MP4/H.264/WMV player Organizer Document viewer Voice memo/dial/commands Predictive text input',,b'Up to 6 h',,,,,,,b'Up to 264 h',b'0.46 W/kg (head) \xc2\xa0 \xc2\xa0 0.68 W/kg (body)',,,,,,,,,,,,,,,
b'htc',b'HTC Raider 4G',b'https://fdn2.gsmarena.com/vv/bigpic/htc-raider-4g.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',"b'4, 17'",,"b'HSPA 21.1/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps'","b'2011, September. Released 2011, October'",b'Discontinued',b'128 x 67 x 11.2 mm (5.04 x 2.64 x 0.44 in)',b'177 g (6.24 oz)',b'Mini-SIM',b'TFT',"b'4.5 inches, 55.8 cm2 (~65.1% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'","b'Android 2.3.4 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI'",,b'Dual-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,b'Dual-LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS / SIRIUS Satellite Radio'",b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, gyro, proximity'",b'Removable Li-Ion 1620 mAh battery',,b'Black',b'About 230 EUR',,,b'GSM 850 / 900 / 1800 / 1900',,b'1.3 MP',,,b'HSDPA 850 / 1900 / 2100',,,b'MP4/H.264/WMV player MP3/WAV/eAAC+/WMA player Organizer Document viewer Voice memo/dial/commands Predictive text input (Swype)',,b'Up to 7 h 40 min (2G) / Up to 5 h 20 min (3G)',,,,,,,b'Up to 293 h (2G) / Up to 248 h (3G)',,,,,,,"b'HTML, Adobe Flash'",,,,,,,,,
b'htc',b'HTC Rhyme',b'https://fdn2.gsmarena.com/vv/bigpic/htc-rhyme.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, September. Released 2011, October'",b'Discontinued',b'119 x 60.8 x 10.9 mm (4.69 x 2.39 x 0.43 in)',b'130 g (4.59 oz)',b'Mini-SIM',b'S-LCD',"b'3.7 inches, 39.0 cm2 (~53.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~252 ppi density)'","b'Android 2.3.4 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI 3.6'",b'Qualcomm MSM8255 Snapdragon S2',b'1.0 GHz Scorpion',b'Adreno 205',"b'microSDHC (dedicated slot), 8 GB included'",b'4GB 768MB RAM',,b'LED flash',b'720p',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot, DLNA'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Non-removable Li-Ion 1600 mAh battery',,"b'Clearwater, Hourglass, Plum'",b'About 140 EUR',,,b'ANT+ Light-up Charm Indicator accessory MP3/AAC+/WAV player MP4/H.264 player Organizer Document viewer Voice memo/dial Predictive text input',,b'VGA',,,,,,,,b'Up to 10 h 20 min (2G) / Up to 8 h (3G)',,b'Contrast ratio: 694:1 (nominal)',b'Photo / Video',b'Voice 68dB / Noise 66dB / Ring 78dB',b'Noise -90.4dB / Crosstalk -75.4dB',b'Endurance rating 39h',b'Up to 295 h (2G) / Up to 340 h (3G)',b'0.55 W/kg (head) \xc2\xa0 \xc2\xa0 1.26 W/kg (body)',,,,,,,,,,,,,,,
b'htc',b'HTC Hero S',b'https://fdn2.gsmarena.com/vv/bigpic/htc-hero-s.jpg',b'GSM / CDMA / EVDO',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',,,"b'HSPA 14.4/5.76 Mbps, EV-DO Rev.A 3.1 Mbps'","b'2011, September. Released Exp. release 2011, October'",b'Discontinued',b'115 x 60 x 12 mm (4.53 x 2.36 x 0.47 in)',b'130 g (4.59 oz)',b'Mini-SIM',b'S-LCD',"b'4.0 inches, 44.1 cm2 (~63.9% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~275 ppi density)'","b'Android 2.3.4 (Gingerbread), Sense UI'",b'Qualcomm MSM8655 Snapdragon S2',b'1.2 GHz Scorpion',b'Adreno 205',"b'microSDHC (dedicated slot), 8 GB included'",b'4GB 768MB RAM',,b'LED flash',b'720p',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1520 mAh battery',,b'Black',b'About 160 EUR',,,b'GSM 850 / 900 / 1800 / 1900',,b'1.3 MP',,,b'HSDPA',,,b'MP3/AAC+/WAV player MP4/H.264 player Organizer Document viewer Voice memo/dial/commands Predictive text input',,b'Up to 7 h 20 min',,,,,,,b'Up to 456 h',b'0.80 W/kg (head)',,,,,,,,,,,,,,,
b'htc',b'HTC Rhyme CDMA',b'https://fdn2.gsmarena.com/vv/bigpic/htc-rhyme-cdma.jpg',b'CDMA / EVDO',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',,,b'EV-DO Rev.A 3.1 Mbps',"b'2011, September. Released 2011, September'",b'Discontinued',b'119 x 60.8 x 10.9 mm (4.69 x 2.39 x 0.43 in)',b'130 g (4.59 oz)',b'Mini-SIM',b'S-LCD',"b'3.7 inches, 39.0 cm2 (~53.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~252 ppi density)'","b'Android 2.3 (Gingerbread), Sense UI 3.5'",b'Qualcomm MSM8255 Snapdragon S2',b'1.0 GHz Scorpion',b'Adreno 205',"b'microSDHC (dedicated slot), 8 GB included'",b'4GB 768MB RAM',,b'LED flash',b'720p',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot, DLNA'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Non-removable Li-Ion 1600 mAh battery',,"b'Clearwater, Hourglass, Plum'",b'About 120 EUR',,,b'ANT+ Light-up Charm Indicator accessory MP3/AAC+/WAV player MP4/H.264 player Organizer Document viewer Voice memo/dial Predictive text input',,b'VGA',,,,,,,,b'Up to 7 h 20 min',,,,,,,b'Up to 410 h',b'0.55 W/kg (head) \xc2\xa0 \xc2\xa0 1.26 W/kg (body)',,,,,,,,,,,,,,,
b'htc',b'HTC Sensation XE',b'https://fdn2.gsmarena.com/vv/bigpic/htc-sensation-xe.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, September. Released 2011, October'",b'Discontinued',b'126.1 x 65.4 x 11.3 mm (4.96 x 2.57 x 0.44 in)',b'151 g (5.33 oz)',b'Mini-SIM',b'S-LCD',"b'4.3 inches, 51.0 cm2 (~61.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'","b'Android 2.3.4 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich), Sense UI'",b'Qualcomm MSM8260 Snapdragon S3',b'Dual-core 1.5 GHz Scorpion',b'Adreno 220',b'microSDHC (dedicated slot)',"b'4GB (1GB user available), 768MB RAM'",,b'Dual-LED flash',"b'1080p@30fps, stereo sound rec.'","b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 1730 mAh battery',,"b'Black, White'",b'About 140 EUR',,,b'HSDPA 900 / 1700 / 2100',,b'VGA',,,b'Beats headset',b'Corning Gorilla Glass',,b'MP3/AAC+/WAV/WMA player XviD/MP4/H.264/WMV player Organizer Document viewer/editor Voice memo/dial/commands Predictive text input',,b'Up to 9 h 16 min (2G) / Up to 7 h 20 min (3G)',,b'Contrast ratio: 752:1 (nominal)',b'Photo / Video',b'Voice 65dB / Noise 65dB / Ring 76dB',b'Noise -91.7dB / Crosstalk -90.7dB',,b'Up to 310 h (2G) / Up to 540 h (3G)',,b'0.36 W/kg (head)',,,,,,,,,,,,,,
b'htc',b'HTC Jetstream',b'https://fdn2.gsmarena.com/vv/bigpic/htc-jetstream.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',"b'4, 17'",,"b'HSPA 14.4/5.76 Mbps, LTE'","b'2011, September. Released 2011, September'",b'Discontinued',b'251 x 178 x 13 mm (9.88 x 7.01 x 0.51 in)',b'709 g (1.56 lb)',b'Mini-SIM',b'LCD',"b'10.1 inches, 295.8 cm2 (~66.2% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~149 ppi density)'",b'Android 3.1 (Honeycomb)',b'Qualcomm MSM8260 Snapdragon S3',b'Dual-core 1.5 GHz Scorpion',b'Adreno 220',b'microSDHC (dedicated slot)',b'32GB 1GB RAM',,b'Dual-LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,b'No',b'2.0',"b'Accelerometer, compass'",b'Non-removable Li-Ion 7300 mAh battery',,b'Black',b'About 280 EUR',,,b'HDMI port MP3/AAC+/WAV/WMA player DivX/Xvid/MP4/H.264/WMV player Voice memo Predictive text input',,b'1.3 MP',,,,,,,,b'Up to 12 h',,,,,,,b'Up to 900 h',,,,,,,,,,,,,,,,
