Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,_1_1,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,SAR,SAR EU,Price,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 12GB RAM,256GB 12GB RAM,512GB 16GB RAM,Triple,128GB 8GB RAM,256GB 8GB RAM,32GB 3GB RAM,64GB 4GB RAM,128GB 4GB RAM,Dual,128GB 6GB RAM,Single_1,512GB 12GB RAM,8GB 1GB RAM,16GB 1GB RAM,32GB 2GB RAM,64GB 6GB RAM,Audio quality,512GB 8GB RAM,16GB 2GB RAM,4GB 768MB RAM,4GB 1.5GB RAM,GPRS,EDGE,1TB 12GB RAM,32GB 4GB RAM,Triple_1,Dual_1,Stand-by,Talk time,Music play,256GB 6GB RAM,256GB 4GB RAM,Infrared port,Talk time_1,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Stand-by_1,Alert types,Clock,Alarm,Languages
b'siemens',b'Siemens S25',b'https://fdn2.gsmarena.com/vv/bigpic/sis25b.gif',b'GSM',b'GSM 900 / 1800',b'Dynamic font size Softkey',,b'No',,,,b'1999',b'Discontinued',"b'117 x 47 x 23 mm, 108 cc (4.61 x 1.85 x 0.91 in)'",b'125 g (4.41 oz)',,b'Mini-SIM',b'Voice memo (20 sec) Organizer e-business card Help function',b'Color graphic',b'',"b'97 x 54 pixels, 6 lines, 16:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 650 mAh battery',,b'Mid-Silver Grey (Titanium) / Blue Metallic / Dark Grey / Green Metallic',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'60 h - 200 h',b'300 min',,,,b'Yes',,b'50',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'3',b'No',,b'',,b'Vibration; Monophonic ringtones',b'Yes',b'Yes',b'20'
b'siemens',b'Siemens M30',b'https://fdn2.gsmarena.com/vv/bigpic/sim30.gif',b'GSM',b'GSM 900 / 1800',b'Red backlightFixed iconsSoftkey',,b'No',,,,b'2000',b'Discontinued',"b'124 x 44 x 24 mm, 99 cc (4.88 x 1.73 x 0.94 in)'",b'110 g (3.88 oz)',,b'Mini-SIM',,b'Alphanumeric',b'',b'2 x 12 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'Up to 180 hours',b'Up to 6 hours',,,,,,b'',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'Yes',b'No',,b'',,b'Monophonic ringtones',b'Yes',b'No',
b'siemens',b'Siemens C28',b'https://fdn2.gsmarena.com/vv/bigpic/sic28.gif',b'GSM',b'GSM 900 / 1800',b'Fixed icons Softkey',,b'No',,,,b'2000',b'Discontinued',"b'117 x 47 x 27 mm, 120 cc (4.61 x 1.85 x 1.06 in)'",b'135 g (4.76 oz)',,b'Mini-SIM',b'DJ sounds 1 self-composable ringer tone',b'Alphanumeric',b'',b'3 x 12 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 650 mAh battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'160 h',b'300 min',,,,,,b'8',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'No',b'No',,b'',,"b'Monophonic ringtones, composer'",b'No',b'No',b'20'
b'siemens',b'Siemens C25',b'https://fdn2.gsmarena.com/vv/bigpic/sic25b.gif',b'GSM',b'GSM 900 / 1800',b'Fixed icons Softkey',,b'No',,,,b'1999',b'Discontinued',"b'117 x 47 x 27 mm, 120 cc (4.61 x 1.85 x 1.06 in)'",b'135 g (4.76 oz)',,b'Mini-SIM',b'DJ sounds 1 self-composable ringer tone',b'Alphanumeric',b'',b'3 x 12 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 650 mAh battery',,"b'5 - Classic Green, Blue, Anthracite, Bright Blue, Yellow'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'160 h',b'300 min',,,,,,b'8',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'No',b'No',,b'',,"b'Monophonic ringtones, composer'",b'No',b'No',b'20'
b'siemens',b'Siemens SL10',b'https://fdn2.gsmarena.com/vv/bigpic/sisl10b.gif',b'GSM',b'GSM 900',b'Dynamic font size Softkey',,b'No',,,,b'1999',b'Discontinued',"b'129 x 50 x 26 mm, 121 cc (5.08 x 1.97 x 1.02 in)'",b'138 g (4.87 oz)',,b'Mini-SIM',b'ProSLIDE system Help function',b'Color graphic',b'',"b'97 x 54 pixels, 6 lines, 16:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion battery',,b'Anthracite',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'46 h',b'3 h',,,,b'Yes',,b'50',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'Yes',b'Yes',b'20'
b'siemens',b'Siemens S10 active',b'https://fdn2.gsmarena.com/vv/bigpic/sis10ab.gif',b'GSM',b'GSM 900',b'Dynamic font size Softkey',,b'No',,,,b'1998',b'Discontinued',"b'150 x 49 x 25 mm, 170 cc (5.91 x 1.93 x 0.98 in)'",b'185 g (6.53 oz)',,b'Mini-SIM',b'Voice memo (20 sec) Help function',b'Color graphic',b'',"b'97 x 54 pixels, 6 lines, 16:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 1800 mAh battery',,"b'3 - Green, Grey, Red'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'120 h',b'10 h',,,,,,b'50',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'Yes',b'Yes',b'20'
b'siemens',b'Siemens S10',b'https://fdn2.gsmarena.com/vv/bigpic/sis10b.gif',b'GSM',b'GSM 900',b'Dynamic font size Softkey',,b'No',,,,b'1998',b'Discontinued',"b'147 x 46 x 25 mm, 160 cc (5.79 x 1.81 x 0.98 in)'",b'185 g (6.53 oz)',,b'Mini-SIM',b'Voice memo (20 sec) Help function',b'Color graphic',b'',"b'97 x 54 pixels, 6 lines, 16:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 1800 mAh battery',,b'Anthracite',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'120 h',b'10 h',,,,,,b'50',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'Yes',b'Yes',b'20'
b'siemens',b'Siemens S11',b'https://fdn2.gsmarena.com/vv/bigpic/sis11b.gif',b'GSM',b'GSM 1800',b'Dynamic font size Softkey',,b'No',,,,b'1998',b'Discontinued',"b'147 x 46 x 25 mm, 160 cc (5.79 x 1.81 x 0.98 in)'",b'185 g (6.53 oz)',,b'Mini-SIM',b'Voice memo (20 sec) Help function',b'Color graphic',b'',"b'97 x 54 pixels, 6 lines, 16:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 1800 mAh battery',,b'Anthracite',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'120 h',b'10 h',,,,,,b'50',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'Yes',b'Yes',b'20'
b'siemens',b'Siemens C10',b'https://fdn2.gsmarena.com/vv/bigpic/sic10b.gif',b'GSM',b'GSM 900',b'Fixed icons Softkey',,b'No',,,,b'1998',b'Discontinued',"b'137 x 55 x 22 mm, 149 cc (5.39 x 2.17 x 0.87 in)'",b'165 g (5.82 oz)',,b'Mini-SIM',,b'Alphanumeric',b'',b'3 x 12 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 700 mAh battery',,"b'3 - blue, red, grey'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'80 h',b'5 h',,,,,,b'50',"b'5 dialed, 4 received, 4 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'No',b'No',b'20'
b'siemens',b'Siemens C11',b'https://fdn2.gsmarena.com/vv/bigpic/sic11b.gif',b'GSM',b'GSM 1800',b'Fixed icons Softkey',,b'No',,,,b'1998',b'Discontinued',"b'137 x 55 x 22 mm, 149 cc (5.39 x 2.17 x 0.87 in)'",b'165 g (5.82 oz)',,b'Mini-SIM',,b'Alphanumeric',b'',b'3 x 12 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 700 mAh battery',,"b'3 - blue, red, grey'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'80 h',b'5 h',,,,,,b'50',"b'5 dialed, 4 received, 4 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'No',b'No',b'20'
