Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Build,Protection,Quad,_1,_1_1,128GB 8GB RAM,Dual,32GB 2GB RAM,32GB 3GB RAM,SAR,128GB 4GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,64GB 4GB RAM,8GB 1GB RAM,256GB 8GB RAM,256GB 12GB RAM,SAR EU,512GB 12GB RAM,Audio quality,64GB 3GB RAM,256GB 6GB RAM,Single_1,64GB 6GB RAM,Dual_1,Stand-by,Talk time,Infrared port,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Alert types,Languages,Clock,Alarm,Stand-by_1,Talk time_1
b'panasonic',b'Panasonic Eluga Z',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-eluga-z.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 2100',,,b'HSPA',"b'2015, July. Released 2015, July'",b'Discontinued',b'141.3 x 70.6 x 6.9 mm (5.56 x 2.78 x 0.27 in)',b'-',b'Dual SIM',b'AMOLED',"b'5.0 inches, 68.9 cm2 (~69.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop)'",,b'Octa-core 1.4 GHz',b'Mali-450MP4',b'microSDHC (dedicated slot)',b'16GB 2GB RAM',,b'LED flash',b'1080p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Po 2050 mAh, removable'",,"b'Black, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,b'Up to 375 h (3G)',b'Up to 15 h 18 min (3G)',,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic Eluga L 4G',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-eluga-l-4g.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 4.5',b'HSDPA 900 / 2100',"b'3, 40'",,"b'HSPA, LTE'","b'2015, May. Released 2015, May'",b'Discontinued',b'142 x 71 x 6.1 mm (5.59 x 2.80 x 0.24 in)',b'110 g (3.88 oz)',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.4.4 (KitKat)',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, non-removable'",,b'Blue',,b'About 190 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic Eluga S mini',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-eluga-s-mini.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',"b'2015, June. Released 2015, June'",b'Discontinued',b'137.5 x 68.4 x 9.5 mm (5.41 x 2.69 x 0.37 in)',b'135 g (4.76 oz)',b'Dual SIM',b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~64.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Octa-core 1.4 GHz Cortex-A7',,b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 1980 mAh, non-removable'",,"b'Black, White'",,b'About 130 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic Eluga U2',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-eluga-u2.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'eMMC 4.5',b'HSDPA 850 / 900 / 1900 / 2100',b'LTE 700 / 900 / 1800 / 2600',,"b'HSPA, LTE'","b'2015, February. Released 2015, February'",b'Discontinued',b'141.5 x 71.3 x 8 mm (5.57 x 2.81 x 0.31 in)',b'131 g (4.62 oz)',b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.3% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 5.0 (Lollipop)',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',b'microSDHC (dedicated slot)',b'16GB 2GB RAM',,b'LED flash',b'1080p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2500 mAh, non-removable'",,"b'Black, White'",,b'About 220 EUR',,b'To be confirmed',,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic Eluga S',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-eluga-s.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',"b'2014, November. Released 2014, November'",b'Discontinued',b'141 x 71 x 7.9 mm (5.55 x 2.80 x 0.31 in)',b'135 g (4.76 oz)',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Octa-core 1.4 GHz',,b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2100 mAh, non-removable'",,"b'Black, White'",,b'About 150 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic P61',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-p61.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'HSDPA 2100',,,b'HSPA',"b'2014, July. Released 2014, July'",b'Discontinued',b'162.7 x 83.8 x 8.2 mm (6.41 x 3.30 x 0.32 in)',b'173.8 g (6.14 oz)',b'Dual SIM',b'IPS LCD',"b'6.0 inches, 99.2 cm2 (~72.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Quad-core 1.3 GHz',,b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,b'Dual-LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2800 mAh, non-removable'",,"b'Pearl White, Black'",,b'About 190 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic T41',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-t41.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'HSDPA 2100',,,b'HSPA',"b'2014, July. Released 2014, July'",b'Discontinued',b'131 x 65.9 x 8.3 mm (5.16 x 2.59 x 0.33 in)',b'120.6 g (4.27 oz)',b'Dual SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~64.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Quad-core 1.3 GHz Cortex-A7',,b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,b'LED flash',b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 1650 mAh, non-removable'",,"b'White, Black, Red'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic T40',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-t40.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'HSDPA 2100',,,b'HSPA',"b'2014, October. Released 2014, October'",b'Discontinued',b'126 x 62.5 x 9 mm (4.96 x 2.46 x 0.35 in)',b'117 g (4.13 oz)',b'Dual SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~57.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Quad-core 1.3 GHz Cortex-A7',,b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1500 mAh, removable'",,"b'White, Dark Grey, Bright Red'",,b'About 90 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic P55',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-p55.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',"b'2014, November. Released 2014, November'",b'Discontinued',b'149.7 x 77 x 7.9 mm (5.89 x 3.03 x 0.31 in)',b'148 g (5.22 oz)',b'Dual SIM',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~72.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Quad-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2500 mAh, removable'",,"b'Pearl White, Deep Blue'",,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic Eluga I',b'https://fdn2.gsmarena.com/vv/bigpic/Panasonic-Eluga-I.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',"b'2014, November. Released 2014, November'",b'Discontinued',b'147.1 x 73.6 x 9 mm (5.79 x 2.90 x 0.35 in)',b'155 g (5.47 oz)',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~63.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Quad-core 1.3 GHz',,b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2000 mAh, removable'",,b'Silver',,b'About 140 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic Lumix Smart Camera CM1',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-lumix.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.0',b'HSDPA',b'LTE (unspecified)',,"b'HSPA, LTE Cat4 150/50 Mbps'","b'2014, September. Released 2014, December'",b'Discontinued',b'135.4 x 68 x 21.1 mm (5.33 x 2.68 x 0.83 in)',b'204 g (7.20 oz)',b'Micro-SIM',b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~66.1% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~469 ppi density)'","b'Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop)'",b'Qualcomm MSM8974AB Snapdragon 801 (28 nm)',b'Quad-core 2.3 GHz Krait 400',b'Adreno 330',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',,"b'Leica optics, LED flash'","b'4K@15fps, 1080p@30fps'","b'20.1 MP, f/2.8, 28mm (wide), 1.0"", 2.4\xc2\xb5m, AF'",,b'720p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2600 mAh, non-removable'",b'Fast charging 18W Quick Charge 2.0',b'Black',b'DMC-CM1',b'About 830 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'1.1 MP',,,,,,b'Yes',b'Yes',,,,,,,,,,,,,
b'panasonic',b'Panasonic Eluga A',b'https://fdn2.gsmarena.com/vv/bigpic/Panasonic-Eluga-A.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 4.5',b'HSDPA 900 / 2100',,,b'HSPA',"b'2014, August. Released 2014, August'",b'Discontinued',b'143.8 x 72 x 9.2 mm (5.66 x 2.83 x 0.36 in)',b'115 g (4.06 oz)',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.3 (Jelly Bean)',b'Qualcomm Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White'",,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'1.3 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic Eluga U',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-eluga-u.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 4.5',b'HSDPA 900 / 2100',,,b'HSPA',"b'2014, July. Released 2014, August'",b'Discontinued',b'8 mm thickness',b'141 g (4.97 oz)',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.4.2 (KitKat)',b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'microSDHC (dedicated slot)',b'16GB 2GB RAM',,b'LED flash',b'1080p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2500 mAh, non-removable'",,"b'Black, White'",,b'About 240 EUR',,b'Corning Gorilla Glass 3',,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic P81',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-p81.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, June. Released 2014, June'",b'Discontinued',b'7.9 mm thickness',b'-',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6592 (28 nm)',b'Octa-core 1.7 GHz Cortex-A7',b'Mali-450MP4',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'1080p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2500 mAh, non-removable'",,b'Black',,b'About 220 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic T31',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-t31.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2013, October. Released 2013, October'",b'Discontinued',b'122 x 64.4 x 11.2 mm (4.80 x 2.54 x 0.44 in)',b'120 g (4.23 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'4.0 inches, 45.5 cm2 (~58.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,b'HDR',b'720p@24fps',b'3.15 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1300 mAh, removable'",,"b'Pure White, Bluish Black'",,b'About 70 EUR',,,,,,,,,,,,,,,,,,,,,,b'0.85 W/kg (head) \xc2\xa0 \xc2\xa0 1.18 W/kg (body)',,,,,b'VGA',,,b'Up to 510 h (2G) / Up to 400 h (3G)',b'Up to 3 h 30 min (2G) / Up to 9 h 30 min (3G)',,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic T21',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-t21.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',"b'2013, Q3. Released 2013, Q3'",b'Discontinued',b'132 x 66 x 9.8 mm (5.20 x 2.60 x 0.39 in)',b'140 g (4.94 oz)',b'Dual SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~64.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~326 ppi density)'",b'Android 4.1 (Jelly Bean)',,b'Dual-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1700 mAh, removable'",,"b'Black, White'",,b'About 170 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic P11',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-p11.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 4.5',b'HSDPA 900 / 2100',,,b'HSPA 7.2/5.76 Mbps',"b'2013, Q3. Released 2013, Q3'",b'Discontinued',b'143.9 x 73.3 x 9.7 mm (5.67 x 2.89 x 0.38 in)',b'160 g (5.64 oz)',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.1.2 (Jelly Bean)',b'Qualcomm Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 203',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'720p',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White, Fluorescent Green'",,b'About 200 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,
b'panasonic',b'Panasonic T11',b'https://fdn2.gsmarena.com/vv/bigpic/panasonic-t11.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',"b'2013, Q3. Released 2013, Q3'",b'Discontinued',b'112.6 x 63.5 x 9.2 mm (4.43 x 2.5 x 0.36 in)',b'120 g (4.23 oz)',b'Dual SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~63.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1500 mAh, removable'",,"b'Black, White'",,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,
