Brand,Model Name,Model Image,Technology,2G bands,3G bands,,4G bands,_1,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,128GB 4GB RAM,_1_1,Build,Single_1,Features_1,4GB 512MB RAM,5G bands,Protection,Dual,Phonebook,Call records,Messaging,Games,Java,SAR,SAR EU,128MB 64MB RAM,Triple,32GB 3GB RAM,64GB 3GB RAM,32GB 2GB RAM,16GB 2GB RAM,GPRS,EDGE,Stand-by,Talk time,128GB 8GB RAM,64GB 6GB RAM,64GB 8GB RAM,16GB 1GB RAM,16MB 8MB RAM,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,128GB 6GB RAM,4GB 512MB,Five,8GB 1GB RAM,Music play,Stand-by_1,Talk time_1,16GB 3GB RAM,Keyboard,Browser,Infrared port,Alert types,Languages,Clock,Alarm
b'nokia',b'Nokia 6212 classic',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6112-classic.jpg',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 850 / 2100',"b'Downloadable wallpapers, screensavers'",,b'Nokia Xpress Audio messaging Push to talk MP3/MP4 player Voice memo Organizer Stop watch Countdown timer World Clock II Active standby screen',"b'Yes, 384 kbps'","b'2008, April. Released 2009, April'",b'Discontinued',"b'114.7 x 47.1 x 14.5 mm, 66.1 cc (4.52 x 1.85 x 0.57 in)'",b'88 g (3.10 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.0 inches, 12.4 cm2 (~22.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'22MB',,b'LED flash',b'Yes',b'2 MP',b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',b'Yes',b'Stereo FM radio',b'microUSB',b'',b'Removable Li-Ion 1000 mAh battery (BL-4U)',,b'Black',,b'About 190 EUR',,,,,b'CIF videocall camera',,,,,,"b'Yes, up to 2000 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Push E-Mail, IM'",b'Yes  + Downloadable',"b'Yes, MIDP 2.0'",b'0.82 W/kg (head) \xc2\xa0 \xc2\xa0 1.06 W/kg (body)',b'0.79 W/kg (head)',,,,,,,,,b'Up to 300 h (2G) / 288 h (3G)',b'Up to 3 h 20 min (2G) / 2 h 45 min (3G)',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (Opera Mini)'",,"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",,,
b'nokia',b'Nokia 5000',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-5000.jpg',b'GSM',b'GSM 900 / 1800',,b'GSM 850 / 1900 - American version',,"b'Downloadable wallpapers, screensavers'",,"b'2008, April. Released 2008, June'",b'Discontinued',"b'106 x 46 x 11.1 mm, 54 cc (4.17 x 1.81 x 0.44 in)'",b'74 g (2.61 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.0 inches, 12.4 cm2 (~25.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'No',b'12MB',,,b'Yes',b'1.3 MP',,b'Yes',b'No',b'No',b'2.0',b'No',,b'FM radio',b'No',b'',b'Removable Li-Ion 700 mAh battery (BL-4B)',,"b'Cyber Green, Neon Blue, Perfect Purple'",,b'About 70 EUR',,,b'MP3/AAC/WAV/ARM player  Nokia Xpress Audio Messaging Advanced calculator Organizer',,,,,,,,"b'1000 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",b'1.10 W/kg (head) \xc2\xa0 \xc2\xa0 0.69 W/kg (body)',b'0.69 W/kg (head)',,,,,,,b'Class 10',b'Class 6 (downlink only)',b'Up to 336 h',b'Up to 4 h 45 min',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (Opera mini 4)'",,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia 7070 Prism',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-7070-prism.jpg',b'GSM',b'GSM 900 / 1800',,b'GSM 850 / 1900 - US version',,b'No',,"b'2008, April. Released 2008, August'",b'Discontinued',"b'87.5 x 44 x 15.8 mm, 52 cc (3.44 x 1.73 x 0.62 in)'",b'78 g (2.75 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~26.5% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'No',b'11MB',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 700 mAh battery (BL-4B)',,"b'Black & Pink accent, Black & Blue accent'",,b'About 50 EUR',,,b'Nokia Xpress Audio Messaging Light indicator Predictive text input Organizer',,,,,,,,"b'1000 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes  + downloadable',"b'Yes, MIDP 2.0'",,b'0.61 W/kg (head)',,,,,,,b'Class 10',b'Class 6',b'Up to 416 h',b'Up to 5 h',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia 2680 slide',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-2680-slide.jpg',b'GSM',b'GSM 900 / 1800',,b'GSM 850 / 1900 - American version',,b'No',,"b'2008, April. Released 2008, September'",b'Discontinued',"b'99 x 47 x 15 mm, 61.7 cc (3.90 x 1.85 x 0.59 in)'",b'97 g (3.42 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~21.9% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'No',b'12MB 4MB RAM 32MB ROM',,,b'128x96@7fps',b'VGA',,b'Yes',b'No',b'No',"b'2.0, A2DP, EDR'",b'No',,"b'FM radio, recording'",b'No',b'',b'Removable Li-Ion 860 mAh battery (BL-4S)',,"b'Slate Gray, Night Blue, Orange, Violet'",,b'About 70 EUR',,,b'MP3 player  Nokia Xpress Audio Messaging Advanced calculator Organizer DARP (for improved network usage efficiency)',,,,,,,,"b'Yes, 1000 entries'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.1'",b'1.28 W/kg (head) \xc2\xa0 \xc2\xa0 0.47 W/kg (body)',b'0.64 W/kg (head)',,,,,,,b'Class 10',b'Class 6',b'Up to 420 h',b'Up to 3 h 30 min',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration, MP3 ringtones'",,,
b'nokia',b'Nokia 1680 classic',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-1680-classic.jpg',b'GSM',b'GSM 900 / 1800',,b'GSM 850 / 1900 - American version',,b'Themes and wallpapers',,"b'2008, April. Released 2008, July'",b'Discontinued',"b'108 x 46 x 15 mm, 66 cc (4.25 x 1.81 x 0.59 in)'",b'73.7 g (2.57 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.85 inches, 10.8 cm2 (~21.7% screen-to-body ratio)'",b'128 x 160 pixels (~111 ppi density)',,,,,b'No',b'11MB',,,b'Yes',b'VGA',,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 700 mAh battery (BL-5CA)',,"b'Black, Slate Gray, Wine Red, Deep Plum'",,b'About 40 EUR',,,b'Nokia Xpress Audio Messaging Organizer Voice memo',,,,,,,,b'Up to 1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'Yes',"b'Yes, MIDP 2.1'",b'1.39 W/kg (head) \xc2\xa0 \xc2\xa0 1.09 W/kg (body)',b'0.98 W/kg (head)',,,,,,,b'Class 10',b'Class 6',b'Up to 424 h',b'Up to 7 h 40 min',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Polyphonic(24), MP3 ringtones'",,,
b'nokia',b'Nokia 6300i',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6300i.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,"b'Downloadable wallpapers, screensavers'",,b'No',,"b'2008, March. Released 2008, April'",b'Discontinued',"b'106.4 x 43.6 x 11.7 mm, 56 cc (4.19 x 1.72 x 0.46 in)'",b'93 g (3.28 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.0 inches, 31 x 41 mm, 12.4 cm2 (~26.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,"b'microSD (dedicated slot), 512 MB included'",b'30MB',,,b'QCIF',b'2 MP',,b'Yes',b'No',"b'Wi-Fi 802.11b/g, UMA technology'","b'2.0, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'miniUSB',b'',b'Removable Li-Ion 860 mAh battery (BL-4C)',,b'Grey',,b'About 120 EUR',,,b'Nokia Maps Push to talk MP3/MP4/AAC/ACC+/eAAC+/WMA player  Voice memo Voice command Predictive text input Organizer',,,,,,,,"b'1000 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes  + Downloadable',"b'Yes, MIDP 2.0'",b'1.08 W/kg (head) \xc2\xa0 \xc2\xa0 0.30 W/kg (body)',b'0.97 W/kg (head)',,,,,,,b'Class 10',b'Class 10',b'Up to 340 h',b'Up to 3 h 30 min',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (Opera mini)'",,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia N96',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-n96.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',b'HSDPA 850 / 1900 - American version',,b'Dual slide design Built-in kickstand',b'HSPA 3.6/0.384 Mbps',"b'2008, February. Released 2008, September'",b'Discontinued',"b'103 x 55 x 18 mm, 92 cc (4.06 x 2.17 x 0.71 in)'",b'125 g (4.41 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.8 inches, 24.3 cm2 (~42.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'","b'Symbian OS 9.3, S60 rel. 3.2'",,b'264 MHz Dual ARM 9',,b'microSDHC (dedicated slot)',b'16GB 128MB RAM',,"b'Carl Zeiss optics, LED flash'",b'480p@30fps',"b'5 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, UPnP technology'","b'2.0, A2DP'","b'Yes, with A-GPS; Nokia Maps'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 950 mAh battery (BL-5F)',,"b'Black, Silver, Quartz'",,b'About 220 EUR',,,"b'DVB-H TV broadcast receiver WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player TV-out Organizer Document viewer (Word, Excel, PowerPoint, PDF) Predictive text input Push to talk  Voice dial/memo'",,b'VGA videocall camera',,,,,,,,,,,b'0.68 W/kg (head) \xc2\xa0 \xc2\xa0 0.89 W/kg (body)',b'0.82 W/kg (head)',,,,,,,,,b'Up to 220 h (2G) / 192 h (3G)',b'Up to 3 h 40 min (2G) / 2 h 36 min (3G)',,,,,,,,,b'Voice 73dB / Noise 76dB / Ring 78dB',b'Noise -90.6dB / Crosstalk -73.5dB',,,,,,b'Up to 14 h',,,,,"b'WAP 2.0/xHTML, HTML, RSS reader'",,"b'Vibration, MP3, WAV ringtones'",,,
b'nokia',b'Nokia N78',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-n78.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',b'HSDPA 850 / 1900 - American version',,b'Touch-sensitive Navi wheel',b'HSPA 3.6/0.384 Mbps',"b'2008, February. Released 2008, May'",b'Discontinued',"b'113 x 49 x 15.1 mm, 76.5 cc (4.45 x 1.93 x 0.59 in)'",b'101.8 g (3.56 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.4 inches, 17.8 cm2 (~32.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'Symbian, S60 rel. 3.2'",,b'369 MHz ARM 11',,b'microSD (dedicated slot)',b'76MB 96MB RAM',,"b'Carl Zeiss optics, LED flash'",b'480p@15fps',"b'3.15 MP, AF'",b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g, UPnP technology'","b'2.0, A2DP'","b'Yes, with A-GPS; Nokia Maps'",,"b'Stereo FM radio, RDS; FM transmitter'",b'microUSB 2.0',b'',b'Removable Li-Ion 1200 mAh battery (BL-6F)',,"b'Brown, Blue, White'",,b'About 170 EUR',,,"b'WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Push to Talk Voice command/dial Organizer Printing Document viewer (Word, Excel, PowerPoint, PDF) Predictive text input Photo/video editor'",,b'CIF videocall camera',,,,,,,,,,,b'1.26 W/kg (head) \xc2\xa0 \xc2\xa0 1.04 W/kg (body)',b'1.00 W/kg (head)',,,,,,,,,b'Up to 320 h (2G) / 312 h (3G)',b'Up to 4 h 20 min (2G) / 3 h 10 min (3G)',,,,,,,,,b'Voice 70dB / Noise 66dB / Ring 75dB',b'Noise -76.1dB / Crosstalk -72.37dB',,,,,,,,,,,"b'WAP 2.0/xHTML, HTML, RSS feeds'",,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia 6220 classic',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6220cl.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',"b'Downloadable wallpapers, screensavers'",,b'2.5 mm audio jack',b'HSPA 3.6/0.384 Mbps',"b'2008, February. Released 2008, July'",b'Discontinued',"b'108 x 47 x 15 mm, 66 cc (4.25 x 1.85 x 0.59 in)'",b'90 g (3.17 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.2 inches, 15.0 cm2 (~29.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'","b'Symbian OS 9.3, S60 rel. 3.2'",,b'369 MHz ARM 11',,b'microSDHC (dedicated slot)',b'120MB 128MB RAM',,"b'Carl Zeiss optics, xenon flash'",b'480p@30fps',"b'5 MP, AF'",b'',b'Yes',b'No',b'No',"b'2.0, A2DP'","b'Yes, with A-GPS; Nokia Maps'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 900 mAh battery (BP-5M)',,"b'Black and Cyan, Purple'",,b'About 160 EUR',,,"b'Push to talk WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Document viewer (Word, Excel, PowerPoint, PDF) TV-out Voice memo Predictive text input'",,b'Videocall camera',,,,,,,,,,,b'1.12 W/kg (head) \xc2\xa0 \xc2\xa0 0.44 W/kg (body)',b'0.75 W/kg (head)',,,,,,,,,b'Up to 250 h (2G) / 240 h (3G)',b'Up to 3 h 30 min (2G) / 2 h 30 min (3G)',,,,,,,,,b'Voice 70dB / Noise 65dB / Ring 69dB',b'Noise -75.4dB / Crosstalk -74.0dB',,,,,,b'Up to 13 h',,,,,"b'WAP 2.0/xHTML, HTML'",,"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",,,
b'nokia',b'Nokia 6210 Navigator',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6210navi.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',b'HSDPA 850 / 1900 - American version',,b'2.5 mm audio jack',b'HSPA 3.6/0.384 Mbps',"b'2008, February. Released 2008, July'",b'Discontinued',"b'103 x 49 x 14.9 mm, 89 cc (4.06 x 1.93 x 0.59 in)'",b'117 g (4.13 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.4 inches, 17.8 cm2 (~35.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'Symbian OS 9.3, S60 rel. 3.2'",,b'369 MHz ARM 11',,b'microSDHC (dedicated slot)',b'120MB 128MB RAM',,b'LED flash',b'480p@15fps',"b'3.15 MP, AF'",b'',b'Yes',b'No',b'No',"b'2.0, A2DP'","b'Yes, with A-GPS; Nokia Maps'",,"b'Stereo FM radio, RDS'",b'miniUSB 2.0',"b'Accelerometer, compass'",b'Removable Li-Ion 950 mAh battery (BL-5F)',,"b'Black, Red'",,b'About 150 EUR',,,"b'WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Document viewer (Word, Excel, PowerPoint, PDF) Predictive text input Voice command/memo Push to talk  Organizer Printing'",,b'Videocall camera',,,,,,,,,,,b'0.83 W/kg (head) \xc2\xa0 \xc2\xa0 1.05 W/kg (body)',b'0.76 W/kg (head)',,,,,,,,,b'Up to 220 h (2G) / 240 h (3G)',b'Up to 3 h 40 min (2G) / 2 h 48 min (3G)',,,,,,,,,b'Voice 65dB / Noise 65dB / Ring 72dB',,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",,"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",,,
b'nokia',b'Nokia 6124 classic',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6124.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',"b'Downloadable wallpapers, screensavers'",,"b'Push to talk WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Document viewer (Word, Excel, PowerPoint, PDF) Voice memo Predictive text input'",b'HSPA',"b'2008, March. Released 2008, June'",b'Discontinued',"b'105 x 46 x 15 mm, 66 cc (4.13 x 1.81 x 0.59 in)'",b'93 g (3.28 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.0 inches, 12.4 cm2 (~25.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'","b'Symbian 9.2, S60 rel. 3.1'",,b'369 MHz ARM 11',,b'microSD (dedicated slot)',b'35MB 64MB RAM 128MB ROM',,b'LED flash',b'Yes',b'2 MP',b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'Stereo FM radio',b'miniUSB',b'',b'Removable Li-Ion 890 mAh battery (BL-5B)',,"b'Black, White'",,b'About 140 EUR',,,,,b'CIF videocall camera',,,,,,,,,,,b'0.58 W/kg (head) \xc2\xa0 \xc2\xa0 0.78 W/kg (body)',b'1.11 W/kg (head)',,,,,,,,,b'Up to 230 h (2G) / 240 h (3G)',b'Up to 3 h 10 min (2G) / 2 h 24 min (3G)',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",,"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",,,
b'nokia',b'Nokia 6650 fold',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6650.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 2100',"b'Second external TFT display, 256K colors (128 x 160 pixels) Downloadable screensavers,  wallpapers'",,b'No',b'HSPA 3.6/0.384 Mbps',"b'2008, March. Released 2008, June'",b'Discontinued',b'99.7 x 47 x 16.2 mm (3.93 x 1.85 x 0.64 in)',b'112 g (3.95 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.2 inches, 15.0 cm2 (~32.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'","b'Symbian, Series 60 v3.2 UI'",,b'369 MHz ARM 11',,b'microSD (dedicated slot)',b'30MB',,b'LED flash',b'Yes',b'2 MP',,b'Yes',b'No',b'No',"b'2.0, A2DP'","b'Yes, with A-GPS'",,b'Stereo FM radio',b'Proprietary',b'',b'Removable Li-Ion 1500 mAh battery (BP-4L)',,"b'Silver, Black'",,b'About 80 EUR',,,b'WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player  Predictive text input Organizer Voice dial/memo',,,,,,,,,,,,,b'0.87 W/kg (head) \xc2\xa0 \xc2\xa0 0.70 W/kg (body)',b'0.64 W/kg (head)',,,,,,,,,b'Up to 350 h (2G) / 360 h (3G)',b'Up to 6 h (2G) / 4 h (3G)',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia 3555',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-3555.jpg',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 1700 / 2100',b'UMTS 850 / 1900 - American version',,b'External 1-inch FSTN monohrome display (98 x 65 pixels) 5-way scrolling',"b'Yes, 384 kbps'","b'2007, November'",b'Discontinued',b'99.6 x 44.3 x 20.5 mm (3.92 x 1.74 x 0.81 in)',b'94 g (3.32 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~23.1% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',b'30MB',,,b'128x96@12fps',b'VGA',,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 1020 mAh battery (BL-5C)',,"b'Black, Blue, Gray'",,b'About 50 EUR',,,b'MP3/AAC/M4A/eAAC+ player  Organizer Stopwatch Predictive text input Voice dial/memo',,,,,,,,"b'Yes, up to 1000 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes  + downloadable',"b'Yes, MIDP 2.1'",b'1.20 W/kg (head) \xc2\xa0 \xc2\xa0 0.72 W/kg (body)',b'0.71 W/kg (head)',,,,,,,,,b'Up to 240 h',b'Up to 3 h',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, Adobe Flash Lite'",,"b'Vibration; Downloadable polyphonic, MP3, video ringtones, AAC, eAAC+ ringtones'",,,
b'nokia',b'Nokia 3120 classic',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-3120cl.jpg',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 850 / 2100',b'UMTS 850 / 1900 - American version',,b'MP3/MP4/AAC/AAC+/eAAC+ player Organizer Voice memo Predictive text input',"b'Yes, 384 kbps'","b'2008, February. Released 2008, April'",b'Discontinued',"b'111 x 45 x 13 mm, 60 cc (4.37 x 1.77 x 0.51 in)'",b'85 g (3.00 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.0 inches, 12.4 cm2 (~24.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'24MB',,b'LED flash',b'480p (newest firmware only)',b'2 MP',b'',b'Yes',b'No',b'No',b'2.0',b'No',,b'Stereo FM radio',b'microUSB 2.0',b'',b'Removable Li-Ion 1000 mAh battery (BL-4U)',,"b'Graphite, Plum/Powder White, Deep Red, Chestnut Brown'",,b'About 100 EUR',,,,,b'VGA videocall camera',,,,,,"b'Yes, 2000 entries'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS 1.2, Email, Push Email, IM'",b'Yes',"b'Yes, MIDP 2.0'",b'1.18 W/kg (head) \xc2\xa0 \xc2\xa0 1.11 W/kg (body)',b'0.69 W/kg (head)',,,,,,,,,b'Up to 290 h (2G) / 288 h (3G)',b'Up to 3 h 30 min (2G) / 2 h 45 min (3G)',,,,,,,,,b'Voice 69dB / Noise 69dB / Ring 71dB',b'Noise -76.6dB / Crosstalk -73.9dB',,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia 7900 Crystal Prism',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-7900-crystal.jpg',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 850 / 2100',b'No',,b'UPnP technology MP3/AAC/eAAC+/WMA player Predictive text input Organizer Voice memo Living wallpaper Configurable keypad backlighting color',"b'Yes, 384 kbps'","b'2008, January. Released 2008, June'",b'Discontinued',"b'112 x 45 x 11.3 mm, 55 cc (4.41 x 1.77 x 0.44 in)'",b'101 g (3.56 oz)',b'Mini-SIM',"b'OLED, 16M colors'","b'2.0 inches, 12.4 cm2 (~24.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'No',b'1GB',,b'LED flash',b'QCIF',b'2 MP',,b'Yes',b'No',b'No',b'2.0',b'No',,b'No',b'microUSB',b'',b'Removable Li-Ion 850 mAh battery (BL-6P)',,b'Black',,b'About 170 EUR',,,,,,,,,,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes  + downloadable',"b'Yes, MIDP 2.0'",b'0.83 W/kg (head) \xc2\xa0 \xc2\xa0 0.81 W/kg (body)',b'0.93 W/kg (head)',,,,,,,,,b'Up to 240 h',b'Up to 3 h',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia 2600 classic',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-2600c.jpg',b'GSM',b'GSM 900 / 1800',,b'5-way navigation key',,b'No',,"b'2008, January. Released 2008, March'",b'Discontinued',"b'109.6 x 46.7 x 12 mm, 63.5 cc (4.31 x 1.84 x 0.47 in)'",b'73.2 g (2.57 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.77 inches, 9.9 cm2 (~19.3% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',,,,,b'No',b'10MB',,,b'Yes',b'VGA',,b'Yes',b'No',b'No',b'2.0',b'No',,b'FM radio',b'No',b'',b'Removable Li-Ion 870 mAh battery (BL-5BT)',,"b'Black, Orange, Blue, Beige'",,b'About 60 EUR',,,b'Organizer Voice memo Expense manager Predictive text input',,,,,,,,b'1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",b'1.43 W/kg (head) \xc2\xa0 \xc2\xa0 0.75 W/kg (body)',b'0.85 W/kg (head)',,,,,,,b'Yes',"b'Yes, DL only'",b'Up to 580 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
