Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,Price,Dual,Single_1,Charging,Models,Stand-by,Talk time,SAR EU,Music play,GPRS,EDGE,_1
b'lava',b'Lava Iris 350',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-350.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2015, January. Released 2015, January'",b'Discontinued',b'113.5 x 60.5 x 12.4 mm (4.47 x 2.38 x 0.49 in)',b'-',,b'Dual SIM',b'TFT',"b'3.5 inches, 36.5 cm2 (~53.1% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'1.0 GHz',,b'microSDHC',b'512MB 256MB RAM',,,b'LED flash',b'Yes',b'2 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1400 mAh, removable'","b'Black, White'",,,b'VGA',,,b'Up to 250 h',b'Up to 9 h 40 min',,,,,
b'lava',b'Lava Iris 348',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-348.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2015, February. Released 2015, February'",b'Discontinued',b'116 x 61.6 x 11.3 mm (4.57 x 2.43 x 0.44 in)',b'-',,b'Dual SIM',b'TFT',"b'3.5 inches, 36.5 cm2 (~51.0% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'1.0 GHz',,b'microSDHC',b'512MB 256MB RAM',,,,b'Yes',b'2 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'2.1',b'No',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1100 mAh, removable'","b'Black, White'",,,b'VGA',,,b'Up to 250 h',b'Up to 8 h',,,b'Yes',b'Yes',
b'lava',b'Lava Iris 325 Style',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-325.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2015, February. Released 2015, February'",b'Discontinued',b'118 x 63 x 11.2 mm (4.65 x 2.48 x 0.44 in)',b'-',,b'Dual SIM',b'TFT',"b'3.5 inches, 36.5 cm2 (~49.1% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'Dual-core 1.3 GHz',,b'microSDHC',b'512MB 256MB RAM',,,b'LED flash',b'Yes',b'2 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'3.0',b'No',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1400 mAh, removable'","b'Black, White'",,,b'VGA',,,b'Up to 250 h',b'Up to 15 h',,,b'Yes',b'Yes',
b'lava',b'Lava Iris Fuel 60',b'https://fdn2.gsmarena.com/vv/bigpic/lava-fuel-60.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, December. Released 2014, December'",b'Discontinued',b'144.8 x 72.8 x 10.2 mm (5.70 x 2.87 x 0.40 in)',b'174 g (6.14 oz)',,b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'Quad-core 1.3 GHz',,b'microSDHC',b'8GB 1GB RAM',,,"b'LED flash, HDR, panorama'",b'Yes',"b'10 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 4000 mAh, removable'","b'Black, White'",b'About 130 EUR',,b'2 MP',,,,b'Up to 32 h (2G) / Up to 13 h 30 min (3G)',,,,,
b'lava',b'Lava Iris Win1',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-win1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, December. Released 2014, December'",b'Discontinued',b'125 x 64.3 x 11 mm (4.92 x 2.53 x 0.43 in)',b'-',,"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'4.0 inches, 45.5 cm2 (~56.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Microsoft Windows Phone 8.1',b'Qualcomm Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',b'microSDHC',b'8GB 1GB RAM',b'eMMC 4.5',,"b'LED flash, panorama'",b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'3.0, A2DP'",b'A-GPS',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1950 mAh, removable'",b'Black',b'About 70 EUR',,b'VGA',,,,,,,,,
b'lava',b'Lava Iris 250',b'https://fdn2.gsmarena.com/vv/bigpic/lava-Iris-250.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,"b'Yes, 384 kbps'","b'2014, August. Released 2014, August'",b'Discontinued',b'121.5 x 63.9 x 9.8 mm (4.78 x 2.52 x 0.39 in)',b'-',,b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~58.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'Dual-core 1.0 GHz',,b'microSDHC',b'4GB 512MB RAM',,,b'Dual-LED flash',b'Yes',b'3.15 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band'",b'2.1',"b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1450 mAh, removable'","b'Black, White, Purple'",,,b'VGA',,,b'Up to 250 h',b'Up to 11 h 30 min',,,,,
b'lava',b'Lava Iris 400s',b'https://fdn2.gsmarena.com/vv/bigpic/lava-Iris-400s.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,"b'Yes, 384 kbps'","b'2014, August. Released 2014, August'",b'Discontinued',b'125 x 64 x 10.2 mm (4.92 x 2.52 x 0.40 in)',b'-',,b'Dual SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'Dual-core 1.2 GHz',,b'microSDHC',b'4GB 512MB RAM',,,"b'LED flash, panorama'",b'Yes',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band'",b'3.0',b'Yes',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1400 mAh, removable'","b'Black, Silver'",,,b'VGA',,,b'Up to 150 h',b'Up to 10 h 25 min',,,,,
b'lava',b'Lava Iris 352 Flair',b'https://fdn2.gsmarena.com/vv/bigpic/lava-Iris-352.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2014, August. Released 2014, August'",b'Discontinued',b'117 x 61 x 10.6 mm (4.61 x 2.40 x 0.42 in)',b'-',,b'Dual SIM',b'TFT',"b'3.5 inches, 36.5 cm2 (~51.1% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'Dual-core 1.3 GHz',,b'microSDHC',b'2GB 256MB RAM',,,b'Panorama',b'Yes',b'2 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'3.0',b'No',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1200 mAh, removable'","b'Champagne Gold, Rose Gold'",,,b'VGA',,,,b'Up to 10 h 30 min',,,b'Yes',b'Yes',
b'lava',b'Lava Iris 404 Flair',b'https://fdn2.gsmarena.com/vv/bigpic/lava-Iris-404f.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,"b'Yes, 384 kbps'","b'2014, August. Released 2014, August'",b'Discontinued',b'125 x 64 x 10.2 mm (4.92 x 2.52 x 0.40 in)',b'-',,b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'Dual-core 1.3 GHz',,b'microSDHC',b'4GB 512MB RAM',,,"b'LED flash, panorama'",b'Yes',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band'",b'3.0',b'A-GPS',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1400 mAh, removable'","b'Champagne Gold, Silver, Blue'",,,b'VGA',,,b'Up to 250 h',b'Up to 5 h',,,,,
b'lava',b'Lava Iris 400Q',b'https://fdn2.gsmarena.com/vv/bigpic/lava-Iris-400q.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,"b'Yes, 384 kbps'","b'2014, August. Released 2014, August'",b'Discontinued',b'129 x 63 x 10 mm (5.08 x 2.48 x 0.39 in)',b'-',,b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~56.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'Quad-core 1.2 GHz',,b'microSDHC',b'4GB 512MB RAM',,,b'LED flash',b'Yes',b'5 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'",b'A-GPS',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1700 mAh, removable'","b'Black, White'",,,b'VGA',,,b'Up to 153 h',b'Up to 9 h 10 min',,,,,
b'lava',b'Lava Iris 410',b'https://fdn2.gsmarena.com/vv/bigpic/lava-Iris-410.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2014, September. Released 2014, September'",b'Discontinued',b'124 x 64.5 x 9.9 mm (4.88 x 2.54 x 0.39 in)',b'-',,b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'Dual-core 1.3 GHz',,b'microSDHC',b'4GB 512MB RAM',,,b'Panorama',b'Yes',b'3.15 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band'","b'4.0, A2DP'",b'A-GPS',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1500 mAh, removable'",b'Black',,,b'VGA',,,b'Up to 250 h',b'Up to 9 h 45 min',,,b'Yes',b'Yes',
b'lava',b'Lava Iris Fuel 50',b'https://fdn2.gsmarena.com/vv/bigpic/lava-fuel-50.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, October. Released 2014, October'",b'Discontinued',b'144.8 x 72.9 x 9.5 mm (5.70 x 2.87 x 0.37 in)',b'160 g (5.64 oz)',,b'Dual SIM',b'IPS LCD',"b'5.0 inches, 74.4 cm2 (~70.5% screen-to-body ratio)'","b'480 x 854 pixels, 3:2 ratio'",,b'Android 4.4.2 (KitKat)',,b'Quad-core 1.3 GHz',,b'microSDHC',b'8GB 1GB RAM',,,b'Dual-LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 3000 mAh, removable'",b'Black',b'About 100 EUR',,b'2 MP',,,b'Up to 370 h',b'Up to 17 h (2G) / Up to 13 h (3G)',,,,,
b'lava',b'Lava Iris 310 Style',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-310.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2014, August. Released 2014, August'",b'Discontinued',b'-',b'-',,b'Dual SIM',b'TFT',"b'3.5 inches, 36.5 cm2'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'Dual-core 1.3 GHz',,b'microSDHC',b'2GB 256MB RAM',,,b'LED flash',b'Yes',b'2 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'3.0',b'No',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1400 mAh, removable'","b'Brown, Black, White, Blue'",,,b'VGA',,,b'Up to 290 h',b'Up to 11 h 45 m',,,b'Yes',b'Yes',
b'lava',b'Lava Iris 360 Music',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-360.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,"b'Yes, 384 kbps'","b'2014, August. Released 2014, August'",b'Discontinued',b'-',b'-',,b'Dual SIM',b'TFT',"b'3.5 inches, 36.5 cm2'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 4.2 (Jelly Bean)',,b'Dual-core 1.0 GHz',,b'microSDHC',b'4GB 512MB RAM',,,b'LED flash',b'Yes',b'3.15 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1400 mAh, removable'","b'White, Black, Grey'",,,b'VGA',,,b'Up to 250 h',b'Up to 6 h',,,,,
b'lava',b'Lava Iris 460',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-460.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, August. Released 2014, August'",b'Discontinued',b'-',b'-',,b'Dual SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'Dual-core 1.3 GHz',b'Mali-400',b'microSDHC',b'8GB 1GB RAM',,,"b'LED flash, panorama, HDR'",b'720p',b'5 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1650 mAh, removable'","b'Black, Grey'",,,b'VGA',,,b'Up to 250 h',b'Up to 6 h',,,,,
b'lava',b'Lava Iris X5',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-x5.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, September. Released 2014, September'",b'Discontinued',b'143.5 x 71.5 x 7.7 mm (5.65 x 2.81 x 0.30 in)',b'134 g (4.73 oz)',,b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~67.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",,b'Android 4.4.2 (KitKat)',,b'Quad-core 1.2 GHz',b'Broadcom VideoCore IV',b'microSDHC',b'8GB 1GB RAM',,,b'LED flash',b'1080p@30fps',"b'8 MP, AF'",b'LED flash',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2100 mAh, removable'","b'Black, White, Grey'",b'About 110 EUR',,b'5 MP',,,b'Up to 200 h (2G) / Up to 200 h (3G)',b'Up to 6 h (2G) / Up to 4 h (3G)',,,,,
b'lava',b'Lava Iris Pro 30+',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-pro-30-plus.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, August. Released 2014, August'",b'Discontinued',b'138 x 67.5 x 7.9 mm (5.43 x 2.66 x 0.31 in)',b'116 g (4.09 oz)',,b'Dual SIM (Mini-SIM/ Micro-SIM)',b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Asahi Dragontrail Glass',b'Android 4.2 (Jelly Bean)',,b'Quad-core 1.5 GHz',b'PowerVR SGX544',b'microSDHC',b'16GB 1GB RAM',,,"b'Dual-LED flash, panorama, HDR'","b'1080p, HDR'","b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Po 2000 mAh, removable'",b'Grey/Black',b'About 150 EUR',,b'3 MP',,,b'Up to 390 h (2G) / Up to 285 h (3G)',b'Up to 15 h (2G) / Up to 8 h (3G)',,,,,
b'lava',b'Lava Iris 402e',b'https://fdn2.gsmarena.com/vv/bigpic/lava-402e.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2014, June. Released 2014, June'",b'Discontinued',b'126 x 65 x 10.4 mm (4.96 x 2.56 x 0.41 in)',b'100 g (3.53 oz)',,b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~55.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.2.2 (Jelly Bean)',,b'Dual-core 1.3 GHz',b'Mali-400',b'microSDHC',b'512MB 512MB RAM',,,b'LED flash',b'Yes',b'3.15 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'2.0',b'No',b'No',"b'FM radio, recording'",b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1450 mAh, removable'","b'Pink, Blue, Gray'",,,b'VGA',,,b'Up to 200 h',b'Up to 9 h 40 min',,,b'Yes',b'Yes',
b'lava',b'Lava Iris 350m',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-350m.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2014, June. Released 2014, June'",b'Discontinued',b'118 x 62 x 10.2 mm (4.65 x 2.44 x 0.40 in)',b'-',,b'Dual SIM',b'TFT',"b'3.5 inches, 36.5 cm2 (~49.9% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 4.2.2 (Jelly Bean)',,b'Dual-core 1.0 GHz',b'Mali-400',b'microSDHC',b'512MB 512MB RAM',,,,b'Yes',b'2 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'2.0',b'No',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1200 mAh, removable'","b'Grey, Midnight Black'",,,b'VGA',,,b'Up to 240 h',b'Up to 9 h 30 min',,,b'Yes',b'Yes',
b'lava',b'Lava 3G 412',b'https://fdn2.gsmarena.com/vv/bigpic/lava-3g-412.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, June. Released 2014, June'",b'Discontinued',b'123 x 64 x 11.7 mm (4.84 x 2.52 x 0.46 in)',b'120 g (4.23 oz)',,b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~57.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.2.2 (Jelly Bean)',,b'Dual-core 1.0 GHz',b'Mali-400',b'microSDHC',b'512MB 512MB RAM',,,b'LED flash',b'Yes',b'2 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'2.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1500 mAh, removable'",b'Dark grey',,,b'VGA',,,b'Up to 200 h',,,,,,
b'lava',b'Lava Iris X1',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-x11.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, May. Released 2014, May'",b'Discontinued',b'134 x 66 x 8.9 mm (5.28 x 2.60 x 0.35 in)',b'138 g (4.87 oz)',,b'Dual SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~63.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Broadcom BCM23550',b'Quad-core 1.2 GHz',b'Broadcom VideoCore IV',b'microSDHC',b'8GB 1GB RAM',,,b'LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'No',"b'FM radio, recording'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2100 mAh, removable'","b'Black, White'",b'About 100 EUR',,b'2 MP',,,,b'Up to 9 h 45 min',,,,,
b'lava',b'Lava 3G 415',b'https://fdn2.gsmarena.com/vv/bigpic/lava-3g-415.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, May. Released 2014, May'",b'Discontinued',b'125 x 64 x 10.7 mm (4.92 x 2.52 x 0.42 in)',b'119 g (4.20 oz)',,b'Dual SIM',"b'TFT, 256K colors'","b'4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,,b'LED flash',b'Yes',b'5 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'2.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1500 mAh, removable'","b'Black, Grey'",,,b'VGA',,,b'Up to 200 h',b'Up to 9 h 40 min',,,,,
b'lava',b'Lava 3G 354',b'https://fdn2.gsmarena.com/vv/bigpic/lava-3g-354.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, May. Released 2014, May'",b'Discontinued',b'118 x 61 x 11.8 mm (4.65 x 2.40 x 0.46 in)',b'103.8 g (3.63 oz)',,b'Dual SIM',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~50.7% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'2GB 256MB RAM',,,,b'Yes',b'2 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'2.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1400 mAh, removable'",b'Dark Blue & White',,,b'VGA',,,,,,,,,
b'lava',b'Lava Iris 504q+',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-504q-plus.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, April. Released 2014, April'",b'Discontinued',b'146.7 x 72.5 x 7.9 mm (5.78 x 2.85 x 0.31 in)',b'149 g (5.26 oz)',,b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",,"b'Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)'",,b'Quad-core 1.3 GHz',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,,"b'LED flash, panorama, HDR'",b'Yes',"b'10 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2000 mAh, removable'","b'Grey, White'",,,b'2 MP',,,b'Up to 230 h',b'Up to 4 h 30 min',,,,,
b'lava',b'Lava Iris 356',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-356.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,"b'Yes, 384 kbps'","b'2014, April. Released 2014, April'",b'Discontinued',b'116.9 x 62.5 x 12.6 mm (4.60 x 2.46 x 0.50 in)',b'112 g (3.95 oz)',,b'Dual SIM',b'TFT',"b'3.5 inches, 36.5 cm2 (~49.9% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,b'Android 4.2 (Jelly Bean)',,b'Dual-core 1.2 GHz',,b'microSDHC',b'512MB 256MB RAM',b'Flashlight',,,b'Yes',b'1.3 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'2.0',"b'Yes, with A-GPS'",b'No',"b'FM radio, recording'",b'microUSB',"b'Accelerometer, proximity'","b'Li-Ion 1500 mAh, removable'","b'Crystal White, Black, Grey'",,,b'VGA',,,b'Up to 200 h',b'Up to 5 h',,,,,
b'lava',b'Lava Iris 450 Colour',b'https://fdn2.gsmarena.com/vv/bigpic/lava-iris-450.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, April. Released 2014, April'",b'Discontinued',b'136 x 63.5 x 10.5 mm (5.35 x 2.5 x 0.41 in)',b'136 g (4.80 oz)',,b'Dual SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~64.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",,b'Android 4.2 (Jelly Bean)',,b'Dual-core 1.3 GHz',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,,"b'LED flash, panorama, HDR'",b'720p',b'5 MP',,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, recording'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1800 mAh, removable'","b'Blue, Tan Brown, Raspberry Pink, Ivory White, Pro Black'",b'About 100 EUR',,b'VGA',,,,b'Up to 9 h 15 min',,,,,
