Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,_1_1,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,SAR,SAR EU,Price,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 12GB RAM,256GB 12GB RAM,512GB 16GB RAM,Triple,128GB 8GB RAM,256GB 8GB RAM,32GB 3GB RAM,64GB 4GB RAM,128GB 4GB RAM,Dual,128GB 6GB RAM,Single_1,512GB 12GB RAM,8GB 1GB RAM,16GB 1GB RAM,32GB 2GB RAM,64GB 6GB RAM,Audio quality,512GB 8GB RAM,16GB 2GB RAM,4GB 768MB RAM,4GB 1.5GB RAM,GPRS,EDGE,1TB 12GB RAM,32GB 4GB RAM,Triple_1,Dual_1,Stand-by,Talk time,Music play,256GB 6GB RAM,256GB 4GB RAM,Infrared port,Talk time_1,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Stand-by_1,Alert types,Clock,Alarm,Languages
b'sharp',b'Sharp Z3',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-z3.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'CDMA 800 & TD-SCDMA',b'HSDPA 850 / 900 / 1900 / 2100',b'eMMC 5.1',"b'1, 3, 5, 7, 8, 28, 38, 39, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE'","b'2017, April'","b'Available. Released 2017, April'",b'157 x 78.5 x 7.8 mm (6.18 x 3.09 x 0.31 in)',b'185 g (6.53 oz)',,"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'24-bit/192kHz audio',b'LTPS IPS LCD',"b'5.7 inches, 89.6 cm2 (~72.7% screen-to-body ratio)'","b'1440 x 2560 pixels, 16:9 ratio (~515 ppi density)'",b'Corning Gorilla Glass (unspecified version)',b'Android 7.0 (Nougat)',b'Qualcomm MSM8976 Snapdragon 652 (28 nm)',b'Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53)',b'Adreno 510',b'microSDXC (uses shared SIM slot)',b'64GB 4GB RAM',,"b'Dual-LED flash, panorama, HDR'",b'1080p@30fps',"b'16 MP, f/2.0, PDAF, OIS'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 3100 mAh, non-removable'",b'Charging 10W',b'Champagne Gold',"b'Z3, FS8009'",,,b'About 380 EUR',,,,,,,,,,,,,,,,,"b'13 MP, f/1.8, PDAF'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'sharp',b'Sharp Z2',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-z2.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 850 / 900 / 1900 / 2100',,b'LTE (unspecified)',,"b'HSPA 42.2/5.76 Mbps, LTE'","b'2016, October'","b'Available. Released 2016, October'",b'153 x 76 x 8.4 mm (6.02 x 2.99 x 0.33 in)',b'160 g (5.64 oz)',,"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",,b'LTPS IPS LCD',"b'5.5 inches, 83.4 cm2 (~71.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Corning Gorilla Glass (unspecified version)',b'Android 6.0 (Marshmallow)',b'Mediatek MT6797 Helio X20 (20 nm)',"b'Deca-core (2x2.3GHz Cortex-A72, 4x2.0GHz Cortex-A53, 4x1.4GHz Cortex-A53)'",b'Mali-T880 MP4',b'microSDXC (uses shared SIM slot)',b'32GB 4GB RAM',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'16 MP, PDAF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'USB Type-C',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 3000 mAh, non-removable'",,"b'Silver, Gold'",b'FS8002',,,b'About 330 EUR',,,,,,,,,,,,,,,,,b'8 MP',,,,,,,,,,,,,,,,,,,,,,b'Yes',,,,,,,,,,,,,
b'sharp',b'Sharp MS1',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-ms1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 850 / 900 / 1900 / 2100',,b'LTE (unspecified)',,"b'HSPA 42.2/5.76 Mbps, LTE'","b'2016, October'","b'Available. Released 2016, October'",b'155 x 76.9 x 7.6 mm (6.10 x 3.03 x 0.30 in)',b'151 g (5.33 oz)',,"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",,b'LTPS IPS LCD',"b'5.5 inches, 83.4 cm2 (~70.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Corning Gorilla Glass (unspecified version)',b'Android 6.0 (Marshmallow)',b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',b'microSDXC (uses shared SIM slot)',b'64GB 3GB RAM',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2600 mAh, non-removable'",,"b'Hanayome White, Pure Pink'",b'FS8001',,,b'About 240 EUR',,,,,,,,,,,,,,,,,b'13 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'sharp',b'Sharp Aquos Xx',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-aquos-xx.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900',b'Splash resistant',b'HSDPA 900 / 2100',b'eMMC 5.0',b'LTE 900 / 1700 / 2100 / 2500',,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2015, May. Released 2015, July'",b'Discontinued',b'146 x 79 x 8.7 mm (5.75 x 3.11 x 0.34 in)',b'168 g (5.93 oz)',,b'Nano-SIM',b'Direct Wave Receiver',b'S-PureLED',"b'5.7 inches, 89.6 cm2 (~77.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~386 ppi density)'",,b'Android 5.0 (Lollipop)',b'Qualcomm MSM8994 Snapdragon 810 (20 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57)',b'Adreno 430',b'microSDXC (dedicated slot)',b'32GB 3GB RAM',,"b'LED flash, panorama, HDR'","b'4K@30fps, 1080p@120fps, 480p@210fps'","b'13 MP, AF'",,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 3000 mAh, non-removable'",,"b'Black, White, Red'","b'304SH, 404SH'",,,b'About 340 EUR',,,,,,,,,,,,,,,,,b'2.1 MP',,,,,,,,,,,,,,,,,b'Up to 410 h (2G) / Up to 450 h (3G)',b'Up to 11 h 30 min (2G) / Up to 22 h 30 min (3G)',,,,,,,,,,,,,,,,,
b'sharp',b'Sharp Aquos Crystal 2',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-aquos-crystal-2.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900',b'Splash resistant',b'HSDPA 900 / 2100',b'eMMC 4.5',"b'1, 3, 8, 42'",,"b'HSPA, LTE'","b'2015, May. Released 2015, July'",b'Discontinued',b'136 x 71 x 11 mm (5.35 x 2.80 x 0.43 in)',b'154 g (5.43 oz)',"b'Glass front, plastic back, plastic frame'",b'Nano-SIM',b'Direct Wave Receiver',b'S-PureLED',"b'5.2 inches, 74.5 cm2 (~77.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~282 ppi density)'",,b'Android 5.0 (Lollipop)',b'Qualcomm MSM8926 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'4.0, A2DP'","b'Yes, with A-GPS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2030 mAh, non-removable'",,"b'Black, White, Red, Blue'",b'403SH',,,b'About 300 EUR',,,,,,,,,,,,,,,,,b'2.1 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'sharp',b'Sharp Aquos Crystal',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-aquos-crystal.jpg',b'CDMA / EVDO / LTE',b'CDMA 800 / 1900',b'eMMC 4.5',b'CDMA2000 1xEV-DO',b'Tuned by Harman Kardon Direct Wave Receiver',"b'25, 26, 41'",,"b'EV-DO Rev.A 3.1 Mbps, LTE'","b'2014, August. Released 2014, August'",b'Discontinued',b'131 x 67 x 10 mm (5.16 x 2.64 x 0.39 in)',b'141 g (4.97 oz)',"b'Glass front, plastic back, plastic frame'",b'Micro-SIM',,b'TFT',"b'5.0 inches, 68.9 cm2 (~78.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",,b'Android 4.4.2 (KitKat)',b'Qualcomm MSM8926 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'microSDXC (dedicated slot)',b'8GB 1.5GB RAM',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2040 mAh, non-removable'",,"b'Black, White'","b'305SH, 306SH, SH825Wi'",,,b'About 180 EUR',,,,,,,,,,,,,,,,,b'1.2 MP',,,,,,,,,,,,,,,,,,b'Up to 13 h',,,,,,,,,,,,,,,,,
b'sharp',b'Sharp SH530U',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-sh530u.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'MP3/AAC+/WAV/WMA player MP4/Xvid/DivX/H.264/WMV player Document viewer/editor Photo viewer',b'HSDPA 900 / 2100 - SIM 1 only',,,,b'HSPA 7.2/5.76 Mbps',"b'2012, October. Released 2012, October'",b'Discontinued',b'146.5 x 81 x 9.9 mm (5.77 x 3.19 x 0.39 in)',b'168.8 g (5.93 oz)',,"b'Dual SIM (Mini-SIM, dual stand-by)'",,b'TFT',"b'5.0 inches, 71.2 cm2 (~60.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~187 ppi density)'",,b'Android 4.0 (Ice Cream Sandwich)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'20GB 512MB RAM',,,b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1950 mAh, removable'",,"b'Snowy White, Cherry Red'",,,,b'About 320 EUR',,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,b'Up to 560 h',b'Up to 9 h',,,,,,,,,,,,,,,,,
b'sharp',b'Sharp SE-02',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-se-02.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'No',,b'ISDB-T Digital TV tuner SNS applications MP3/AAC+/WAV player MP4/H.263 player Organizer Document viewer Voice memo Predictive text input',,,,b'2012',b'Discontinued',b'107 x 52 x 12 mm (4.21 x 2.05 x 0.47 in)',b'88.5 g (3.10 oz)',,b'Mini-SIM',,"b'TFT, 256K colors'","b'2.8 inches, 22.3 cm2 (~40.1% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~167 ppi density)'",,,,,,"b'microSDHC (dedicated slot), 1 GB included'","b'128MB ROM, 64MB RAM'",,,b'480p',b'3.15 MP',,,"b'Yes, with stereo speakers'",,b'No',"b'2.1, A2DP'",b'',,b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 1240 mAh battery',,"b'Black, red'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Yes',b'Yes',,,,,b'Up to 315 h',b'Up to 5 h 30 min',,,,b'Yes',,"b'1000 entries, Photocall'",b'Yes',"b'SMS(threaded view), MMS, Email'",b'Yes',b'Yes',,,,,,,
b'sharp',b'Sharp Aquos SH80F',b'https://fdn2.gsmarena.com/vv/bigpic/orange-sharp-AQUOS-PHONE-SH80F.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'TapFlow UI',b'HSDPA 900 / 2100',b'HDMI port MP3/AAC+/WAV/WMA player MP4/Xvid/H.264/WMV player Organizer 3D photo viewer Document viewer/editor Voice memo/dial Predictive text input',,,b'HSPA',"b'2011, September. Released 2011, October'",b'Discontinued',b'127 x 64 x 11.9 mm (5.0 x 2.52 x 0.47 in)',b'135 g (4.76 oz)',,b'Mini-SIM',,b'3D LCD',"b'4.2 inches, 48.6 cm2 (~59.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~262 ppi density)'",,b'Android 2.3 (Gingerbread)',,b'1.0 GHz Scorpion',b'Adreno 205',b'microSDHC (dedicated slot)',b'2GB 512MB RAM',,b'LED flash',"b'1080p (2D), 720p (3D)'","b'8 MP, AF 8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1240 mAh battery',,b'Black',,,,b'About 470 EUR',,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,b'Up to 450 h (2G) / Up to 410 h (3G)',b'Up to 5 h 20 min (2G) / Up to 5 h 20 min (3G)',,,,b'Yes',,,,,,,,,,,,,
b'sharp',b'Sharp Aquos SH8298U',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-aquos-sh8298u.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'MP3/AAC+/WAV/WMA player MP4/Xvid/H.264/WMV player Organizer Document viewer/editor Voice memo/dial Predictive text input',b'HSDPA',,,,b'HSPA',"b'2011, September. Released 2011, September'",b'Discontinued',b'-',b'-',,b'Mini-SIM',,b'3D LCD',"b'4.2 inches, 48.6 cm2'","b'540 x 960 pixels, 16:9 ratio (~262 ppi density)'",,b'Android 2.3.4 (Gingerbread)',,b'1.4 GHz Scorpion',b'Adreno 205',b'microSDHC (dedicated slot)',b'2GB 512MB RAM',,b'LED flash',b'Yes',"b'8 MP, AF 8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1240 mAh battery',,"b'Black, red, white'",,,,,,,,,,,,,,,,,,,,,b'Yes',,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,
b'sharp',b'Sharp FX',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-fx.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',b'HSDPA 850 / 1900 / 2100',b'Mobile TV Music ID MP3/eAAC+ player MP4/H.263 player Organizer Voice memo Predictive text input',,,b'HSPA 3.6/0.384 Mbps',"b'2010, July. Released 2010, July'",b'Discontinued',b'114.3 x 55.9 x 15.2 mm (4.5 x 2.20 x 0.60 in)',b'141.8 g (4.97 oz)',,b'Mini-SIM',,"b'TFT, 256K colors'","b'3.0 inches, 25.6 cm2 (~40.1% screen-to-body ratio)'","b'400 x 240 pixels, 5:3 ratio (~155 ppi density)'",,,,,,b'microSDHC (dedicated slot)',b'80MB',,,b'Yes',b'2 MP',,,b'Yes',b'No',b'No',"b'2.1, A2DP'",b'No',,b'Stereo FM radio',b'2.0',b'',b'Removable Li-Ion 1240 mAh battery',,b'Black',,,,b'About 210 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 240 h',b'Up to 3 h',,,,b'Yes',,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'QWERTY',"b'WAP 2.0/xHTML, HTML'",,,,,
b'sharp',b'Sharp AQUOS  941SH',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-aquos-941sh.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'',b'HSDPA',b'',,,b'HSPA',"b'2009, October. Released 2010, January'",b'Discontinued',b'119 x 53 x 16.6 mm (4.69 x 2.09 x 0.65 in)',b'130 g (4.59 oz)',,b'Mini-SIM',"b'Digital TV tuner MP3/eAAC+/WAV player MP4/H.264 player Document viewer (Word, Excel, PowerPoint, PDF) Organizer Voice memo/dial'","b'TFT resistive touchscreen, 16M colors'","b'4.0 inches, 39.7 cm2 (~62.9% screen-to-body ratio)'",b'480 x 1024 (~283 ppi density)',,,,,,b'microSDHC (dedicated slot)',,,b'LED flash',b'Yes',"b'8 MP, AF'",,,b'Yes',b'No',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'",,b'No',b'2.0',"b'Accelerometer, proximity'",b'Removable Li-Ion battery',,"b'Black, Blue, Red, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 10',b'Class 10',,,,,b'Up to 310 h (2G) / Up to 350 h (3G)',b'Up to 3 h 40 min (2G) / Up to 3 h 30 min (3G)',,,,b'Yes',,"b'2000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, Push Email'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,"b'WAP 2.0/xHTML, HTML'",,,,,
b'sharp',b'Sharp 940SH',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-940sh.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'External hidden display',b'HSDPA',b'',,,b'HSPA',"b'2009, December. Released 2010, January'",b'Discontinued',b'111 x 51 x 16 mm (4.37 x 2.01 x 0.63 in)',b'130 g (4.59 oz)',,b'Mini-SIM',"b'Digital TV tuner MP3/eAAC+/WAV player MP4/H.264 player Document viewer (Word, Excel, PowerPoint, PDF) Organizer Voice memo/dial'","b'TFT resistive touchscreen, 16M colors'","b'3.4 inches, 31.9 cm2 (~56.3% screen-to-body ratio)'","b'854 x 480 pixels, 16:9 ratio (~288 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,,b'Xenon flash',b'320p@100fps',b'12 MP',,,b'Yes',b'No',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP'","b'Yes, with A-GPS'",,b'No',b'2.0',b'',b'Removable Li-Po battery',,"b'Black, Blue, Red, White, Brown'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 10',b'Class 10',,,,,b'Up to 300 h (2G) / Up to 340 h (3G)',b'Up to 3 h 30 min (2G) / Up to 3 h 20 min (3G)',,,,b'Yes',,"b'2000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, Push Email, IM'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,"b'WAP 2.0/xHTML, HTML'",,,,,
b'sharp',b'Sharp 936SH',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-936sh.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'IPX7 splash resistant',b'HSDPA',b'MP3/WAV/eAAC+ player MP4/H.264 player Organizer Document viewer Voice memo',,,b'HSPA 3.6/0.384 Mbps',"b'2009, September. Released 2009, September'",b'Discontinued',b'108 x 50 x 15.9 mm (4.25 x 1.97 x 0.63 in)',b'129 g (4.55 oz)',,b'Mini-SIM',,"b'TFT, 16M colors'","b'3.0 inches, 24.8 cm2 (~45.9% screen-to-body ratio)'","b'854 x 480 pixels, 16:9 ratio (~327 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,,,b'w480p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'No',b'No',"b'2.1, A2DP'",b'No',,b'No',b'2.0',b'',b'Removable Li-Po battery',,"b'Navy, White, Green ground'",,,,,,,,,,,,,,,,,,,,,b'Yes',,,,,,,,,,,b'Class 10',b'Class 10',,,,,b'Up to 300 h',b'Up to 4 h',,,,b'Yes',b'Up to 1 min',"b'2000 entries, Photocall'","b'30 dialed, 30 received, 30 missed calls'","b'SMS, MMS, Email, IM'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,"b'WAP 2.0/xHTML, HTML'",b'Up to 2 h',,,,
b'sharp',b'Sharp 934SH',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-934sh.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'IPX5 splash resistant',b'HSDPA',"b'External monochrome 3"" display, 456 x 240 pixels'",,,b'HSPA 3.6/0.384 Mbps',"b'2009, August. Released 2009, August'",b'Discontinued',b'108 x 50 x 15.9 mm (4.25 x 1.97 x 0.63 in)',b'129 g (4.55 oz)',,b'Mini-SIM',b'UV sensor MP3/WAV/eAAC+ player MP4/H.264 player Organizer Document viewer Voice memo',"b'TFT, 16M colors'","b'3.0 inches, 24.8 cm2 (~45.9% screen-to-body ratio)'","b'854 x 480 pixels, 16:9 ratio (~327 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,,,b'w480p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'No',b'No',"b'2.1, A2DP'",b'No',,b'No',b'2.0',b'Accelerometer',b'Removable Li-Po battery',,"b'White, Pink, Black, Brown Wood'",,,,,,,,,,,,,,,,,,,,,b'Yes',,,,,,,,,,,b'Class 10',b'Class 10',,,,,b'Up to 270 h (2G) / Up to 300 h (3G)',b'Up to 3 h 40 min (2G) / Up to 3 h 50 min (3G)',,,,b'Yes',,"b'2000 entries, Photocall'","b'30 dialed, 30 received, 30 missed calls'","b'SMS, MMS, Email, IM'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,"b'WAP 2.0/xHTML, HTML'",,,,,
b'sharp',b'Sharp 930SH',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-930sh.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',"b'External 0.8 inch display, 86x16 pixels'",b'HSDPA 2100',b'MP3/WAV/eAAC+ player MP4/H.264 player Organizer Document viewer QR code reader Voice memo',,,b'HSPA 3.6/0.384 Mbps',"b'2008, October. Released 2008, November'",b'Discontinued',b'105 x 48 x 15.2 mm (4.13 x 1.89 x 0.60 in)',b'110 g (3.88 oz)',,b'Mini-SIM',,"b'TFT, 16M colors'","b'3.0 inches, 24.8 cm2 (~49.2% screen-to-body ratio)'","b'854 x 480 pixels, 16:9 ratio (~327 ppi density)'",,,,,,b'microSDHC (dedicated slot)',b'100MB',,,b'w480p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'No',b'2.0',b'Accelerometer',b'Removable Li-Ion 680 mAh battery',,"b'Black, Blue Green, Pink, White Silver, Silver Violet'",,,,,,,,,,,,,,,,,,,,,b'Yes',,,,,,,,,,,,,,,,,b'Up to 260 h (2G) / Up to 250 h (3G)',b'Up to 3 h 30 min (2G) / Up to 3 h 10 min (3G)',,,,b'Yes',,"b'1000 entries, Photocall'","b'30 dialed, 30 received, 30 missed calls'","b'SMS, MMS, Email, IM'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,"b'WAP 2.0/xHTML, HTML'",,,,,
b'sharp',b'Sharp 923SH',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-923sh.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'Optical trackpad',b'HSDPA 2100',b'Swivel and rotate display External 0.6 inch display(86 x 16 pixels)',,,b'HSPA 3.6/0.384 Mbps',"b'2008, June. Released 2008 July'",b'Discontinued',b'113 x 50 x 18.6 mm (4.45 x 1.97 x 0.73 in)',b'132 g (4.66 oz)',,b'Mini-SIM',"b'DVB Tuner MP3/eAAC+ player MP4/ASF/3gp player Predictive text input Organizer Voice memo Document viewer (Word, Excel, PowerPoint, PDF)'","b'TFT, 16M colors'","b'3.3 inches, 30.0 cm2 (~53.1% screen-to-body ratio)'","b'854 x 480 pixels (Wide-VGA), 16:9 ratio (~297 ppi density)'",,,,,,b'microSDHC (dedicated slot)',b'100MB',,,b'w480p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'Yes',,b'No',b'2.0',"b'Accelerometer, compass'",b'Removable Li-Ion 790 mAh battery',,"b'Black, Blue, Pink, White, Purple'",,,,,,,,,,,,,,,,,,,,,b'Yes',,,,,,,,,,,,,,,,,b'Up to 310 h (2G) / Up to 310 h (3G)',b'Up to 4 h 20 min (2G) / Up to 3 h 20 min (3G)',,,,b'Yes',,"b'Yes, up to 1000 entries'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS, Email (POP3, SMTP)'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,,,
b'sharp',b'Sharp 825SH',b'https://fdn2.gsmarena.com/vv/bigpic/sharp-825sh.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'Shake control',b'HSDPA 1900',"b'MP3/eAAC+ player MP4/ASF/3gp player Digital TV tuner (1seg) Document viewer (Word, Excel, PowerPoint, PDF) Predictive text input Organizer QR code reader Voice memo'",,,b'HSPA',"b'2008, June. Released 2008, July'",b'Discontinued',b'102.9 x 48 x 14.9 mm (4.05 x 1.89 x 0.59 in)',b'105 g (3.70 oz)',,b'Mini-SIM',,"b'TFT, 16M colors'","b'2.8 inches, 22.3 cm2 (~45.2% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~167 ppi density)'",,,,,,b'microSDHC (dedicated slot)',b'50MB',,,b'320p@15fps',"b'2 MP, AF'",,b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'No',b'2.0',b'Accelerometer',b'Removable Li-Ion 680 mAh battery',,"b'Black, White, Peach Pink, Rose Red, Lime Green, Lemon Yellow'",,,,,,,,,,,,,,,,,,,,,b'Yes',,,,,,,,,,,,,,,,,b'Up to 290 h (2G) / Up to 240 h (3G)',b'Up to 3 h 50 min (2G) / Up to 3h 10 min (3G)',,,,b'Yes',,b'1000 entries',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS, Email (POP3 only)'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,,,
