Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,_1,Quad,Features,Video,Dual,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,128GB 8GB RAM,256GB 8GB RAM,Single,Triple,Build,Penta,_1_1,Infrared port,256GB 12GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,512GB 8GB RAM,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,128GB 4GB RAM,Single_1,4GB 32MB RAM,128GB 6GB RAM,Dual_1,64GB 3GB RAM,32GB 2GB RAM,SAR EU,4GB,Five,64GB 4GB RAM,256GB 6GB RAM,32GB 3GB RAM,Protection,Audio quality,16GB 2GB RAM,Stand-by,32GB 4GB RAM,Talk time,Music play,SAR,Keyboard,Browser,Alert types,Languages
b'icemobile',b'Icemobile Gprime Extreme',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-gprime-extreme.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 2100',,,b'HSPA',b'2013. Released 2013',b'Discontinued',b'143 x 72.8 x 10 mm (5.63 x 2.87 x 0.39 in)',b'125 g (4.41 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2.1 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',,,,b'LED flash',b'Yes',,,b'',b'No',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1600 mAh, removable'",,"b'Black, White'",,,,,"b'8 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,b'Up to 240 h',,b'Up to 6 h',,,,,,
b'icemobile',b'Icemobile G7',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-g7.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Flashlight',b'HSDPA 850 / 1900 / 2100',,,b'HSPA',"b'2013, April. Released 2013, April'",b'Discontinued',b'195 x 124 x 9.8 mm (7.68 x 4.88 x 0.39 in)',b'450 g (0.99 lb)',b'Yes',b'TFT',"b'7.0 inches, 137.9 cm2 (~57.0% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android OS',,,,b'microSDHC (dedicated slot)',,b'Analog TV',,,b'Yes',,,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'2.1, EDR'",b'Yes',b'No',b'No',b'2.0',b'Accelerometer',"b'Li-Po 2800 mAh, non-removable'",,"b'White, Black'",,,,,b'3.15 MP',,,,,b'Yes',,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,b'Up to 120 h',,b'Up to 4 h',,,,,,
b'icemobile',b'Icemobile G5',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-g51.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Analog TV',b'HSDPA 850 / 1900 / 2100',,,b'HSPA',"b'2013, January. Released 2013, January'",b'Discontinued',b'196.6 x 123.3 x 11.1 mm (7.74 x 4.85 x 0.44 in)',b'345 g (12.17 oz)',b'Mini-SIM',b'TFT',"b'7.0 inches, 137.9 cm2 (~56.9% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio'",b'Android 4.0 (Ice Cream Sandwich)',b'Mediatek MT6575 (40 nm)',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',,,,,b'Yes',,,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'Yes',b'No',b'FM radio',b'2.0',b'Accelerometer',"b'Li-Po 3000 mAh, non-removable'",,b'White/Black',,,,,b'2 MP',,,,,b'Yes',,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Tropical 3',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-tropical3.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,,,"b'2011, November. Released 2012, November'",b'Discontinued',b'103 x 55 x 13.3 mm (4.06 x 2.17 x 0.52 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~18.0% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',,b'Flashlight',,,b'',,,,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'Stereo FM radio',b'miniUSB',b'',"b'Li-Ion 800 mAh, removable'",,"b'Black, Red, Blue, Silver, White'",,,,,b'VGA',,,,b'MP3/MP4 player Predictive text input',,,,,,,,,b'Class 10',b'No',b'500 entries',b'20 entries',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 180 h',,b'Up to 7 h',,,b'QWERTY',,,
b'icemobile',b'Icemobile Quattro',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-quattro.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,,,"b'2012, November. Released 2012, November'",b'Discontinued',b'104 x 54 x 10.3 mm (4.09 x 2.13 x 0.41 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.3 inches, 16.4 cm2 (~29.2% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~174 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'Flashlight',,,b'',,,,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'Stereo FM radio',b'miniUSB',b'',"b'Li-Ion 1500 mAh, removable (BP-4L)'",,"b'White, Black, Silver, Blue, Red'",,,,,b'Yes',,,,b'MP4/H.263 player MP3 player Predictive text input',,,,,,,,,b'Class 10',b'No',b'300 entries',b'20 entries',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 220 h',,b'Up to 8 h',,,b'QWERTY',,,
b'icemobile',b'Icemobile Prime Plus',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-galaxy-prime-plus.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',b'HSDPA 850 / 1900 / 2100',,,b'HSPA',"b'2012, October. Released 2012, October'",b'Discontinued',b'141.6 x 76.1 x 10.5 mm (5.57 x 3.00 x 0.41 in)',b'135 g (4.76 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'5.0 inches, 71.2 cm2 (~66.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~187 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Qualcomm MSM8225 Snapdragon S4 Play',b'Dual-core 1.0 GHz Cortex-A5',b'Adreno 203',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'LED flash',b'Yes',,,b'',b'No',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, EDR'","b'Yes, with A-GPS'",b'No',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Ion 2150 mAh, removable'",,"b'Black, White'",,,,,"b'5 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,b'Up to 120 h',,b'Up to 8 h',,,,,,
b'icemobile',b'Icemobile Submarine',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-submarine.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Flashlight',,,,,"b'2012, October. Released 2012, October'",b'Discontinued',b'119 x 53 x 20 mm (4.69 x 2.09 x 0.79 in)',b'135 g (4.76 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.0 inches, 12.6 cm2 (~20.1% screen-to-body ratio)'",b'176 x 144 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',,b'No',,,b'Yes',,,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'FM radio',b'1.1',b'',"b'Li-Ion 1800 mAh, removable'",,"b'Black, Orange, Gray'",,,,,b'1.3 MP',,,,,,,,,,,,,b'Yes',b'No',b'300 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 550 h',,b'Up to 12 h',,,,,,
b'icemobile',b'Icemobile Charm',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-charm.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,,,"b'2012, October. Released 2012, October'",b'Discontinued',b'92 x 43.5 x 20.8 mm (3.62 x 1.71 x 0.82 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~25.5% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',,b'Flashlight',,,b'No',,,,b'Yes',b'No',b'No',b'Yes',b'No',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',"b'Li-Ion 800 mAh, removable'",,"b'Black, Red, Silver, Blue, Pink'",,,,,b'VGA',,,,b'MP3/MP4 player Predictive text input',,,,,,,,,b'Class 10',b'No',b'200 contacts',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 150 h',,b'Up to 7 h',,,,,,
b'icemobile',b'Icemobile Apollo Touch',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-apollo-touch.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,,,"b'2012, October. Released 2012, October'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.5 inches, 36.5 cm2'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3.6 (Gingerbread)',b'Mediatek MT6515',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',,b'MP4/H.264 player MP3/WAV/eAAC+ player Document viewer Photo viewer/editor',,,b'Yes',,,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1200 mAh, removable'",,"b'White, Black, Pink, Blue, Green, Red, Yellow'",,,,,b'2 MP',,,,,,,,,,,,,b'Class 12',b'Yes',,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Apollo',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-apollo.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,,,"b'2012, October. Released 2012, October'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.6 inches, 20.1 cm2'","b'480 x 320 pixels, 3:2 ratio (~222 ppi density)'",b'Android 2.3.6 (Gingerbread)',b'Mediatek MT6515',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',,b'MP4/H.264 player MP3/WAV/eAAC+ player Document viewer Photo viewer/editor',,,b'Yes',,,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1200 mAh, removable'",,"b'White, Black, Pink, Blue, Green, Red'",,,,,b'2 MP',,,,,,,,,,,,,b'Class 12',b'Yes',,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,b'QWERTY',,,
b'icemobile',b'Icemobile Sol II',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-sol2.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,,,"b'2012, August. Released 2012, August'",b'Discontinued',b'101 x 55.6 x 12.6 mm (3.98 x 2.19 x 0.50 in)',b'65 g (2.29 oz)',b'Dual SIM (Mini-SIM)',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~43.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'Flashlight',,,b'Yes',,,,b'Yes',b'Yes',b'No',b'Yes',b'No',,b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Removable Li-Ion 1000 mAh battery',,"b'Black, Red, Pink, White, Blue'",,,,,b'1.3 MP',,,,b'TV app Organizer MP4 player MP3 player Predictive text input',,,,,,,,,b'Class 10',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 200 h',,b'Up to 8 h',,,,,,
b'icemobile',b'Icemobile Diamond Dust',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-diamond-dust.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,,,"b'2012, August. Released 2012, August'",b'Discontinued',b'115 x 61 x 12.8 mm (4.53 x 2.40 x 0.50 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.2 inches, 15.3 cm2 (~21.8% screen-to-body ratio)'",b'176 x 144 pixels (~103 ppi density)',,b'Mediatek MT6252C',,,b'microSDHC (dedicated slot)',b'16MB ROM',b'No',,,b'Yes',,,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'2.0',b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 950 mAh battery',,"b'White, Black, Pink, Blue, Violet'",,,,,b'VGA',,,,b'TV app MP3/3gp player Organizer E-book reader Unit converter',,,,,,,,,b'Class 12',b'No',b'300 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,b'QWERTY',,,
b'icemobile',b'Icemobile Blizzard',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-blizzard.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'GSM 850 / 1900 - SIM 1 & SIM 2',,,,,"b'2012, May'",b'Discontinued',b'106.3 x 46 x 13.5 mm (4.19 x 1.81 x 0.53 in)',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'2.0 inches, 12.6 cm2 (~25.7% screen-to-body ratio)'",b'176 x 220 pixels',,,,,b'microSD (dedicated slot)',b'128MB 32MB',b'Flashlight',,,b'Yes',,,,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'FM radio',b'microUSB',b'',b'Removable Li-Ion 1000 mAh battery',,"b'Black, Silver, Red, Blue, Pink'",,,,,b'VGA',,,,b'Mobile TV MP3/MP4 player Organizer Predictive text input',,,,,,,,,b'Yes',b'No',b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, IM'",b'No',b'No',,,,,,,,,,,,,,,,,b'Up to 100 h',,b'Up to 2 h 10 min',,,,,,
b'icemobile',b'Icemobile Rock Lite',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-rock-lite.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,,,"b'2012, May'",b'Discontinued',b'108 x 47 x 13.9 mm (4.25 x 1.85 x 0.55 in)',b'51 g without battery (1.80 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~20.1% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSD (dedicated slot)',,b'Flashlight',,,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Removable Li-Ion 700 mAh battery',,"b'Black, Red, White, Red, Silver'",,,,,,,,,b'MP3/MP4 player Predictive text input',,,,,,,,,b'No',b'No',b'200 contacts',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'No',b'No',,,,,,,,,,,,,,,,,b'Up to 180 h',,b'Up to 6 h',,,,,,
b'icemobile',b'Icemobile Cenior',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-cenior.jpg',b'GSM',b'GSM 850 / 1900 - SIM 1 & SIM 2',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,,"b'2012, May'",b'Discontinued',b'110 x 46 x 16 mm (4.33 x 1.81 x 0.63 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~20.2% screen-to-body ratio)'",b'128 x 160 pixels',,,,,b'microSDHC (dedicated slot)',b'64MB 32MB',b'Flashlight',,,b'Yes',,,,b'Yes',b'No',b'No',"b'2.0, A2DP (optional)'",b'No',,b'FM radio',b'microUSB',b'',b'Removable Li-Ion 1200 mAh battery',,"b'Black, Brown, Red'",,,,,b'VGA',,,,b'MP3/MP4 player Organizer',,,,,,,,,b'Yes',b'No',b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, IM'",b'No',b'No',,,,,,,,,,,,,,,,,b'Up to 150 h',,b'Up to 3 h 20 min',,,,,,
b'icemobile',b'Icemobile Acqua',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-acqua.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'IP68 dust/water resistant (up to 1.5m for 30 mins) Flashlight',,,,,"b'2012, April. Released 2012, September'",b'Discontinued',b'120 x 54 x 23 mm (4.72 x 2.13 x 0.91 in)',b'168 g (5.93 oz)',b'Mini-SIM',b'TFT',"b'1.77 inches, 9.9 cm2 (~15.2% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',,,,,b'No',b'2GB',b'No',,,b'Yes',,,,b'Yes',b'No',b'No',b'Yes',b'No',,b'FM radio (external)',b'1.1',b'',b'Removable Li-Ion 3600 mAh battery',,"b'Black, Orange, Green'",,,,,b'1.3 MP',,,,,,,,,,,,,b'Class 12',b'No',b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 600 h',,b'Up to 24 h',,,,,,
b'icemobile',b'Icemobile Prime',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-galaxy-prime.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'MP3/WAV/WMA/AAC player MP4/H.263 player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input',b'HSDPA 850 / 1900 / 2100',,,b'HSPA 7.2/5.76 Mbps',b'2012',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'5.2 inches, 77.0 cm2'","b'480 x 800 pixels, 5:3 ratio (~179 ppi density)'",b'Android 2.3 (Gingerbread)',b'Mediatek MT6573 (65 nm)',b'650 MHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',b'512MB 512MB RAM',,,b'LED flash',b'Yes',,,b'',b'No',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'",b'2.0',"b'Yes, with A-GPS'",,b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 2200 mAh battery',,"b'Black, White'",,,,,"b'5 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Rock Mini',b'https://fdn2.gsmarena.com/vv/bigpic/icemobile-rock-mini.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,,,"b'2012, March'",b'Discontinued',b'103.2 x 45.2 x 14.5 mm (4.06 x 1.78 x 0.57 in)',b'46 g without battery (1.62 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~21.9% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSD (dedicated slot)',,b'Flashlight',,,b'Yes',,,,b'Yes',b'No',b'No',b'No',b'No',,b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Removable Li-Ion 700 mAh battery',,"b'Black, White, Red, Silver'",,,,,b'1.3 MP',,,,b'MP3/MP4 player Predictive text input',,,,,,,,,b'Class 10',b'No',b'500 contacts',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 180 h',,b'Up to 6 h',,,,,,
