Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,,Card slot,Phonebook,Call records,Single,Video,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Type_1,Stand-by,Talk time,Colors,Internal,Languages,Infrared port
b'bird',b'Bird DV10',b'https://fdn2.gsmarena.com/vv/bigpic/bird-dv10.gif',b'GSM',b'GSM 900 / 1800',b'Class 10',b'No',"b'2005, Q1'",b'Discontinued',b'82.9 x 43 x 21.6 mm (3.26 x 1.69 x 0.85 in)',b'83 g (2.93 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',b'No',b'No',"b'200 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'",b'VGA',b'Yes',b'Calculator Voice memo',b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',,b'Removable Li-Ion battery',,,b'Blue',,,
b'bird',b'Bird S590',b'https://fdn2.gsmarena.com/vv/bigpic/bis590.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Class 10',b'No',"b'2005, Q1'",b'Discontinued',b'107 x 44 x 20 mm (4.21 x 1.73 x 0.79 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'STN, 65K colors'",b'',b'128 x 160 pixels',b'No',b'No',b'200 entries',"b'20 dialed, 20 received, 20 missed calls'",b'CIF',b'No',b'Calculator',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',,b'Removable Li-Ion battery',b'Up to 140 h',b'Up to 5 h',b'Silver',,,
b'bird',b'Bird S580',b'https://fdn2.gsmarena.com/vv/bigpic/bird-s580.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Class 10',b'No',"b'2005, Q1'",b'Discontinued',b'107 x 44 x 20 mm (4.21 x 1.73 x 0.79 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'STN, 65K colors'",b'',b'128 x 160 pixels',"b'Screensavers, wallpapers'",b'No',b'200 entries',"b'20 dialed, 20 received, 20 missed calls'",b'CIF',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Calculator',b'Removable Li-Ion battery',b'Up to 100 h',b'Up to  3 h',"b'Orange, Silver'",,,
b'bird',b'Bird A150',b'https://fdn2.gsmarena.com/vv/bigpic/bia150.gif',b'GSM',b'GSM 900 / 1800',b'Class 4',b'No',"b'2004, Q2'",b'Discontinued',b'83.5 x 42 x 19 mm (3.29 x 1.65 x 0.75 in)',b'85 g (3.00 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',b'Second external mono display',b'No',"b'400 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'",b'VGA',b'Yes',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Calculator Voice memo',b'Removable Li-Ion battery',,,b'Silver',,,
b'bird',b'Bird A130',b'https://fdn2.gsmarena.com/vv/bigpic/bia130.gif',b'GSM',b'GSM 900 / 1800',b'Class 4',b'No',"b'2004, Q4'",b'Discontinued',b'87 x 42 x 22 mm (3.43 x 1.65 x 0.87 in)',b'82 g (2.89 oz)',b'Mini-SIM',"b'STN, 65K colors'",b'',b'128 x 160 pixels',b'Second external mono display',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'",b'VGA',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Calculator',b'Removable Li-Ion battery',,,b'Silver',,,
b'bird',b'Bird A120',b'https://fdn2.gsmarena.com/vv/bigpic/bia120.gif',b'GSM',b'GSM 900 / 1800',b'Class 4',b'No',"b'2004, Q4'",b'Discontinued',b'87 x 43 x 21 mm (3.43 x 1.69 x 0.83 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'STN, 65K colors'",b'',b'128 x 160 pixels',b'Second external mono display',b'No',b'200 entries',"b'20 dialed, 20 received, 20 missed calls'",b'CIF',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Calculator',b'Removable Li-Ion battery',,,"b'Silver, White'",,,
b'bird',b'Bird V09',b'https://fdn2.gsmarena.com/vv/bigpic/biv09.gif',b'GSM',b'GSM 900 / 1800',b'',b'No',"b'2004, Q2'",b'Discontinued',b'83 x 43 x 20 mm (3.27 x 1.69 x 0.79 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',b'128 x 160 pixels',b'Second external mono display',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'",,,b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'Yes',b'No',b'Calculator',b'Removable Li-Ion battery',,,"b'Red, Blue Grey'",,,
b'bird',b'Bird S570',b'https://fdn2.gsmarena.com/vv/bigpic/bis570.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Class 10',b'No',"b'2004, Q4'",b'Discontinued',b'103 x 43 x 18.5 mm (4.06 x 1.69 x 0.73 in)',b'89 g (3.14 oz)',b'Mini-SIM',"b'STN, 65K colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",b'No',b'No',"b'500 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'",b'CIF',b'No',b'Calculator',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',,b'Removable Li-Ion battery',,,b'Silver',,,
b'bird',b'Bird SC24',b'https://fdn2.gsmarena.com/vv/bigpic/bisc24.gif',b'GSM',b'GSM 900 / 1800',b'Class 6',b'No',"b'2004, Q1'",b'Discontinued',b'81 x 44 x 23 mm (3.19 x 1.73 x 0.91 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',b'128 x 160 pixels',b'Second external mono display',b'No',b'200 entries',"b'20 dialed, 20 received, 20 missed calls'",,,b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Calculator',b'Removable Li-Ion battery',,,b'Red',,,b'Yes'
b'bird',b'Bird G118',b'https://fdn2.gsmarena.com/vv/bigpic/big118.gif',b'GSM',b'GSM 900 / 1800',b'Class 4',b'No',"b'2004, Q4'",b'Discontinued',b'82 x 43 x 22 mm (3.23 x 1.69 x 0.87 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',b'128 x 160 pixels',b'Second external mono display',b'No',b'100 entries',"b'20 dialed, 20 received, 20 missed calls'",,,b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Calculator',b'Removable Li-Ion battery',,,b'Red',,,
b'bird',b'Bird S1190',b'https://fdn2.gsmarena.com/vv/bigpic/bis1190.gif',b'GSM',b'GSM 900 / 1800',b'No',b'No',"b'2004, Q1'",b'Discontinued',b'84 x 43 x 20 mm (3.31 x 1.69 x 0.79 in)',b'85 g (3.00 oz)',b'Mini-SIM',"b'CSTN, 4096 colors'",b'',b'102 x 80 pixels',b'Screensaver',b'No',b'200 entries',"b'20 dialed, 20 received, 20 missed calls'",,,b'No',b'Yes',b'Vibration; Polyphonic(16) ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'2',b'No',b'Calculator',b'Removable Li-Ion battery',,,b'Silver',,,
b'bird',b'Bird S1180c',b'https://fdn2.gsmarena.com/vv/bigpic/bi1180c.gif',b'GSM',b'GSM 900 / 1800',b'No',b'No',"b'2004, Q2'",b'Discontinued',b'81 x 43 x 18 mm (3.19 x 1.69 x 0.71 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',"b'128 x 96 pixels, 4:3 ratio'",b'Second external color display',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'",,,b'No',b'No',b'Vibration; Polyphonic(16) ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'Yes',b'No',b'Calculator',b'Removable Li-Ion battery',,,b'Silver',,,
b'bird',b'Bird S1160 Plus',b'https://fdn2.gsmarena.com/vv/bigpic/bis1160p.gif',b'GSM',b'GSM 900 / 1800',b'No',b'No',"b'2004, Q3'",b'Discontinued',b'85 x 44 x 20 mm (3.35 x 1.73 x 0.79 in)',b'83 g (2.93 oz)',b'Mini-SIM',"b'CSTN, mono'",b'',"b'112 x 64 pixels, 16:9 ratio'",b'Second external mono display',b'No',b'200 entries',"b'20 dialed, 20 received, 20 missed calls'",,,b'No',b'No',b'Vibration; Downloadable monophonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'Yes',b'No',b'Calculator',b'Removable Li-Ion battery',,,b'Silver',,,
b'bird',b'Bird S1160',b'https://fdn2.gsmarena.com/vv/bigpic/bi1160.gif',b'GSM',b'GSM 900 / 1800',b'No',b'No',"b'2004, Q1'",b'Discontinued',b'86 x 46 x 21 mm (3.39 x 1.81 x 0.83 in)',b'85 g (3.00 oz)',b'Mini-SIM',"b'CSTN, mono'",b'',b'112 x 80 pixels',b'Second external mono display',b'No',b'200 entries',"b'20 dialed, 20 received, 20 missed calls'",,,b'No',b'No',b'Vibration; Downloadable monophonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'Yes',b'No',b'Calculator',b'Removable Li-Ion battery',,,b'Silver',,,
b'bird',b'Bird S788',b'https://fdn2.gsmarena.com/vv/bigpic/bis788.gif',b'GSM',b'GSM 900 / 1800',b'Class 10',b'No',"b'2004, Q2'",b'Discontinued',b'115 x 45 x 14 mm (4.53 x 1.77 x 0.55 in)',b'79 g (2.79 oz)',b'Mini-SIM',"b'CSTN, 4096 colors'",b'',b'112 x 80 pixels',b'No',b'No',b'300 entries',"b'20 dialed, 20 received, 20 missed calls'",,,b'Calculator',b'No',b'Vibration; Polyphonic(32) ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'Yes',b'No',,b'Removable Li-Ion battery',,,"b'Grey, Red'",,,
b'bird',b'Bird S288 Plus',b'https://fdn2.gsmarena.com/vv/bigpic/bis288s.gif',b'GSM',b'GSM 900 / 1800',b'No',b'No',"b'2003, Q3'",b'Discontinued',b'103 x 44 x 12 mm (4.06 x 1.73 x 0.47 in)',b'65 g (2.29 oz)',b'Mini-SIM',"b'CSTN, mono'",b'',b'112 x 80 pixels',b'No',b'No',b'300 entries',"b'20 dialed, 20 received, 20 missed calls'",,,b'Calculator',b'No',b'Vibration; Monophonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'Yes',b'No',,b'Removable Li-Ion battery',,,"b'Blue, Red, Grey'",,,
b'bird',b'Bird S288',b'https://fdn2.gsmarena.com/vv/bigpic/bis288.gif',b'GSM',b'GSM 900 / 1800',b'No',b'No',"b'2003, Q3'",b'Discontinued',b'105 x 42 x 11 mm (4.13 x 1.65 x 0.43 in)',b'60 g (2.12 oz)',b'Mini-SIM',"b'CSTN, mono'",b'',b'112 x 80 pixels',b'No',b'No',b'300 entries',"b'20 dialed, 20 received, 20 missed calls'",,,b'Calculator',b'No',b'Vibration; Monophonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'Yes',b'No',,b'Removable Li-Ion battery',,,"b'Blue, Red, Grey'",,,
