Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,_1_1,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Dual,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,Triple,Single,128GB 6GB RAM,Build,Models,128GB 4GB RAM,32GB 3GB RAM,64GB 4GB RAM,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,Single_1,256GB 8GB RAM,SAR,Protection,256GB 12GB RAM,256GB 6GB RAM,SAR EU,Audio quality,Infrared port,Dual_1,Talk time,Stand-by,GPRS,EDGE,Keyboard,Phonebook,Call records,Messaging,Games,Java,Music play,Browser,Stand-by_1,Talk time_1,Alert types,Languages,Clock,Alarm
b'motorola',b'Motorola Moto G 4G',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-4g-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',"b'HSDPA 850 / 1700 / 1900 / 2100  - T-Mobile, AT&T'",b'HSDPA 850 / 900 / 1900 / 2100',b'HSDPA 850 / 900 / 1700 / 1900 / 2100 - USA',"b'2, 4, 5, 17 - USA'",,"b'HSPA 21.1/5.76 Mbps, LTE'","b'2014, May. Released 2014, June'",b'Discontinued',b'129.9 x 65.9 x 11.6 mm (5.11 x 2.59 x 0.46 in)',b'143 g (5.04 oz)',b'Micro-SIM',b'eMMC 4.5',b'IPS LCD',"b'4.5 inches, 54.8 cm2 (~64.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~329 ppi density)'","b'Android 4.4.2 (KitKat), upgradable to 5.1.1 (Lollipop)'",b'Qualcomm MSM8926 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,"b'LED flash, HDR, panorama'","b'720p@30fps, stereo sound rec., HDR'",,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2070 mAh, non-removable'",,"b'White, Black, Moto G Ferrari Edition'",b'About 160 EUR',,"b'5 MP, f/2.4, AF'",,,"b'XT1039, XT1040, XT1045'",,,,,,"b'Contrast ratio: 929:1 (nominal), 2.546 (sunlight)'",b'Photo / Video',b'Voice 77dB / Noise 76dB / Ring 83dB',b'Endurance rating 64h',b'1.3 MP',,,b'Corning Gorilla Glass 3',,,,b'Noise -92.1dB / Crosstalk -92.1dB',,,,,,,,,,,,,,,,,,,,
b'motorola',b'Motorola Luge',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-luge.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900',b'CDMA 800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',b'CDMA2000 1xEV-DO',b'13',,"b'HSPA 21.1/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps'","b'2014, August. Released 2014, August'",b'Discontinued',b'122.4 x 60.7 x 8.4 mm (4.82 x 2.39 x 0.33 in)',b'125.9 g (4.44 oz)',b'Micro-SIM',b'Splash resistant',b'Super AMOLED Advanced',"b'4.3 inches, 51.0 cm2 (~68.6% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'",b'Android 4.4.2 (KitKat)',b'Qualcomm MSM8960 Snapdragon S4 Plus',b'Dual-core 1.5 GHz Krait',b'Adreno 225',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,b'LED flash',b'1080p@30fps',,,b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot'","b'4.0, A2DP, EDR, aptX'","b'Yes, with A-GPS, S-GPS, GLONASS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2000 mAh, non-removable'",,b'Black',b'About 240 EUR',,"b'8 MP, AF'",,,,,,,,,,,,,b'VGA',,b'1.30 W/kg (head) \xc2\xa0 \xc2\xa0 0.63 W/kg (body)',b'Corning Gorilla Glass 2',,,,,,,b'Up to 20 h (3G)',b'Up to 408 h (3G)',,,,,,,,,,,,,,,,
b'motorola',b'Motorola Moto E',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-e.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'eMMC 4.5',b'HSDPA 850 / 900 / 1900 / 2100',b'No',,,b'HSPA 21.1/5.76 Mbps',"b'2014, May. Released 2014, May'",b'Discontinued',b'124.8 x 64.8 x 12.3 mm (4.91 x 2.55 x 0.48 in)',b'142 g (5.01 oz)',b'Micro-SIM',,"b'IPS LCD,'","b'4.3 inches, 51.0 cm2 (~63.0% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'","b'Android 4.4.2 (KitKat), upgradable to 5.1 (Lollipop)'",b'Qualcomm Snapdragon 200 (28 nm)',b'Dual-core 1.2 GHz Cortex-A7',b'Adreno 302',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,"b'Panorama, HDR'",b'480p@30fps',,,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1980 mAh, non-removable'",,"b'Black, White'",b'About 100 EUR',,"b'5 MP, f/2.4'",,,b'XT1021',,,,,,"b'Contrast ratio: 1062 (nominal), 1.545 (sunlight)'",b'Photo',b'Voice 75dB / Noise 71dB / Ring 81dB',b'Endurance rating 60h',,,b'0.97 W/kg (head) \xc2\xa0 \xc2\xa0 1.50 W/kg (body)',b'Corning Gorilla Glass 3',,,b'0.76 W/kg (head)',b'Noise -93.7dB / Crosstalk -92.0dB',,,,,,,,,,,,,,,,,,,,
b'motorola',b'Motorola Moto E Dual SIM',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-e.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700 / 1900 / 2100 - XT1025',b'HSDPA 2100 - XT1022',b'eMMC 4.5',,,b'HSPA 21.1/5.76 Mbps',"b'2014, May. Released 2014, May'",b'Discontinued',b'124.8 x 64.8 x 12.3 mm (4.91 x 2.55 x 0.48 in)',b'142 g (5.01 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'Digital TV (XT1025 model only)',"b'IPS LCD,'","b'4.3 inches, 51.0 cm2 (~63.0% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'","b'Android 4.4.2 (KitKat), upgradable to 5.1 (Lollipop)'",b'Qualcomm Snapdragon 200 (28 nm)',b'Dual-core 1.2 GHz Cortex-A7',b'Adreno 302',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,"b'Panorama, HDR'",b'480p@30fps',,,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1980 mAh, non-removable'",,"b'Black, White'",b'About 90 EUR',,"b'5 MP, f/2.4'",,,"b'XT1022, XT1025'",,,,,,"b'Contrast ratio: 1062 (nominal), 1.545 (sunlight)'",,b'Voice 75dB / Noise 71dB / Ring 81dB',b'Endurance rating 60h',,,b'1.50 W/kg (head) \xc2\xa0 \xc2\xa0 1.36 W/kg (body)',b'Corning Gorilla Glass 3',,,b'0.76 W/kg (head)',b'Noise -93.7dB / Crosstalk -92.0dB',,,b'Up to 24 h (3G)',,,,,,,,,,,,,,,,,
b'motorola',b'Motorola Moto G Dual SIM',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-ofic.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'eMMC 4.5',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',,,,b'HSPA 21.1/5.76 Mbps',"b'2014, January. Released 2014, January'",b'Discontinued',b'129.9 x 65.9 x 11.6 mm (5.11 x 2.59 x 0.46 in)',b'143 g (5.04 oz)',"b'Dual SIM, (Micro-SIM, dual stand-by)'",,b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~65.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~326 ppi density)'","b'Android 4.4.2 (KitKat), upgradable to 5.1.1 (Lollipop)'",b'Qualcomm MSM8226 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'No',"b'8GB 1GB RAM, 16GB 1GB RAM'",,"b'LED flash, HDR, panorama'","b'720p@30fps, stereo sound rec., HDR'",,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'","b'Li-Ion 2070 mAh, non-removable'",,"b'Black (front panel), 7 color options (back panel)'",b'About 140 EUR',,"b'5 MP, f/2.4, AF'",,,"b'XT1033, XT1031'",,,,,,,,,,b'1.3 MP',,,b'Corning Gorilla Glass 3',,,,,,,b'Up to 24 h',,,,,,,,,,,,,,,,,
b'motorola',b'Motorola Moto G',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-ofic.jpg',b'GSM / CDMA / HSPA / EVDO',b'GSM 850 / 900 / 1800 / 1900',b'CDMA 800 / 1900 - CDMA version',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSDPA 850 / 1700 / 1900 / 2100 - for T-Mobile, AT&T'",,,b'HSPA 21.1/5.76 Mbps',"b'2013, November. Released 2013, November'",b'Discontinued',b'129.9 x 65.9 x 11.6 mm (5.11 x 2.59 x 0.46 in)',b'143 g (5.04 oz)',b'Micro-SIM',b'eMMC 4.5',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~65.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~326 ppi density)'","b'Android 4.3 (Jelly Bean), upgradable to 5.1.1 (Lollipop)'",b'Qualcomm MSM8226 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'No',"b'8GB 1GB RAM, 16GB 1GB RAM'",,"b'LED flash, HDR, panorama'","b'720p@30fps, stereo sound rec., HDR'",,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'","b'Li-Ion 2070 mAh, non-removable'",,"b'Black (front panel), 7 color options (back panel)'",b'About 130 EUR',,"b'5 MP, f/2.4, AF'",,,"b'X1032, XT1032, XT1034'",,,,,,"b'Contrast ratio: 967:1 (nominal), 2.477 (sunlight)'",b'Photo / Video',b'Voice 81dB / Noise 75dB / Ring 82dB',b'Endurance rating 54h',b'1.3 MP',,b'1.17 W/kg (head) \xc2\xa0 \xc2\xa0 1.06 W/kg (body)',b'Corning Gorilla Glass 3',,,b'0.79 W/kg (head)',b'Noise -92.1dB / Crosstalk -91.4dB',,,b'Up to 24 h',,,,,,,,,,,,,,,,,
b'motorola',b'Motorola Moto X',b'https://fdn2.gsmarena.com/vv/bigpic/moto-x.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - all versions',b'HSDPA 850 / 900 / 1900 / 2100 - EU',b'HSDPA 850 / 900 / 1900 / 2100 - AT&T',b'HSDPA 850 / 900 / 1700 / 1900 / 2100 - T-Mobile',"b'2, 4, 5, 17 - AT&T'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps'","b'2013, August. Released 2013, August'",b'Discontinued',b'129.3 x 65.3 x 10.4 mm (5.09 x 2.57 x 0.41 in)',b'130 g (4.59 oz)',b'Nano-SIM',"b'2, 4, 17 - T-Mobile'",b'AMOLED',"b'4.7 inches, 60.9 cm2 (~72.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'","b'Android 4.2.2 (Jelly Bean), upgradable to 5.1 (Lollipop)'",b'Qualcomm MSM8960DT Snapdragon S4 Pro',b'Dual-core 1.7 GHz Krait 300',b'Adreno 320',b'No',"b'16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM'",,"b'LED flash, panorama, HDR'","b'1080p@30fps, stereo sound rec., HDR'",,,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, hotspot'","b'4.0, A2DP, EDR, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass, barometer, temperature'","b'Li-Ion 2200 mAh, non-removable'",,"b'Black, White (front panel), 18 color options (back panel)'",b'About 250 EUR',,"b'10 MP, f/2.4, 30mm (standard), 1/2.6"", 1.4\xc2\xb5m, AF'",,,"b'XT1058, XT1053, XT1052, XT1056, XT1060, XT1055'",,,,,,,,,b'Endurance rating 39h',b'2 MP',,b'1.39 W/kg (head) \xc2\xa0 \xc2\xa0 0.50 W/kg (body)',b'Corning Gorilla Glass 3',,,,b'Noise -91.6dB / Crosstalk -92.8dB',,,b'Up to 13 h',b'Up to 576 h',,,,,,,,,,,,,,,,
b'motorola',b'Motorola DROID Ultra',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-ultra.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'CDMA 800 / 1900',b'GSM 850 / 900 / 1800 / 1900',b'CDMA2000 1xEV-DO',b'HSDPA 850 / 900 / 1900 / 2100',"b'4, 13'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps'","b'2013, July. Released 2013, August'",b'Discontinued',b'137.5 x 71.2 x 7.2 mm (5.41 x 2.80 x 0.28 in)',b'137 g (4.83 oz)',b'Nano-SIM',b'Splash resistant',b'Super AMOLED',"b'5.0 inches, 68.9 cm2 (~70.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 4.2.2 (Jelly Bean), upgradable to 5.0 (Lollipop)'",b'Qualcomm Snapdragon S4 Pro',b'Dual-core 1.7 GHz Krait',b'Adreno 320',b'No',b'16GB 2GB RAM',,b'LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot, DLNA'","b'4.0, A2DP, EDR, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass, barometer'","b'Li-Ion 2130 mAh, non-removable'",,"b'Black, Red, White'",b'About 250 EUR',,"b'10 MP, AF'",,,b'XT1080',,,,,,,,,,b'2 MP',,b'1.54 W/kg (head) \xc2\xa0 \xc2\xa0 0.32 W/kg (body)',b'Corning Gorilla Glass',,,,,,,b'Up to 28 h',b'Up to 312 h',,,,,,,,,,,,,,,,
b'motorola',b'Motorola DROID Maxx',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-maxx.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'CDMA 800 / 1900',b'GSM 850 / 900 / 1800 / 1900',b'CDMA2000 1xEV-DO',b'HSDPA 850 / 900 / 1900 / 2100',"b'4, 13'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps'","b'2013, July. Released 2013, August'",b'Discontinued',b'137.5 x 71.2 x 8.5 mm (5.41 x 2.80 x 0.33 in)',b'167 g (5.89 oz)',b'Nano-SIM',b'Splash resistant',b'Super AMOLED',"b'5.0 inches, 68.9 cm2 (~70.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 4.2.2 (Jelly Bean), upgradable to 5.0 (Lollipop)'",b'Qualcomm Snapdragon S4 Pro',b'Dual-core 1.7 GHz Krait',b'Adreno 320',b'No',"b'16GB 2GB RAM, 32GB 2GB RAM'",,b'LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, DLNA, hotspot'","b'4.0, A2DP, EDR, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass, barometer'","b'Li-Ion 3500 mAh, removable'",,"b'Black, High Gloss Red, Black with Chrome Accents'",b'About 220 EUR',,"b'10 MP, AF'",,,b'XT1080',,,,,,,,,,b'2 MP',,b'1.54 W/kg (head) \xc2\xa0 \xc2\xa0 0.32 W/kg (body)',b'Corning Gorilla Glass',,,,,,,b'Up to 48 h',b'Up to 600 h',,,,,,,,,,,,,,,,
b'motorola',b'Motorola DROID Mini',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-mini.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'CDMA 800 / 1900',b'GSM 850 / 900 / 1800 / 1900',b'CDMA2000 1xEV-DO',b'HSDPA 850 / 900 / 1900 / 2100',"b'4, 13'",,"b'HSPA 21.1/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps'","b'2013, July. Released 2013, August'",b'Discontinued',b'121.3 x 61.3 x 8.9 mm (4.78 x 2.41 x 0.35 in)',b'130 g (4.59 oz)',b'Nano-SIM',b'Splash resistant',b'TFT',"b'4.3 inches, 51.0 cm2 (~68.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~342 ppi density)'","b'Android 4.2 (Jelly Bean), upgradable to 5.0 (Lollipop)'",b'Qualcomm Snapdragon S4 Pro',b'Dual-core 1.7 GHz Krait',b'Adreno 320',b'No',b'16GB 2GB RAM',,b'LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot, DLNA'","b'4.0, A2DP, EDR, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass, barometer'","b'Li-Ion 2000 mAh, non-removable'",b'Qi wireless charging',"b'Black, Red'",b'About 180 EUR',,"b'10 MP, AF'",,,b'XT1030',,,,,,,,,,b'2 MP',,,b'Corning Gorilla Glass',,,,,,,b'Up to 28 h',,,,,,,,,,,,,,,,,
b'motorola',b'Motorola RAZR D3 XT919',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-d3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - XT919',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - XT920',b'HSDPA',,,,b'HSPA 7.2/5.76 Mbps',"b'2013, March. Released 2013, April'",b'Discontinued',b'119.3 x 59.8 x 9.8 mm (4.70 x 2.35 x 0.39 in)',b'120 g (4.23 oz)',b'Single SIM or Dual SIM (dual stand-by)',,b'TFT',"b'4.0 inches, 45.5 cm2 (~63.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'Android 4.1 (Jelly Bean), upgradable to 4.4.2 (KitKat)'",b'Mediatek MT6577T (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,"b'LED flash, HDR'",b'720p',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct'","b'4.0, LE, EDR, aptX'","b'Yes, with A-GPS'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2000 mAh, non-removable'",,"b'Black, White'",b'About 230 EUR',,"b'8 MP, AF'",,,b'XT920',,,,,,,,,,b'1.2 MP',,,b'Corning Gorilla Glass',,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,
b'motorola',b'Motorola RAZR D1',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-d1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'No',b'HSDPA',b'Analog/ Digital TV tunner',,,b'HSPA 7.2/5.76 Mbps',"b'2013, March. Released 2013, March'",b'Discontinued',b'110 x 59 x 11 mm (4.33 x 2.32 x 0.43 in)',b'110 g (3.88 oz)',b'Single SIM or Dual SIM (dual stand-by)',,b'TFT',"b'3.5 inches, 36.5 cm2 (~56.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'","b'Android 4.1 (Jelly Bean), upgradable to 4.4.2 (KitKat)'",b'Mediatek MT6575M (65 nm)',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'HDR',b'480p',,,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, EDR, aptX'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1785 mAh, removable'",,"b'Black, White'",b'About 150 EUR',,"b'5 MP, AF'",,,"b'XT914, XT915, XT916, XT918'",,,,,,,,,,,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,
b'motorola',b'Motorola Electrify M XT905',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-electrify-m.jpg',b'CDMA / EVDO / LTE',b'CDMA 800 / 1700 / 1900',b'Splash resistant',b'CDMA2000 1xEV-DO',,"b'4, 17'",,"b'LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps'","b'2012, November. Released 2012, November'",b'Discontinued',b'123.2 x 61.5 x 8.6 mm (4.85 x 2.42 x 0.34 in)',b'111.1 g (3.92 oz)',b'Micro-SIM',,b'Super AMOLED Advanced',"b'4.3 inches, 51.0 cm2 (~67.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',,b'Dual-core 1.5 GHz',,b'microSDHC (dedicated slot)',"b'8GB (5GB user available), 1GB RAM'",,"b'LED flash, HDR'",b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot'","b'4.0, A2DP, EDR, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2000 mAh, non-removable'",,b'Black/Gray',b'About 250 EUR',,"b'8 MP, AF'",,,,,,,,,,,,,b'VGA',,b'1.08 W/kg (head) \xc2\xa0 \xc2\xa0 0.42 W/kg (body)',b'Corning Gorilla Glass',,,,,,,b'Up to 16 h 40 min (3G)',b'Up to 432 h (3G)',,,,,,,,,,,,,,,,
b'motorola',b'Motorola RAZR i XT890',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-i.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Splash resistant',b'HSDPA 850 / 900 / 1900 / 2100',b'MP3/AAC+/WAV/WMA player MP4/H.264/WMV player Organizer Document viewer/editor Photo viewer/editor Voice memo/dial/commands Predictive text input',,,b'HSPA 21.1/5.76 Mbps',"b'2012, September. Released 2012, October'",b'Discontinued',b'122.5 x 60.9 x 8.3 mm (4.82 x 2.40 x 0.33 in)',b'126 g (4.44 oz)',b'Micro-SIM',,b'Super AMOLED Advanced',"b'4.3 inches, 51.0 cm2 (~68.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'","b'Android 4.0.4 (Ice Cream Sandwich), upgradable to 4.4.2 (KitKat)'",b'Intel Atom Z2460',b'2 GHz',b'PowerVR SGX540',b'microSDHC (dedicated slot)',"b'8GB (5GB user available), 1GB RAM'",,"b'LED flash, HDR'",b'1080p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot'","b'2.1, A2DP, EDR, aptX'","b'Yes, with A-GPS, S-GPS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Non-removable Li-Ion 2000 mAh battery',,"b'Black, White'",b'About 180 EUR',,"b'8 MP, AF'",,,b'XT890',,,,,,b'Contrast ratio: Infinite (nominal) / 2.366:1 (sunlight)',b'Photo / Video',b'Voice 76dB / Noise 71dB / Ring 68dB',b'Endurance rating 64h',b'VGA',,b'1.39 W/kg (head) \xc2\xa0 \xc2\xa0 0.39 W/kg (body)',b'Corning Gorilla Glass',,,,b'Noise -88.3dB / Crosstalk -88.4dB',,,b'Up to 20 h',,,,,,,,,,,,,,,,,
b'motorola',b'Motorola DROID RAZR MAXX HD',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-droid-razr-maxx-hd.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'CDMA 800 / 1900',b'GSM 850 / 900 / 1800 / 1900',b'CDMA2000 1xEV-DO',b'HSDPA 850 / 900 / 1900 / 2100',b'13',,"b'HSPA 21.1/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps'","b'2012, September. Released 2012, November'",b'Discontinued',b'131.9 x 67.9 x 9.3 mm (5.19 x 2.67 x 0.37 in)',b'157 g (5.54 oz)',b'Micro-SIM',b'HDMI port MP3/AAC+/WAV/WMA player MP4/H.264/WMV player Organizer Document viewer/editor Voice memo/dial/commands Predictive text input (Swype)',b'Super AMOLED',"b'4.7 inches, 60.9 cm2 (~68.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'","b'Android 4.0.4 (Ice Cream Sandwich), upgradable to 4.4 (KitKat)'",b'Qualcomm MSM8960 Snapdragon S4 Plus',b'Dual-core 1.5 GHz Krait',b'Adreno 225',b'microSDHC (dedicated slot)',"b'16/32GB (26GB user available), 1GB RAM'",,b'LED flash',b'1080p@30fps',,,b'720p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot'","b'4.0, EDR, LE, aptX'","b'Yes, with A-GPS, S-GPS, GLONASS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass, barometer'",b'Non-removable Li-Ion 3300 mAh battery',,"b'Black, White'",b'About 270 EUR',,"b'8 MP, AF'",,,,,,,,,,,,,b'1.3 MP',,b'1.56 W/kg (head) \xc2\xa0 \xc2\xa0 0.46 W/kg (body)',b'Corning Gorilla Glass',,,,,,,b'Up to 32 h',b'Up to 372 h',,,,,,,,,,,,,,,,
