Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,_1,Quad,Features,Video,Dual,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,128GB 8GB RAM,256GB 8GB RAM,Single,Triple,Build,Penta,_1_1,Infrared port,256GB 12GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,512GB 8GB RAM,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,128GB 4GB RAM,Single_1,4GB 32MB RAM,128GB 6GB RAM,Dual_1,64GB 3GB RAM,32GB 2GB RAM,SAR EU,4GB,Five,64GB 4GB RAM,256GB 6GB RAM,32GB 3GB RAM,Protection,Audio quality,16GB 2GB RAM,Stand-by,32GB 4GB RAM,Talk time,Music play,SAR,Keyboard,Browser,Alert types,Languages
b'infinix',b'Infinix Hot 7',b'https://fdn2.gsmarena.com/vv/bigpic/infinix-hot7.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 900 / 1700 / 1900 / 2100',b'N/A',,b'HSPA 42.2/5.76 Mbps',"b'2019, January'","b'Available. Released 2019, January'",b'157 x 75.7 x 8 mm (6.18 x 2.98 x 0.31 in)',b'166 g (5.86 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'6.2 inches, 99.2 cm2 (~83.5% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~260 ppi density)'",b'Android 8.0 Oreo (Go edition)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz',,b'microSDXC (dedicated slot)',"b'16GB 1GB RAM, 32GB 2GB RAM, 64GB 4GB RAM'",,,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, AF 0.3 MP, (depth)'",b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Po 4000 mAh, non-removable'",,"b'Sandstone Black, Sapphire Blue, Blush Gold, Bordeaux Red'","b'X624B, X624, X652A'",b'About 100 EUR',,,b'8 MP',,"b'Glass front, plastic back, plastic frame'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Zero 6 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/infinix-zero-6.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps'","b'2019, March'","b'Available. Released 2019, March'",b'156.8 x Unknown x 8 mm',b'178 g (6.28 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',b'6.18 inches',b'FullHD+',b'Android 8.0 (Oreo)',b'Qualcomm SDM636 Snapdragon 636 (14 nm)',b'Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver)',b'Adreno 509',b'microSDXC (dedicated slot)',b'128GB 6GB RAM',,,"b'Quad-LED dual-tone flash, HDR, panorama'",b'1080p@30fps',"b'12 MP, AF 24 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'Yes',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 3650 mAh, non-removable'",,b'Sapphire Cyan',b'X620',,,,"b'20 MP, f/2.0, (wide)'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Corning Gorilla Glass 5',,,,,,,,,,,
b'infinix',b'Infinix Zero 6',b'https://fdn2.gsmarena.com/vv/bigpic/infinix-zero-6.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps'","b'2019, March'","b'Available. Released 2019, March'",b'156.8 x Unknown x 8 mm',b'178 g (6.28 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',b'6.18 inches',b'FullHD+',b'Android 8.0 (Oreo)',b'Qualcomm SDM636 Snapdragon 636 (14 nm)',b'Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver)',b'Adreno 509',b'microSDXC (dedicated slot)',b'64GB 6GB RAM',,,"b'Quad-LED dual-tone flash, HDR, panorama'",b'1080p@30fps',"b'12 MP, AF 24 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'Yes',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 3650 mAh, non-removable'",,"b'Black, Gold'",b'X620B',,,,"b'20 MP, f/2.0, (wide)'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Corning Gorilla Glass 5',,,,,,,,,,,
b'infinix',b'Infinix Smart 2 HD',b'https://fdn2.gsmarena.com/vv/bigpic/infinix-smart2-hd-n.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2018, October'","b'Available. Released 2018, October'",b'156.9 x 76.5 x 8.2 mm (6.18 x 3.01 x 0.32 in)',b'165 g (5.82 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.0 inches, 92.9 cm2 (~77.4% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~268 ppi density)'",b'Android 8.1 (Oreo)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',,b'microSDXC (dedicated slot)',b'16GB 1GB RAM',,,"b'LED flash, panorama, HDR'",b'1080p@30fps',,b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass, fingerprint (except Thailand, Colombia)'","b'Li-Ion 3500 mAh, non-removable'",,"b'Sandstone Black, Bordeaux Red, Serene Gold'",b'X609',,,,"b'8 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'8 MP',,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Hot 6X',b'https://fdn2.gsmarena.com/vv/bigpic/infinix-hot6x-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 10, 20, 28, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'",b'2018',b'Available. Released 2018',b'157 x 75 x 8 mm (6.18 x 2.95 x 0.31 in)',b'168 g (5.93 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.2 inches, 96.7 cm2 (~82.2% screen-to-body ratio)'",b'720 x 1500 pixels (~268 ppi density)',b'Android 8.1 (Oreo)',b'Qualcomm MSM8917 Snapdragon 425 (28 nm)',b'Quad-core 1.4 GHz Cortex-A53',b'Adreno 308',b'microSDXC (uses shared SIM slot)',"b'16GB 2GB RAM, 32GB 3GB RAM'",,,"b'Dual-LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, PDAF 2 MP, (depth)'",b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Po 4000 mAh, non-removable'",,"b'Midnight Black, Champagne Gold, Kent Blue, Bordeaux Red'",b'X623',,,,b'8 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Note 5 Stylus',b'https://fdn2.gsmarena.com/vv/bigpic/infinix-note5-stylus-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Stylus',b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 8, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'",b'2018',b'Available. Released 2018',b'158 x 75 x 8.4 mm (6.22 x 2.95 x 0.33 in)',b'173 g (6.10 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'LTPS IPS LCD',"b'6.0 inches, 92.4 cm2 (~78.0% screen-to-body ratio)'","b'1080 x 2160 pixels, 18:9 ratio (~403 ppi density)'","b'Android 8.1 (Oreo), Android One'",b'Mediatek MT6763T Helio P23 (16 nm)',b'Octa-core 2.0 GHz Cortex-A53',b'Mali-G71 MP2',b'microSDXC (uses shared SIM slot)',"b'32GB 4GB RAM, 64GB 4GB RAM'",b'eMMC 5.1',,"b'Dual-LED dual-tone flash, panorama, HDR'","b'4K@30fps, 1080p@30fps (gyro-EIS), 720p@120fps'",,,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 4000 mAh, non-removable'",b'Charging 10W',"b'Bordeaux Red, Charcoal Blue, Champagne Gold'",b'X605',,,,"b'16 MP (wide), f/1.8, 1.12\xc2\xb5m, PDAF'",,"b'Glass front, aluminum back, aluminum frame'",,,,,,,,,,,,,,,,,,,"b'16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix S3X',b'https://fdn2.gsmarena.com/vv/bigpic/infinix-s3x-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 8, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'",b'2018',b'Available. Released 2018',b'156.7 x 75.3 x 8 mm (6.17 x 2.96 x 0.31 in)',b'150 g (5.29 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.2 inches, 96.7 cm2 (~82.0% screen-to-body ratio)'",b'720 x 1500 pixels (~268 ppi density)',b'Android 8.1 (Oreo)',b'Qualcomm MSM8937 Snapdragon 430 (28 nm)',b'Octa-core 1.4 GHz Cortex-A53',b'Adreno 505',b'microSDXC (dedicated slot)',"b'32GB 3GB RAM, 64GB 4GB RAM'",,,"b'Dual-LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, PDAF 2 MP, (depth)'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 4000 mAh, non-removable'",b'Charging 10W',"b'Ice Blue, Sandstone Black, Tradewinds Grey'",b'X622',,,,"b'16 MP, 1.4\xc2\xb5m'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Hot 6',b'https://fdn2.gsmarena.com/vv/bigpic/infinix-hot6-n.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 1700(AWS) / 1900 / 2100',,,b'HSPA 42.2/5.76 Mbps',b'2018',b'Available. Released 2018',b'157.7 x 75.4 x 8 mm (6.21 x 2.97 x 0.31 in)',b'145 g (5.11 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'6.0 inches, 92.9 cm2 (~78.1% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~268 ppi density)'",b'Android 8.1 (Oreo) - 2 GB modelAndroid 8.1 Oreo (Go edition) - 1 GB model',,b'Quad-core 1.3 GHz',,b'microSDXC (dedicated slot)',"b'16GB 1GB RAM, 16GB 2GB RAM'",,,"b'Dual-LED flash, panorama, HDR'",b'1080p@30fps',,b'LED flash',b'1080p@30fps',"b'Yes, with dual speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Po 4000 mAh, non-removable'",b'Charging 10W',"b'Bordeaux Red, Magic Gold, Sandstone Black, City Blue'","b'X606D, X606C, X606, X606B'",,,,"b'13 MP, f/2.0, AF'",,,,,,,,,,,,,,,,,,,,,b'8 MP',,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Note 5',b'https://fdn2.gsmarena.com/vv/bigpic/infinix-note5-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 8, 40, 41'",,"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'2018',b'Available. Released 2018',b'158 x 75 x 8.4 mm (6.22 x 2.95 x 0.33 in)',b'173 g (6.10 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'LTPS IPS LCD',"b'6.0 inches, 92.9 cm2 (~78.4% screen-to-body ratio)'","b'1080 x 2160 pixels, 18:9 ratio (~402 ppi density)'","b'Android 8.1 (Oreo), Android One'",b'Mediatek MT6763 Helio P23 (16 nm)',b'Octa-core 2.0 GHz Cortex-A53',b'Mali-G71 MP2',b'microSDXC (dedicated slot)',"b'32GB 3GB RAM, 64GB 4GB RAM'",,,"b'Dual-LED dual-tone flash, panorama, HDR'",b'1080p@30fps',,b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 4500 mAh, non-removable'",b'Charging 10W',"b'Berlin Gray, Ice Blue, Milan Black'","b'X604, X604B'",b'About 90 EUR',,,"b'12 MP, f/2.0, 1/2.8"", 1.25\xc2\xb5m, PDAF'",,,,,,,,,,,,,,,,,,,,,"b'16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Smart 2 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/infinix-smart2-pro-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 8, 40, 41'",,"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'2018',b'Available. Released 2018',b'147.5 x 71 x 8.3 mm (5.81 x 2.80 x 0.33 in)',b'138 g (4.87 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 78.1 cm2 (~74.5% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~293 ppi density)'",b'Android 8.1 (Oreo)',,b'Quad-core 1.5 GHz Cortex-A53',,b'microSDXC',b'16GB 2GB RAM',,,"b'Dual-LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, PDAF 2 MP, (depth)'",b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Ion 3050 mAh, non-removable'",,"b'Sandstone Black, Bordeaux Red, Serene Gold'",b'X5514D',,,,b'8 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Smart 2',b'https://fdn2.gsmarena.com/vv/bigpic/infinix-smart2-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 8, 40, 41'",,"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'2018',b'Available. Released 2018',b'148 x 71 x 8.4 mm (5.83 x 2.80 x 0.33 in)',b'138 g (4.87 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 78.1 cm2 (~74.3% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~293 ppi density)'",b'Android 8.1 (Oreo) or Android 8.1 Oreo (Go edition)',,b'Quad-core 1.5 GHz Cortex-A53 or Quad-core 1.3 GHz Cortex-A53',,b'microSDXC (dedicated slot)',"b'16GB 1GB RAM, 16GB 2GB RAM, 32GB 3GB RAM'",,,"b'Dual-LED flash, panorama, HDR'",b'1080p@30fps',,b'Dual-LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity; Fingerprint (16GB/1GB only)'","b'Li-Ion 3050 mAh, non-removable'",,"b'Sandstone Black, Bordeaux Red, Serene Gold, City Blue'","b'X5515, X5515F'",,,,"b'13 MP, PDAF'",,,,,,,,,,,,,,,,,,,,,b'8 MP',,,,,,,,,,,,,,,,,,,,,,,
