Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Build,Protection,Quad,_1,_1_1,128GB 8GB RAM,Dual,32GB 2GB RAM,32GB 3GB RAM,SAR,128GB 4GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,64GB 4GB RAM,8GB 1GB RAM,256GB 8GB RAM,256GB 12GB RAM,SAR EU,512GB 12GB RAM,Audio quality,64GB 3GB RAM,256GB 6GB RAM,Single_1,64GB 6GB RAM,Dual_1,Stand-by,Talk time,Infrared port,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Alert types,Languages,Clock,Alarm,Stand-by_1,Talk time_1,Music play
b'pantech',b'Pantech Matrix Pro',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-matrix-pro.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Dual slide design',b'HSDPA 850 / 1900 / 2100',,,b'HSPA 3.6/0.384 Mbps',"b'2009, February. Released 2009, February'",b'Discontinued',b'105.9 x 50.8 x 21.6 mm (4.17 x 2.0 x 0.85 in)',b'122 g (4.30 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~33.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'Microsoft Windows Mobile 6.1 Standard',,b'528 MHz',,b'microSDHC (dedicated slot)',"b'128MB RAM, 256MB ROM'",,,b'Yes',b'2 MP',,,b'Yes',b'No',b'No',"b'2.0, A2DP'","b'Yes, with A-GPS'",,b'No',b'Proprietary',b'',b'Removable Li-Po 1320 mAh battery',,b'Steel Blue',,b'About 210 EUR',,,,b'No',b'AT&T Navigator MP3/MP4 player Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,b'249 h',b'3 h',,,,,,,,,b'QWERTY',"b'WAP 2.0/xHTML, HTML'",,,,,,,
b'pantech',b'Pantech Slate',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-slate.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'Jog Wheel',,,,,"b'2008, October. Released 2008, October'",b'Discontinued',b'107 x 64 x 10 mm (4.21 x 2.52 x 0.39 in)',b'91 g (3.21 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.2 cm2 (~22.2% screen-to-body ratio)'",b'220 x 176 pixels (~128 ppi density)',,,,,b'No',b'20MB',,,b'Yes',b'1.3 MP',,,b'Yes',b'No',b'No',"b'1.2, A2DP'",b'Yes',,b'No',b'2.0',b'',b'Removable Li-Ion 950 mAh battery',,b'Black',,b'About 100 EUR',,,,b'No',b'AT&T Navigator MP3/MP4 player Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 240 h',b'Up to 3 h',,b'Class 10',b'Class 10',"b'1000 contacts, Photo call'","b'30 dialed, 30 received, 30 missed calls'","b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",b'QWERTY',"b'WAP 2.0/xHTML, HTML'",,,,,,,
b'pantech',b'Pantech Matrix',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-matrix.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Dual slide design',b'HSDPA 850 / 1900',,,b'HSPA 3.6/0.384 Mbps',"b'2008, October. Released 2008, October'",b'Discontinued',b'102 x 50 x 20 mm (4.02 x 1.97 x 0.79 in)',b'132 g (4.66 oz)',b'Mini-SIM',"b'TFT, 256K colors'",b'',"b'240 x 320 pixels, 4:3 ratio'",,,,,b'microSD (dedicated slot)',,,,b'Yes',b'1.3 MP',,,b'Yes',b'No',b'No',"b'1.2, A2DP'",b'Yes',,b'No',b'Proprietary',b'',b'Removable Li-Po battery',,"b'Gray, Blue'",,b'About 150 EUR',,,,b'No',b'AT&T Navigator MP3/MP4 player Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"b'1000 contacts, Photo call'","b'30 dialed, 30 received, 30 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'Yes',"b'Yes, MIDP 2.0'",,"b'WAP 2.0/xHTML, HTML'",,,,,,,
b'pantech',b'Pantech Duo',b'https://fdn2.gsmarena.com/vv/bigpic/pantech_duo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Dual slide design',b'HSDPA 850 / 1900',,,b'HSPA',"b'2007, October. Released 2007, October'",b'Discontinued',b'102 x 50 x 19.9 mm (4.02 x 1.97 x 0.78 in)',b'110 g (3.88 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~29.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",b'Windows Mobile 6 Standard',,b'Marvell PXA270 416 MHz',,b'microSD (dedicated slot)',"b'64MB RAM, 128MB ROM'",,,b'No',b'1.3 MP',,,b'Yes',b'Yes',b'No',"b'1.2, A2DP'",b'No',,b'No',b'1.1',b'',b'Removable Li-Po 1320 mAh battery',,b'Black',,b'About 110 EUR',,,,b'No',b'Pocket Office  Voice memo MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player File manager',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 240 h',b'Up to 3 h',,,,,,,,,b'QWERTY',"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3, WMA, WAV ringtones'",,,,,,
b'pantech',b'Pantech U-4000',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-u4000.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'Video telephony  MP3/AAC/AAC+/AAC++ player File manager Photo editing',b'UMTS 2100',,,"b'Yes, 384 kbps'","b'2006, November'",b'Discontinued',b'95 x 43 x 16.5 mm (3.74 x 1.69 x 0.65 in)',b'92 g (3.25 oz)',b'Mini-SIM',"b'TFT, 260K colors'","b'1.9 inches, 11.4 cm2 (~27.8% screen-to-body ratio)'",b'176 x 220 pixels (~148 ppi density)',,,,,b'microSD (dedicated slot)',b'30MB',,,b'Yes',b'1.3 MP',,b'',b'Yes',b'No',b'No',b'1.1',b'No',,b'No',b'2.0',b'',b'Removable Li-Ion 820 mAh battery',,b'Silver black',,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA videocall camera',,,,,,,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'No',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-3300',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg3300.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Second external 65K colors CSTN display (96 x 96 pixels)',,,,,"b'2006, Q3'",b'Discontinued',b'82.5 x 41.5 x 18.5 mm (3.25 x 1.63 x 0.73 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'TFT, 256K colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",,,,,b'No',b'14MB',,,b'Yes',b'VGA',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 710 mAh battery',,"b'Black, Pink'",,,,,,b'No',b'MP3 player Predictive text input Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 240 h',b'Up to 4 h',b'Yes',b'Class 10',b'No',"b'800 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'pantech',b'Pantech PU-5000',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pu5000.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Audio player MP3, AAC, AAC+, SMF (MIDI) Video MP4, H.263 Player File manager Photo editing Flight mode PC Sync'",b'UMTS 2100',,,"b'Yes, 384 kbps'","b'2006, June'",b'Cancelled',b'95.7 x 45.6 x 21.6 mm (3.77 x 1.80 x 0.85 in)',b'92 g (3.25 oz)',b'Mini-SIM',"b'TFT, 260K colors'","b'1.9 inches, 11.4 cm2 (~26.0% screen-to-body ratio)'",b'176 x 220 pixels (~148 ppi density)',,,,,b'microSD (dedicated slot)',b'30MB',,,b'Yes',b'1.3 MP',,b'',b'Yes',b'No',b'No',b'Yes',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 720 mAh battery',,b'Silver black',,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA videocall camera',,,b'Up to 340 h',b'Up to 4 h',,,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'No',"b'Yes, MIDP 2.0'",,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-1600',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg1600.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2006, June'",b'Cancelled',b'89.8 x 43.5 x 18.6 mm (3.54 x 1.71 x 0.73 in)',b'83.4 g (2.93 oz)',b'Mini-SIM',"b'STN, 65K colors'","b'1.5 inches, 7.3 cm2 (~18.6% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,,,,b'No',b'128MB 32MB RAM',,,b'No',b'VGA',,,b'Yes',b'No',b'No',b'No',b'No',,"b'Stereo FM radio, RDS'",b'No',b'',b'Removable Li-Ion 720 mAh battery',,b'Silver black',,,,,,b'Video player  Motion JPEG recorder Organizer PC Sync',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 210 h',b'Up to 2 h 10 min',,b'Class 10',b'No',b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'No',"b'Yes, MIDP 2.0'",,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-1800',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg1800.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'GSM 850 / 1800 / 1900 - US version',,,,,"b'2006, June'",b'Cancelled',b'95.5 x 46 x 18.5 mm (3.76 x 1.81 x 0.73 in)',b'88 g (3.10 oz)',b'Mini-SIM',"b'TFT, 260K colors'","b'1.8 inches, 10.0 cm2 (~22.8% screen-to-body ratio)'","b'120 x 160 pixels, 4:3 ratio (~111 ppi density)'",,,,,b'microSD (dedicated slot)',b'256MB 64MB RAM',,,b'Yes',b'VGA',,,"b'Yes, with stereo speakers'",b'No',b'No',b'1.1',b'No',,b'No',b'1.1',b'',b'Removable Li-Ion 720 mAh battery',,b'Silver black',,,,,,"b'Second external 1.06-inch CSTN display, 65K colors (96 x 96 pixels)'","b'Audio player MP3, MIDI, i-melody'",,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 110 h',b'Up to 2.5 h',,b'Class 10',b'No',b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'No',b'Yes',,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-1300',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg1300.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2006, June'",b'Cancelled',b'89.9 x 44 x 18.9 mm (3.54 x 1.73 x 0.74 in)',b'75.2 g (2.65 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'1.5 inches',b'',,,,,b'No',b'128MB 64MB RAM',,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 720 mAh battery',,b'Black',,,,,,"b'Document viewer (Word, Excel, PowerPoint, PDF) Voice scheduler Fatness checker PC sync Organizer'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 10',b'No',b'Yes',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS'",b'No',"b'Yes, MIDP 2.0'",,b'WAP',b'Vibration; Downloadable polyphonic ringtones',,,,,,
b'pantech',b'Pantech PG-3900',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg3900.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2006, Q2'",b'Cancelled',b'90 x 42 x 16.9 mm (3.54 x 1.65 x 0.67 in)',b'92 g (3.25 oz)',b'Mini-SIM',"b'TFT, 260K colors'","b'1.9 inches, 11.4 cm2 (~30.1% screen-to-body ratio)'",b'176 x 220 pixels (~148 ppi density)',,,,,b'microSD (dedicated slot)',b'64MB',,b'LED flash',b'Yes',b'2 MP',,,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 570 mAh battery',,b'Silver black',,,,,,"b'MP3/AAC/AAC+/MP4 player Document viewer (Word, Excel, PowerPoint, PDF) Photo editing Pictbridge Flight mode PC sync Voice memo Organizer'",,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 220 h',b'Up to 4 h 20 min',b'Yes',b'Class 10',b'No',b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-1900',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg1900.gif',b'GSM',b'GSM 900 / 1800',b'',,,,,"b'2006, May'",b'Cancelled',b'103 x 43.5 x 13.5 mm (4.06 x 1.71 x 0.53 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'STN, 65K colors'","b'1.6 inches, 28 x 28 mm, 8.3 cm2 (~18.4% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~113 ppi density)'",,,,,b'microSD (dedicated slot)',,,,b'Yes',b'VGA',,,b'No',b'No',b'No',b'No',b'No',,b'FM radio',b'1.1',b'',b'Removable Li-Ion 720 mAh battery',,b'Silver black',,,,,,b'No',b'MP3 player Predictive text input Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 160 h',b'Up to 2 h 30 min',,b'Class 10',b'No',"b'800 x 8 fields, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-2800',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg2800.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Second external 65K colors CSTN display (96 x 96 pixels)',,,,,"b'2006, May'",b'Discontinued',b'90 x 45 x 18.5 mm (3.54 x 1.77 x 0.73 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~31.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSD (dedicated slot)',b'24MB',,,b'Yes',b'1.3 MP',,,b'No',b'No',b'No',b'1.2',b'No',,b'No',b'Proprietary',b'Fingerprint (front-mounted)',b'Removable Li-Ion 800 mAh battery',,"b'Black, Silver'",,,,,,b'No',b'Text To Speech MP3 player Predictive text input Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 210 h',b'Up to 3 h 30 min',,b'Class 10',b'No',"b'800 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-3600V',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg3600v.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'',,,,,"b'2006, February'",b'Discontinued',b'102.3 x 46.6 x 17.9 mm (4.03 x 1.83 x 0.70 in)',b'94.2 g (3.32 oz)',b'Mini-SIM',"b'TFT, 256K colors'",b'',b'176 x 220 pixels',,,,,b'microSD (dedicated slot)',b'32MB',,,b'Yes',b'1.3 MP',,,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 800 mAh battery',,"b'Black, Pink'",,,,,,b'No',b'MP3 player Touch wheel sensor Organizer Voice memo Photo Editor Video Editor Fatness Checker',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 180 h',b'Up to 4 h 30 min',,b'Class 10',b'No',b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-3600',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg3600.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'',,,,,"b'2005, Q4'",b'Discontinued',b'94.9 x 43.2 x 16.8 mm (3.74 x 1.70 x 0.66 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'TFT, 256K colors'",b'',b'176 x 220 pixels',,,,,b'microSD (dedicated slot)',b'22MB',,b'LED flash',b'Yes',b'1.3 MP',,,b'No',b'No',b'No',b'2.0',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Po 800 mAh battery',,b'Black',,,,,,b'No',b'MP3 player Predictive text input Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 230 h',b'Up to 4 h 30 min',,b'Class 10',b'No',"b'800 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,,b'Up to 160 h',b'Up to 3 h 20 min',
b'pantech',b'Pantech PG-3500',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg3500.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Second external 65K colors TFT display (96 x 128 pixels)',,,,,"b'2005, Q4'",b'Discontinued',b'92.7 x 45 x 16.4 mm (3.65 x 1.77 x 0.65 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'TFT, 256K colors'",b'',b'176 x 220 pixels',,,,,b'microSD (dedicated slot)',b'22MB',,b'LED flash',b'Yes',b'1.3 MP',,,b'No',b'No',b'No',b'2.0',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Po 800 mAh battery',,b'Black',,,,,,b'No',b'MP3 player Predictive text input Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 230 h',b'Up to 4 h 30 min',,b'Class 10',b'No',"b'800 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-1500',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg1500.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2005, Q3'",b'Discontinued',b'90.7 x 44.6 x 15.9 mm (3.57 x 1.76 x 0.63 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',b'128 x 160 pixels',,,,,b'No',b'2.2MB',,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 790 mAh battery',,b'Black',,,,,,b'Predictive text input Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 190 h',b'Up to 4 h',,b'Class 10',b'No',"b'800 entries, Photo call'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-8000',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg8000.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2005, Q4'",b'Discontinued',b'99.8 x 51.8 x 16.1 mm (3.93 x 2.04 x 0.63 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 40 x 30 mm, 12.4 cm2 (~24.0% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'RS-MMC',b'8.4MB',,b'LED flash',b'Yes',b'2 MP',,,b'No',b'No',b'No',b'1.2',b'No',,b'FM radio',b'',b'',b'Removable Li-Ion 820 mAh battery',,b'Black',,,,,,b'MP3/AAC/MP4 player Predictive text input Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 200 h',b'Up to 3 h 30 min',b'Yes',b'Class 10',b'No',"b'800 entries, Photo call'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-6200',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg6200.gif',b'GSM',b'GSM 900 / 1800 / 1900',"b'Second external TFT display, 65K colors (96 x 128 pixels) Fingerprint identification'",,,,,"b'2006, February'",b'Discontinued',b'87 x 43.6 x 20.9 mm (3.43 x 1.72 x 0.82 in)',b'92 g (3.25 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.9 inches, 30 x 37 mm, 11.4 cm2 (~30.0% screen-to-body ratio)'",b'176 x 220 pixels (~148 ppi density)',,,,,b'microSD (dedicated slot)',,,b'LED flash',b'320p',b'2 MP',,,b'No',b'No',b'No',"b'1.2, A2DP'",b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 570 mAh battery',,"b'Silver black, Black'",,,,,,b'No',b'Voice recognition MP3/AAC/AAC+/AMR player Predictive text input Organizer',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 160 h',b'Up to 3 h',,b'Class 10',b'No',"b'800 x 10 fields, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,,b'Up to 230 h',b'Up to 3 h 30 min',
b'pantech',b'Pantech PG-6100',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg6100.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2005, Q3'",b'Discontinued',b'82 x 47.5 x 25 mm (3.23 x 1.87 x 0.98 in)',b'115 g (4.06 oz)',b'Mini-SIM',"b'TFT, 256K colors'",b'',b'176 x 220 pixels',,,,,b'RS-MMC',,,b'LED flash',b'Yes',b'2 MP',,,b'No',b'No',b'No',b'1.2',b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion battery',,b'Silver',,,,,,b'Predictive text input (iTAP) Bio-rhythm Stopwatch Calculator Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 200 h',b'Up to 3 h 30 min',b'Yes',b'Class 10',b'No',"b'1000 entries, Photo call'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS, Email, Instant Messaging'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-1400',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg1400.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2005, Q3'",b'Discontinued',b'103 x 42.5 x 12.8 mm (4.06 x 1.67 x 0.50 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",,,,,b'No',b'3MB',,,b'Yes',b'VGA',,,b'No',b'No',b'No',b'No',b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 720 mAh battery',,"b'Black, Silver'",,,,,,b'Predictive text input Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 240 h',b'Up to 4 h',,b'Class 10',b'No',"b'800 x 6 fields, Photo call'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-1200',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg1200.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Second external 65K colors CSTN display (96 x 64 pixels)',,,,,"b'2005, Q2'",b'Discontinued',b'90 x 45.5 x 23.3 mm (3.54 x 1.79 x 0.92 in)',b'91.5 g (3.21 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',b'128 x 160 pixels',,,,,b'No',,,,b'Yes',b'VGA',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 700 mAh battery',,"b'Dark Blue, Silver'",,,,,,b'No',b'Predictive text input Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 270 h',b'Up to 3 h 50 min',,b'Class 10',b'No',"b'800 x 6 fields, Photo call, 10 Groups'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,,,,
b'pantech',b'Pantech PG-3200',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pg3200.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Second external 256K colors TFT display (96 x 64 pixels)',,,,,"b'2005, Q2'",b'Discontinued',b'70 x 43 x 18 mm (2.76 x 1.69 x 0.71 in)',b'70 g (2.47 oz)',b'Mini-SIM',"b'TFT, 256K colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",,,,,b'No',b'3.5MB',,b'LED flash',b'No',b'VGA',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 760 mAh battery',,"b'Black, Silver, Navy, Red'",,,,,,b'No',b'Predictive text input Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 160 h',b'Up to 2 h 20 min',,b'Class 10',b'No',"b'800 x 6 fields, Photo call, 10 Groups'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',"b'Vibration; Polyphonic(64), MP3 ringtones'",,,,,,
