Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,,Card slot,Phonebook,Call records,Internal,Single,Video,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Type_1,Stand-by,Talk time,Colors,Price,3G bands,Speed,Single_1,Video_1,Infrared port,Features,4G bands,Protection,OS,Chipset,CPU,GPU,Dual,NFC,Models,SAR EU,Features_1,Charging,SAR,Keyboard,Music play,Languages,Triple,Build,5G bands,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 4GB RAM,64GB 4GB RAM,Quad,128GB 6GB RAM,128GB 8GB RAM,256GB 8GB RAM,256GB 12GB RAM,Unspecified storage,64GB 6GB RAM,32GB 2GB RAM,512GB 8GB RAM,32GB 3GB RAM,64GB 3GB RAM,128GB 12GB RAM,Audio quality,Five,Triple_1,16GB 2GB RAM,Dual_1,32GB 4GB RAM
b'yezz',b'Yezz Classic Z51',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-z51.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - ZM51003',b'Yes',b'No',"b'2015, July. Released 2015, September'",b'Discontinued',b'100.5 x 50.5 x 17.8 mm (3.96 x 1.99 x 0.70 in)',b'86 g (3.03 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'1.3 inches, 5.2 cm2 (~10.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~308 ppi density)'",b'Flashlight SOS button',b'microSDHC',b'300 entries',b'Yes',b'8MB 8MB',b'1.3 MP',b'Yes',b'No',b'Yes',,b'Yes',b'No',"b'3.0, EDR'",b'No',b'Stereo FM radio; built in antenna',b'microUSB',b'',b'SMS',,b'No',b'No',b'Music/Video player Organizer Calendar Calculator Voice memo',"b'Li-Ion 800 mAh, removable'",b'Up to 130 h',b'Up to 5 h',"b'Black, White'",,,,,,,b'LED flash',,,,,,,,b'No',,,,b'Charging dock',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 5EL LTE',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-5el-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, June. Released 2015, July'",b'Discontinued',b'143.7 x 72.8 x 9.4 mm (5.66 x 2.87 x 0.37 in)',b'158 g (5.57 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'TFT',"b'5.0 inches, 68.9 cm2 (~65.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'HSDPA 850 / 1900 - AM5EL133',b'microSDXC (dedicated slot)',,,b'8GB 1GB RAM',"b'5 MP, AF'",b'1080p@30fps',b'LTE 800 / 1800 / 2600 - AM5EL137',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,"b'Li-Ion 2100 mAh, removable'",b'Up to 350 h (3G)',b'Up to 12 h (3G)',"b'Black, White'",,b'HSDPA 900 / 2100 - AM5EL137',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'1.3 MP',b'',,"b'LED flash, HDR'",b'LTE 700 / 1700 / 2600 -  AM5EL133',,b'Android 5.1 (Lollipop)',b'Mediatek MT6735M (28 nm)',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 4.5EL LTE',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-45el-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, June. Released 2015, July'",b'Discontinued',b'132.8 x 66 x 10.9 mm (5.23 x 2.60 x 0.43 in)',b'146 g (5.15 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'TFT',"b'4.5 inches, 55.8 cm2 (~63.7% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'HSDPA 850 / 1900 - AM45EL133',b'microSDXC (dedicated slot)',,,b'8GB 1GB RAM',"b'5 MP, AF'",b'1080p@30fps',b'LTE 800 / 1800 / 2600 - AM45EL137',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.1, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,"b'Li-Ion 2000 mAh, removable'",b'Up to 333 h (3G)',b'Up to 13 h (3G)',"b'Black, White'",,b'HSDPA 900 / 2100 - AM45EL137',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'1.3 MP',b'',,b'LED flash',b'LTE 700 / 1700 / 2600 -  AM45EL133',,b'Android 5.1 (Lollipop)',b'Mediatek MT6735M (28 nm)',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 3.5EI3',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-35-ei3.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, June. Released 2015, July'",b'Discontinued',b'117.8 x 63 x 11.7 mm (4.64 x 2.48 x 0.46 in)',b'98 g (3.46 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~49.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'HSDPA 900 / 2100 - AM35E3I083',b'microSDXC (dedicated slot)',,,b'4GB 512MB RAM',"b'2 MP, AF'",b'480p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'2.1, EDR'",b'A-GPS only',b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,"b'Li-Ion 1100 mAh, removable'",b'Up to 171 h (3G)',b'Up to 3 h 30 min (3G)',"b'Black, Red, White, Blue, Fuchsia'",,b'HSDPA 850 / 1900 - AM35E3I079',b'HSPA 21.1/5.76 Mbps',b'1.3 MP',b'',,"b'LED flash, HDR'",,,b'Android 4.4 (KitKat)',b'Spreadtrum 7715',b'1.0 GHz Cortex-A7',b'Mali-400',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Classic C60',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-c60.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, March. Released 2015, May'",b'Discontinued',b'118 x 50.4 x 12.6 mm (4.65 x 1.98 x 0.50 in)',b'80 g without battery (2.82 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~30.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'HSDPA 900 / 2100 - CM60047',b'microSDHC',b'Yes',b'Yes',b'128MB 64MB',b'1.3 MP',b'Yes',b'No',b'Yes',,b'No',b'No',"b'2.1, EDR'",b'No',b'Stereo FM radio',b'microUSB 2.0',b'',"b'SMS, MMS, Email'",,b'No',b'No',b'Music/Video player Organizer Calendar Calculator Voice memo',"b'Li-Ion 1000 mAh, removable'",b'Up to 167 h',b'Up to 6 h',b'Black',,b'HSDPA 850 / 1900 - CM60043',b'HSPA 7.2/0.384 Mbps',,,,,,,,,,,,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 4E LTE',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-4e-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, January. Released 2015, March'",b'Discontinued',b'126 x 64 x 10.8 mm (4.96 x 2.52 x 0.43 in)',b'127 g (4.48 oz)',b'Dual SIM (Micro-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~56.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'HSDPA 850 / 1900 - AM4EI133',b'microSDXC (dedicated slot)',,,b'4GB 512MB RAM',b'5 MP',b'720p@30fps',"b'1, 3, 7, 8, 20 - AM4EI137'",b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,"b'Li-Ion 1450 mAh, removable'",b'Up to 290 h (2G) / Up to 242 h (3G)',b'Up to 20 h (2G) / Up to 9 h (3G)',b'Black',,b'HSDPA 900 / 2100 - AM4EI137',"b'HSPA 42.2/11.5 Mbps, LTE'",b'1.3 MP',b'',,b'LED flash',"b'4, 7, 17 - AM4EI133'",,b'Android 4.4 (KitKat)',b'Mediatek MT6732M (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T760MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 4E2I',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-4E2I.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, January. Released 2015, March'",b'Discontinued',b'121 x 64.6 x 10.7 mm (4.76 x 2.54 x 0.42 in)',b'110 g (3.88 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',"b'TFT, 256K colors'","b'4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'HSDPA 850 / 1900 - AM4E2I043',b'microSDXC (dedicated slot)',,,b'4GB 512MB RAM',b'5 MP',b'480p@30fps',b'HSDPA 850 / 1700(AWS) / 1900 - AM4E2I054',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,"b'Li-Ion 1400 mAh, removable'",b'Up to 280 h (2G) / Up to 232 h (3G)',b'Up to 18 h (2G) / Up to 9 h (3G)',"b'Black, White, Red, Blue, Yellow'",,b'HSDPA 900 / 2100 - AM4E2I047',b'HSPA 21.1/5.76 Mbps',b'1.3 MP',b'',,"b'LED flash, panorama'",,,b'Android 4.4 (KitKat)',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 3.5E2I',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-35E2I.jpg',b'GSM / UMTS / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, February. Released 2015, March'",b'Discontinued',b'115.5 x 62.8 x 10.7 mm (4.55 x 2.47 x 0.42 in)',b'102 g (3.60 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',"b'LCD, 256K colors'","b'3.5 inches, 36.5 cm2 (~50.3% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'HSDPA 900 / 2100 - AM35E2I047',b'microSDXC (dedicated slot)',,,b'4GB 512MB RAM',b'5 MP',b'480p@30fps',b'HSDPA 850 / 1700(AWS) / 1900 - AM35E2I054',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,"b'Li-Ion 1300 mAh, removable'",b'Up to 260 h (2G) / Up to 217 h (3G)',b'Up to 18 h (2G) / Up to 8 h (3G)',"b'Black, White, Blue, Green, Orange'",,b'UMTS 850 / 1900 - AM35E2I043',b'HSPA 21.1/5.76 Mbps',b'1.3 MP',b'',,"b'LED flash, panorama'",,,b'Android 4.4 (KitKat)',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Z50',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-z50.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - ZM50003',b'Yes',b'No',"b'2014, November. Released 2015, January'",b'Discontinued',b'100.9 x 51.8 x 21.5 mm (3.97 x 2.04 x 0.85 in)',b'120 g (4.23 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~34.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'No',b'No',b'300 entries',b'Yes',b'8MB 8MB',b'2 MP',b'Yes',b'Video Player Music Player Organizer Voice memo Whatsapp',b'Yes',,b'No',b'No',"b'2.1, EDR'",b'No',b'Stereo FM radio; built-in antenna',b'microUSB',b'',b'SMS',,b'No',b'No',,"b'Li-Ion 950 mAh, removable'",b'Up to 190 h',b'Up to 7 h 30 min',"b'Black, White'",,,,,,,b'LED flash',,,,,,,,b'No',,,,b'Charging dock',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz ZC20',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-zc20.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'No',b'No',"b'2014, November. Released 2015, January'",b'Discontinued',b'112 x 51.5 x 13.7 mm (4.41 x 2.03 x 0.54 in)',b'53 g without battery (1.87 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~17.7% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',b'Flashlight SOS button',b'microSDHC (dedicated slot)',b'Yes',b'Yes',b'4MB 4MB',,,b'No',b'Yes',,b'Yes',b'No',b'No',b'No',b'Stereo FM radio; built-in antenna',b'microUSB',b'',b'SMS',,b'No',b'No',b'Video Player Music Player Organizer Voice memo',"b'Li-Ion 600 mAh, removable'",b'Up to 120 h',b'Up to 4 h 30 min',"b'White, Blue'",,,,,,,,,,,,,,,b'No',,,,b'Charging dock',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Billy 5S LTE',b'https://fdn2.gsmarena.com/vv/bigpic/yess-billy-5s-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, January. Released 2015, February'",b'Discontinued',b'-',b'-',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'HSDPA 850 / 1900',b'microSDXC (dedicated slot)',,,b'8GB 1GB RAM',"b'13 MP, AF'",b'Yes',b'LTE 700 / 1700 / 2600',b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,,,,b'eMMC 4.5',"b'Li-Ion, removable'",,,b'Black',,b'HSDPA 1900 / 2100',"b'HSPA, LTE'",b'5 MP',b'',,"b'LED flash, panorama, HDR'","b'3, 7, 20'",,b'Microsoft Windows 10Microsoft Windows Phone 8.1',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)Qualcomm MSM8926 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53Quad-core 1.2 GHz Cortex-A7',b'Adreno 306Adreno 305',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy C5ML',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-c5ml.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,,"b'2014, October. Released 2014, November'",b'Discontinued',b'144.2 x 73.2 x 9.3 mm (5.68 x 2.88 x 0.37 in)',b'180 g (6.35 oz)',b'Mini-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'HSDPA 900 / 2100 - AC5ML047',b'microSDXC (dedicated slot)',,,b'8GB 1GB RAM',"b'13 MP, AF'",b'720p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,"b'Li-Po 2020 mAh, removable'",b'Up to 480 h (2G) / Up to 350 h (3G)',b'Up to 16 h (2G) / Up to 10 h (3G)',"b'Black, White, Red'",,b'HSDPA 850 / 1900 - AC5ML043',b'HSPA 21.1/5.76 Mbps',b'5 MP',b'',,"b'LED flash, HDR'",,,b'Android 4.4.2 (KitKat)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy C5QL',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-c5ql.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 1900 / 900',,,"b'2014, October. Released 2014, December'",b'Discontinued',b'144.2 x 73.2 x 9.3 mm (5.68 x 2.88 x 0.37 in)',b'180 g (6.35 oz)',b'Mini-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'HSDPA 900 / 2100 - AC5QL137',b'microSDXC (dedicated slot)',,,b'8GB 1GB RAM',"b'13 MP, AF'",b'720p@30fps',b'LTE 800 / 1800 / 2600 - AC5QL137',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,"b'Li-Ion 2020 mAh, removable'",b'Up to 480 h (2G) / Up to 350 h (3G)',b'Up to 16 h (2G) / Up to 10 h (3G)',"b'Black, White, Red'",,b'HSDPA 850 / 1900 - AC5QL133',"b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'",b'5 MP',b'',,"b'LED flash, HDR'",b'LTE 700 / 1700 / 2600 - AC5QL133',,b'Android 4.4.2 (KitKat)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Classic C50',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-C50.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - CC50003',b'Up to 48 kbps',b'No',"b'2014, October. Released 2014, November'",b'Discontinued',b'87 x 46 x 18 mm (3.43 x 1.81 x 0.71 in)',b'71 g without battery (2.50 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~25.5% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',b'Flashlight',b'microSDHC',b'Yes',b'Yes',b'32Mb 32Mb RAM',b'VGA',b'Yes',b'No',b'Yes',,b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',"b'SMS, IM'",,b'Yes',b'No',b'Video Player Music Player Organizer Voice memo Whatsapp',"b'Li-Ion 650 mAh, removable'",b'Up to 200 h',b'Up to 4 h',"b'Red, Blue, Fuchsia, White, Black'",,,,,,,,,,,,,,,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Classic C22',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-C221.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - CM22B003',b'Up to 48 kbps',b'No',"b'2014, October. Released 2014, November'",b'Discontinued',b'106.5 x 45 x 14 mm (4.19 x 1.77 x 0.55 in)',b'73 g without battery (2.57 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~21.3% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',b'No',b'microSDHC',b'Yes',b'Yes',b'32Mb 32Mb RAM',b'VGA',b'No',b'Video Player Music Player Organizer Whatsapp',b'Yes',,b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',"b'SMS, IM'",,b'No',b'No',,"b'Li-Ion 600 mAh, removable'",b'Up to 200 h',b'Up to 4 h',"b'Blue, Red, White, Black, Fuchsia'",,,,,,,,,,,,,,,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Classic C21A',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-C21A-.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - CM21A003',b'Up to 48 kbps',b'No',"b'2013, March. Released 2013, April'",b'Discontinued',b'106 x 45 x 14.5 mm (4.17 x 1.77 x 0.57 in)',b'73 g without battery (2.57 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~21.4% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',b'No',b'microSDHC',b'Yes',b'Yes',b'32Mb 32Mb RAM',b'VGA',b'No',b'Video Player Music Player Organizer Whatsapp',b'Yes',,b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',"b'SMS, IM'",,b'No',b'No',,"b'Li-Ion 600 mAh, removable'",b'Up to 200 h',b'Up to 4 h',"b'Black, White, Blue, Green, Purple, Red, Fuchsia'",,,,,,,,,,,,,,,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Monaco 47',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-monaco-471.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2014, June. Released 2014, October'",b'Discontinued',b'135.8 x 67.2 x 8.1 mm (5.35 x 2.65 x 0.32 in)',b'120 g (4.23 oz)',b'Dual SIM (Micro-SIM)',b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~66.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'eMMC 4.5',b'microSDXC (dedicated slot)',,,b'8GB 1GB RAM',"b'13 MP, AF'",b'720p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,,,,,"b'Li-Ion 1750 mAh, removable'",b'Up to 480 h (2G) / Up to 350 h (3G)',b'Up to 16 h (2G) / Up to 7 h 30 min (3G)',"b'Red, White, Dark Gray'",,b'HSDPA 850 / 900 / 1900 / 2100 - SIM 1',b'HSPA 42.2/5.76 Mbps',b'5 MP',b'',,"b'LED flash, panorama, HDR'",,b'Asahi Dragontrail Glass',b'Microsoft Windows Phone 8.1',b'Qualcomm MSM8212 Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Billy 4',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-billy-4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2014, June. Released 2014, October'",b'Discontinued',b'122.5 x 64.4 x 9.9 mm (4.82 x 2.54 x 0.39 in)',b'109 g (3.84 oz)',b'Dual SIM (Micro-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~57.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'HSDPA 900 / 2100 - SIM 1 & SIM 2 - B4MI047',b'microSDXC (dedicated slot)',,,b'4GB 512MB RAM',"b'8 MP, AF'",b'720p@30fps',b'eMMC 4.5',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,"b'Li-Ion 1300 mAh, removable'",b'Up to 350 h (2G) / Up to 300 h (3G)',b'Up to 7 h (2G) / Up to 4 h 30 min (3G)',"b'White, Black, Red, Gun Metal, Blue, Yellow, Champing Gold'",,b'HSDPA 850 / 1900 - SIM 1 & SIM 2 - BM4MI043',b'HSPA 42.2/5.76 Mbps',b'1.3 MP',b'',,b'LED flash',,,b'Microsoft Windows Phone 8.1',b'Qualcomm MSM8212 Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 5T',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-5t.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2014, July. Released 2014, August'",b'Discontinued',b'144 x 69.7 x 6.9 mm (5.67 x 2.74 x 0.27 in)',b'123 g (4.34 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'HSDPA 850 / 1900 - AM5TL043',b'microSDXC (dedicated slot)',,,"b'4GB 1GB RAM (AM5TJ047), 8GB 1GB RAM (AM5TL043)'","b'8 MP, AF (AM5TJ047) 13.1 MP, AF (AM5TL043)'",b'1080p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,,,,,"b'Li-Po 1800 mAh, non-removable'",b'Up to 480 h (2G) / Up to 360 h (3G)',b'Up to 16 h (2G) / Up to 8 h 30 min (3G)',"b'White, Black, Blue, Red'",,b'HSDPA 900 / 2100 - AM5TJ047',b'HSPA 21.1/5.76 Mbps',b'5 MP',b'',,"b'LED flash, HDR'",,,b'Android 4.4.2 (KitKat)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
