Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Build,Protection,Quad,_1,_1_1,128GB 8GB RAM,Dual,32GB 2GB RAM,32GB 3GB RAM,SAR,128GB 4GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,64GB 4GB RAM,8GB 1GB RAM,256GB 8GB RAM,256GB 12GB RAM,SAR EU,512GB 12GB RAM,Audio quality,64GB 3GB RAM,256GB 6GB RAM,Single_1,64GB 6GB RAM,Dual_1,Stand-by,Talk time,Infrared port,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Alert types,Languages,Clock,Alarm,Stand-by_1,Talk time_1,Music play
b'qmobile',b'QMobile Noir A8i',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-a8i.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, July. Released 2014, July'",b'Discontinued',b'126 x 64.4 x 11.2 mm (4.96 x 2.54 x 0.44 in)',b'-',b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4 (KitKat)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,"b'LED flash, panorama'",b'720p',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'A-GPS only',b'No',"b'FM radio, recording'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1600 mAh battery',,b'Black',,b'About 90 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir Z5',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-z5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'eMMC 4.5',b'HSDPA 850 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, July. Released 2014, July'",b'Discontinued',b'150.6 x 75 x 9.5 mm (5.93 x 2.95 x 0.37 in)',b'150 g (5.29 oz)',b'Micro-SIM',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~73.8% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Qualcomm MSM8274 Snapdragon 800 (28 nm)',b'Quad-core 2.3 GHz Krait 400',b'Adreno 330',b'No',b'16GB 2GB RAM',,b'LED flash',b'Yes',"b'16 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Po 2500 mAh, non-removable'",,b'Black',,b'About 310 EUR',,b'Corning Gorilla Glass 3',,,,,,,,,,,,,,,,,,,,,,,,,b'8 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir i12',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-i12.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, July. Released 2014, July'",b'Discontinued',b'143 x 69.5 x 6.9 mm (5.63 x 2.74 x 0.27 in)',b'-',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~69.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'No',b'16GB 2GB RAM',,"b'LED flash, panorama'",b'1080p@30fps',"b'13 MP, AF'",,b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'",b'Li-Ion 2000 mAh battery',,b'Black',,b'About 160 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir Z6',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-z6.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 850 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, July. Released 2014, July'",b'Discontinued',b'145.1 x 70.2 x 5.6 mm (5.71 x 2.76 x 0.22 in)',b'133 g (4.69 oz)',b'Micro-SIM',b'Super AMOLED',"b'5.0 inches, 68.9 cm2 (~67.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6592 (28 nm)',b'Octa-core 1.7 GHz Cortex-A7',b'Mali-450MP4',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2300 mAh, non-removable'",,b'Black',,b'About 200 EUR',,b'Corning Gorilla Glass 3',,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,b'Up to 490 h (2G) / Up to 490 h (3G)',b'Up to 27 h (2G) / Up to 11 h (3G)',,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile QTab X50',b'https://fdn2.gsmarena.com/vv/bigpic/qtab-x50.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 850 / 900 / 1900 / 2100',,,b'HSPA 42.2/11.5 Mbps',"b'2014, June. Released 2014, June'",b'Discontinued',b'-',b'-',b'Micro-SIM',b'IPS LCD',"b'8.0 inches, 198.2 cm2'","b'768 x 1024 pixels, 4:3 ratio (~160 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT8389W',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,,b'480p@24fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'Yes',b'No',"b'Stereo FM radio, RDS'","b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, compass'",b'Li-Ion 4500 mAh battery',,"b'Black, White'",,b'About 160 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir A120',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-a120.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, May. Released 2014, May'",b'Discontinued',b'127.5 x 63.7 x 10.4 mm (5.02 x 2.51 x 0.41 in)',b'-',b'Dual SIM (dual stand-by)',"b'TFT, 256K colors'","b'4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,b'LED flash',b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1500 mAh battery',,"b'Black, Blue, Pink, White'",,b'About 80 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile E990 Sirocco Edition',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-e990-sirocco-edition.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'No',,,,,"b'2014, May. Released 2014, May'",b'Discontinued',b'128 x 52.8 x 7.4 mm (5.04 x 2.08 x 0.29 in)',b'-',b'Dual SIM',"b'TFT, 65K colors'","b'2.6 inches, 20.9 cm2 (~31.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,,,,b'microSDHC',b'64MB 128MB RAM',,b'LED flash',b'320p@15fps',b'2 MP',,,b'Yes',b'Yes',b'No',b'2.0',b'No',b'No',b'FM radio',b'microUSB 2.0',b'No',b'Li-Ion 1000 mAh battery',,"b'Black, Golden'",,b'About 30 EUR',,,,b'QApps MP4/H.263 player Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Yes',b'Yes',b'Yes',b'Yes',b'SMS',b'Downloadable',b'No',,,,,,,,,
b'qmobile',b'QMobile Noir A110',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-a110.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,,,"b'2014, May. Released 2014, May'",b'Discontinued',b'117 x 62.5 x 11 mm (4.61 x 2.46 x 0.43 in)',b'-',b'Dual SIM',b'TFT',"b'3.5 inches, 36.5 cm2 (~49.9% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'512MB 512MB RAM',,,b'Yes',b'2 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1300 mAh battery',,"b'Black, Blue, Pink, White'",,b'About 60 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,b'Class 12',b'Class 12',,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir i9',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-i9.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, May. Released 2014, May'",b'Discontinued',b'146 x 74 x 9.3 mm (5.75 x 2.91 x 0.37 in)',b'167 g (5.89 oz)',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~63.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 4.2 (Jelly Bean), upgradable to 4.4 (KitKat)'",b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'4GB 1GB RAM',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'",b'Li-Ion 2000 mAh battery',,b'Black',,b'About 130 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 260 h (2G) / Up to 260 h (3G)',b'Up to 16 h (2G) / Up to 10 h 30 min (3G)',,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir i6',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-i6.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, May. Released 2014, May'",b'Discontinued',b'135 x 66.5 x 9.1 mm (5.31 x 2.62 x 0.36 in)',b'88.2 g (3.10 oz)',b'Dual SIM (dual stand-by)',b'TFT',"b'4.5 inches, 55.8 cm2 (~62.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'Android 4.2 (Jelly Bean), upgradable to 4.4 (KitKat)'",b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,b'LED flash',b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'A-GPS only',b'No',"b'FM radio, recording'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Po 1800 mAh battery',,b'Black',,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 386 h (2G) / Up to 386 h (3G)',b'Up to 16 h 30 min (2G) / Up to 11 h (3G)',,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir A75',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-a75.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, May. Released 2014, May'",b'Discontinued',b'135 x 67 x 10 mm (5.31 x 2.64 x 0.39 in)',b'-',b'Dual SIM',b'TFT',"b'4.5 inches, 55.8 cm2 (~61.7% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,b'LED flash',b'Yes',"b'3.15 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'A-GPS only',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1500 mAh battery',,b'Black',,b'About 80 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir i5i',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-i5i.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, May. Released 2014, May'",b'Discontinued',b'133.5 x 66.5 x 9.8 mm (5.26 x 2.62 x 0.39 in)',b'-',b'Dual SIM',b'TFT',"b'4.5 inches, 55.8 cm2 (~62.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'4GB 1GB RAM',,b'LED flash',b'Yes',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'A-GPS only',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 1700 mAh battery',,b'Black',,b'About 80 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir i5',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-i5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',"b'2014, May. Released 2014, May'",b'Discontinued',b'138.5 x 71.5 x 9.5 mm (5.45 x 2.81 x 0.37 in)',b'-',b'Dual SIM',b'IPS LCD',"b'4.7 inches, 62.9 cm2 (~63.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~199 ppi density)'","b'Android 4.2 (Jelly Bean), upgradable to 4.4 (KitKat)'",b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'4GB 512MB RAM',,b'LED flash',b'480p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'",b'Li-Ion 2000 mAh battery',,b'Black',,b'About 80 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir A550',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-a550.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, April. Released 2014, April'",b'Discontinued',b'132 x 66 x 8.9 mm (5.20 x 2.60 x 0.35 in)',b'-',b'Dual SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~64.1% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'","b'Android 4.2 (Jelly Bean), upgradable to 4.4 (KitKat)'",b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'4GB 1GB RAM',,b'LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'",b'Li-Ion 1700 mAh battery',,b'Black',,b'About 140 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir V4',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-v4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, January. Released 2014, January'",b'Discontinued',b'161 x 82.5 x 9.3 mm (6.34 x 3.25 x 0.37 in)',b'220 g (7.76 oz)',b'Dual SIM',b'IPS LCD',"b'5.7 inches, 89.6 cm2 (~67.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~258 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'No',b'16GB 1GB RAM',,"b'Dual-LED flash, HDR'",b'1080p@30fps',"b'12 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'",b'Li-Ion 2600 mAh battery',,b'Black',,b'About 180 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,b'Up to 220 h (3G)',b'Up to 8 h (3G)',,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir Z4',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-z4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2013, October. Released 2013, October'",b'Discontinued',b'144 x 69 x 7.7 mm (5.67 x 2.72 x 0.30 in)',b'-',b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~69.4% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589T (28 nm)',b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR SGX544',b'No',b'32GB 2GB RAM',,"b'LED flash, panorama'",b'1080p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Li-Ion 2000 mAh battery',,b'Black',,b'About 200 EUR',,b'Corning Gorilla Glass 3',,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir Z3',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-z3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2013, September. Released 2013, September'",b'Discontinued',b'137 x 69 x 6.9 mm (5.39 x 2.72 x 0.27 in)',b'135 g (4.76 oz)',b'Micro-SIM',b'Super AMOLED',"b'4.8 inches, 63.5 cm2 (~67.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~306 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR SGX544',b'No',b'16GB 1GB RAM',,b'LED flash',b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 2000 mAh battery',,b'Black',,b'About 210 EUR',,b'Corning Gorilla Glass 2',,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir A15 3D',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-a15-3d.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2013, July. Released 2013, July'",b'Discontinued',b'147 x 77 x 11.8 mm (5.79 x 3.03 x 0.46 in)',b'-',b'Dual SIM (dual stand-by)',b'3D',"b'5.0 inches, 71.2 cm2 (~62.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~187 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6577T (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC',b'4GB 512MB RAM',,b'LED flash',b'480p@30fps',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 2200 mAh battery',,b'Black',,b'About 150 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 225 h (3G)',b'Up to 4 h 30 min (3G)',,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir A950',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-a950.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2013, July. Released 2013, July'",b'Discontinued',b'130 x 67 x 8.6 mm (5.12 x 2.64 x 0.34 in)',b'-',b'Dual SIM',b'Super AMOLED+',"b'4.65 inches, 59.6 cm2 (~68.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~316 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6589W',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC',b'4GB 1GB RAM',,b'LED flash',b'720p',b'8 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 2100 mAh battery',,b'Black',,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'1 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir A500',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-a500.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2013, July. Released 2013, July'",b'Discontinued',b'136 x 67 x 9.6 mm (5.35 x 2.64 x 0.38 in)',b'-',b'Dual SIM (dual stand-by)',"b'TFT, 256K colors'","b'4.5 inches, 55.8 cm2 (~61.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589M (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC',b'4GB 512MB RAM',,b'LED flash',b'Yes',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1800 mAh battery',,b'Black',,b'About 130 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,
